UNLV,Wisconsin,17,51,165,269,146,241
Mississippi State,Memphis,59,14,336,183,309,164
Murray State,Louisville,9,21,166,232,164,159
Villanova,Temple,7,42,167,260,122,240
South Carolina State,Central Michigan,6,21,95,186,80,88
North Texas,Florida Intl,16,41,222,197,97,208
New Hampshire,Toledo,22,58,196,304,152,278
Western Carolina,Georgia Tech,21,63,218,365,104,297
North Carolina Central,Rutgers,0,48,160,210,8,137
Wake Forest,Syracuse,29,36,345,187,80,121
Montana State,Utah,10,27,198,119,75,191
Bowling Green,Idaho,32,15,293,251,187,52
Kentucky,Western Kentucky,14,3,124,104,93,141
UC Davis,Arizona State,14,48,183,300,88,217
TCU,Baylor,48,50,251,419,215,150
Youngstown State,Michigan State,6,28,126,243,136,159
Tulsa,Oklahoma,14,47,277,417,129,246
Kent State,Alabama,7,48,130,311,-9,183
Oregon,LSU,27,40,240,104,95,175
Boise State,Georgia,35,21,261,269,129,137
Louisiana Monroe,Florida State,0,34,116,286,99,92
San Jose State,Stanford,3,57,232,232,27,141
Louisiana,Oklahoma State,34,61,237,464,108,208
Chattanooga,Nebraska,7,40,194,140,61,229
East Carolina,South Carolina,37,56,260,137,85,220
Appalachian State,Virginia Tech,13,66,182,265,117,256
Missouri State,Arkansas,7,51,96,379,84,102
South Florida,Notre Dame,23,20,135,405,126,117
Akron,Ohio State,0,42,90,293,35,224
Miami (OH),Missouri,6,17,209,134,76,162
Florida Atlantic,Florida,3,41,126,271,30,197
Utah State,Auburn,38,42,224,301,227,78
Minnesota,USC,17,19,204,304,110,67
Northwestern,Boston College,24,17,204,372,227,104
Fordham,Connecticut,3,35,155,235,47,206
Indiana State,Penn State,7,41,115,137,65,245
Tennessee Tech,Iowa,7,34,159,246,140,148
Middle Tennessee,Purdue,24,27,330,228,130,200
Southeastern Louisiana,Tulane,33,47,341,285,124,126
South Dakota,Air Force,20,37,210,100,184,391
Arkansas State,Illinois,15,33,304,292,60,202
Delaware,Navy,17,40,143,46,235,391
UCLA,Houston,34,38,322,319,232,159
Troy,Clemson,19,43,266,280,165,197
James Madison,North Carolina,10,42,179,277,59,184
Sacramento State,Oregon State,29,28,305,238,71,266
BYU,Ole Miss,14,13,234,157,91,69
Idaho State,Washington State,21,64,464,301,23,289
William & Mary,Virginia,3,40,128,261,48,240
Montana,Tennessee,16,42,235,332,111,128
Colorado State,New Mexico,14,10,188,224,92,150
Liberty,NC State,21,43,319,199,111,162
Buffalo,Pittsburgh,16,35,285,186,127,231
Eastern Washington,Washington,27,30,478,135,31,148
Northern Iowa,Iowa State,19,20,181,192,204,141
Army,Northern Illinois,26,49,115,225,303,289
McNeese State,Kansas,24,42,339,158,95,301
Eastern Kentucky,Kansas State,7,10,140,143,10,175
Indiana,Ball State,20,27,288,173,103,210
Charleston Southern,UCF,0,62,75,249,49,316
Austin Peay,Cincinnati,10,72,164,174,127,387
Fresno State,California,21,36,183,283,68,151
Richmond,Duke,23,21,193,206,95,178
Texas State,Texas Tech,10,50,82,372,256,152
Elon,Vanderbilt,14,45,246,186,83,132
Rice,Texas,9,34,94,293,130,229
Ohio,New Mexico State,44,24,213,385,241,6
Stony Brook,UTEP,24,31,190,376,232,36
Weber State,Wyoming,32,35,323,310,268,169
Louisiana Tech,Southern Mississippi,17,19,189,232,68,153
Northern Arizona,Arizona,10,41,200,424,80,75
Cal Poly,San Diego State,21,49,161,203,138,289
Colorado,Hawai'i,17,34,267,208,17,165
SMU,Texas A&M,14,46,304,246,79,212
Marshall,West Virginia,13,34,122,265,72,42
Howard,Eastern Michigan,9,41,114,123,96,326
Miami,Maryland,24,32,209,348,172,151
