Northern Illinois,Toledo,63,60,265,324,267,265
Temple,Ohio,31,35,129,297,308,240
Tulsa,UCF,24,17,203,226,251,155
Central Michigan,Kent State,21,24,339,281,86,141
USC,Colorado,42,17,325,253,243,134
LSU,Alabama,9,6,94,205,148,96
Kansas State,Oklahoma State,45,52,243,502,276,73
Stanford,Oregon State,38,13,207,279,300,33
Boise State,UNLV,48,21,233,146,185,182
Texas A&M,Oklahoma,25,41,379,265,148,149
South Carolina,Arkansas,28,44,163,303,79,136
Oregon,Washington,34,17,169,226,212,82
Northwestern,Nebraska,28,25,268,299,207,122
Houston,UAB,56,13,488,175,166,115
Michigan,Iowa,16,24,224,181,127,131
Minnesota,Michigan State,24,31,303,309,120,106
New Mexico State,Georgia,16,63,276,372,126,258
Arizona State,UCLA,28,29,273,222,201,220
Purdue,Wisconsin,17,62,164,253,120,364
Louisville,West Virginia,38,35,268,444,105,123
Southern Mississippi,East Carolina,48,28,162,334,137,111
Syracuse,Connecticut,21,28,291,136,90,198
Indiana,Ohio State,20,34,196,96,159,346
Ball State,Eastern Michigan,33,31,284,196,91,305
Vanderbilt,Florida,21,26,318,222,80,197
Kansas,Iowa State,10,13,134,183,174,251
Virginia,Maryland,31,13,307,275,220,84
North Carolina,NC State,0,13,217,175,3,126
TCU,Wyoming,31,20,240,252,390,106
Tulane,SMU,24,45,242,337,57,131
Duke,Miami,14,49,194,202,148,265
Troy,Navy,14,42,222,127,118,390
Army,Air Force,14,24,26,127,340,179
Louisiana Monroe,Louisiana,35,36,266,371,198,54
UTEP,Rice,37,41,304,449,98,222
Ole Miss,Kentucky,13,30,212,286,205,115
Florida Intl,Western Kentucky,9,10,144,155,52,181
Idaho,San Jose State,32,29,193,289,183,68
Arkansas State,Florida Atlantic,39,21,267,188,172,134
Washington State,California,7,30,183,132,69,292
Utah,Arizona,34,21,205,347,133,131
South Florida,Rutgers,17,20,182,268,221,-7
Cincinnati,Pittsburgh,26,23,230,244,152,179
Missouri,Baylor,39,42,333,432,243,280
Middle Tennessee,Tennessee,0,24,133,297,97,120
Tennessee-Martin,Mississippi State,17,55,185,282,269,288
New Mexico,San Diego State,7,35,102,280,74,215
Notre Dame,Wake Forest,24,17,166,208,175,110
Louisiana Tech,Fresno State,41,21,410,302,148,115
Utah State,Hawai'i,35,31,247,238,194,180
