1.0,50.0,101,117,80,164,94,145,9.0,50.0,7,109,70,117,8,109,9.0
0.0,50.0,36,43,43,69,34,53,10.0,50.0,91,87,37,66,115,135,10.0
0.0,50.0,21,90,10,98,111,155,9.0,50.0,121,66,20,28,173,110,9.0
1.0,50.0,68,59,47,101,100,27,9.0,8.0,51,16,90,71,24,18,9.0
1.0,20.0,19,29,48,95,36,37,10.0,50.0,136,138,68,165,130,128,10.0
0.0,50.0,120,106,100,145,116,92,10.0,50.0,142,128,111,177,149,126,9.0
1.0,2.0,2,70,3,136,58,117,10.0,50.0,90,92,88,70,42,130,8.0
0.0,50.0,10,111,39,162,22,49,10.0,50.0,104,110,36,108,132,116,11.0
0.0,1.0,23,3,141,22,37,7,9.0,50.0,131,104,128,76,105,143,10.0
0.0,50.0,29,71,32,138,56,19,9.0,4.0,5,40,103,124,6,70,10.0
1.0,5.0,8,27,5,140,79,45,8.0,22.0,13,131,7,106,26,148,9.0
1.0,50.0,82,22,98,35,61,90,10.0,6.0,15,37,16,62,87,96,10.0
1.0,7.0,25,54,15,44,76,103,9.0,50.0,95,60,66,86,148,58,10.0
1.0,50.0,53,28,62,20,40,39,8.0,9.0,3,50,46,96,20,32,7.0
0.0,10.0,9,20,26,50,53,48,9.0,50.0,62,42,91,27,38,137,9.0
1.0,50.0,70,49,25,88,124,50,10.0,11.0,1,47,2,79,55,115,10.0
0.0,13.0,27,97,143,170,28,34,10.0,23.0,61,35,99,41,33,24,8.0
1.0,50.0,137,73,148,47,113,132,10.0,14.0,26,7,53,56,43,3,9.0
1.0,50.0,106,132,89,68,65,159,10.0,15.0,67,10,61,19,103,14,10.0
1.0,16.0,46,36,144,30,18,83,9.0,18.0,43,9,102,49,15,52,9.0
0.0,17.0,6,11,64,16,13,66,9.0,50.0,89,19,93,31,48,31,10.0
1.0,50.0,111,91,110,60,107,134,7.0,19.0,11,53,56,107,30,42,10.0
0.0,21.0,116,4,106,23,66,36,10.0,50.0,86,21,168,57,35,35,10.0
0.0,50.0,76,38,82,75,45,33,10.0,25.0,30,14,22,80,125,6,9.0
0.0,50.0,127,18,92,99,123,28,10.0,100.0,107,45,101,167,112,8,9.0
1.0,50.0,132,123,146,92,92,136,10.0,50.0,48,80,40,104,47,107,10.0
1.0,50.0,17,26,77,175,39,5,9.0,50.0,69,17,67,34,161,71,10.0
1.0,50.0,80,158,112,155,49,162,9.0,50.0,14,108,21,183,21,22,8.0
1.0,50.0,147,122,108,46,133,142,9.0,50.0,133,105,81,52,109,138,9.0
0.0,50.0,49,56,60,114,85,86,10.0,50.0,81,68,107,59,60,121,10.0
0.0,50.0,20,64,160,39,4,98,10.0,50.0,108,81,38,112,143,79,9.0
1.0,50.0,77,74,187,37,2,95,10.0,50.0,59,5,165,77,12,15,10.0
1.0,50.0,112,63,164,97,19,61,10.0,50.0,144,52,158,83,141,29,10.0
1.0,50.0,156,156,109,94,129,164,10.0,50.0,58,86,79,63,50,158,9.0
0.0,50.0,34,67,51,153,27,56,10.0,50.0,71,85,63,137,89,124,9.0
1.0,50.0,123,96,87,84,86,149,9.0,50.0,64,79,45,121,139,68,10.0
0.0,50.0,33,24,28,73,54,26,9.0,50.0,92,119,44,91,71,144,9.0
1.0,50.0,110,143,76,126,122,100,11.0,50.0,100,135,96,173,69,120,10.0
1.0,50.0,161,130,145,64,159,101,9.0,50.0,109,124,33,150,146,139,9.0
0.0,50.0,66,44,83,61,70,87,9.0,50.0,39,46,42,130,31,20,9.0
1.0,50.0,45,121,55,154,82,75,10.0,50.0,122,101,29,72,163,111,10.0
1.0,50.0,28,125,12,116,88,150,8.0,50.0,38,62,57,135,17,65,10.0
1.0,50.0,128,51,132,120,96,78,9.0,50.0,35,31,50,58,52,74,10.0
1.0,50.0,50,99,181,90,3,112,10.0,50.0,87,115,35,115,150,129,9.0
0.0,50.0,52,65,59,156,80,17,10.0,50.0,22,103,34,103,11,76,8.0
0.0,100.0,75,30,65,102,78,44,9.0,100.0,96,100,49,133,95,23,9.0
0.0,50.0,88,23,130,122,98,12,10.0,50.0,41,98,11,123,127,81,9.0
0.0,50.0,24,84,118,100,9,30,9.0,100.0,125,93,122,157,144,59,10.0
1.0,50.0,143,144,162,160,77,82,8.0,50.0,44,88,167,25,5,147,10.0
0.0,50.0,135,69,150,81,84,77,9.0,50.0,114,112,104,169,108,80,10.0
1.0,50.0,79,39,127,65,67,41,10.0,50.0,117,57,52,42,160,89,10.0
1.0,50.0,65,12,54,43,57,16,9.0,50.0,94,116,31,33,156,133,8.0
1.0,50.0,124,139,75,146,137,119,10.0,50.0,102,107,113,82,46,122,10.0
0.0,50.0,47,133,4,148,155,99,9.0,50.0,31,55,23,149,90,67,10.0
1.0,50.0,55,136,18,132,117,140,10.0,50.0,63,41,74,45,63,54,10.0
0.0,50.0,54,137,41,147,106,106,9.0,50.0,37,89,14,134,147,47,10.0
