Akron,Buffalo,50,50,1
Toledo,Northern Illinois,50,50,1
Ball State,UMass,50,50,1
Kent State,Bowling Green,50,50,1
East Carolina,Cincinnati,50,50,1
Southern Mississippi,UT San Antonio,100,100,1
California,USC,50,50,1
Tulsa,UCF,50,50,1
Mississippi State,Alabama,1,5,1
Florida State,Miami,3,50,0
TCU,Kansas,4,50,0
Arizona State,Oregon State,6,50,1
Ohio State,Minnesota,8,25,0
Auburn,Georgia,9,15,1
Michigan State,Maryland,12,50,0
Washington,Arizona,50,14,1
Nebraska,Wisconsin,16,20,1
LSU,Arkansas,17,50,1
Northwestern,Notre Dame,50,18,0
Clemson,Georgia Tech,19,22,1
Virginia Tech,Duke,50,21,0
Utah,Stanford,23,50,0
Missouri,Texas A&M,50,24,0
Temple,Penn State,50,50,1
Army,Western Kentucky,50,50,1
Iowa,Illinois,50,50,0
South Carolina,Florida,50,50,0
Pittsburgh,North Carolina,50,50,1
Miami (OH),Central Michigan,50,50,1
Nevada,Air Force,50,50,1
Eastern Michigan,Western Michigan,50,50,1
Rice,Marshall,50,50,1
Wake Forest,NC State,50,50,1
Appalachian State,Arkansas State,50,50,0
Memphis,Tulane,50,50,0
Middle Tennessee,Florida Intl,50,100,1
Oklahoma,Texas Tech,50,50,0
Indiana,Rutgers,50,50,1
New Mexico,Utah State,50,50,1
Kentucky,Tennessee,50,50,1
Hawai'i,San Jose State,50,50,0
Troy,Idaho,50,100,0
Louisiana,Louisiana Monroe,50,100,0
UNLV,BYU,50,50,1
Texas State,South Alabama,50,50,1
Texas,Oklahoma State,50,50,0
South Florida,SMU,50,50,0
North Texas,UTEP,50,50,1
San Diego State,Boise State,50,50,1
