Arizona,UT San Antonio,50,100,0
Pittsburgh,Boston College,50,50,0
Washington State,Nevada,50,50,1
The Citadel,Florida State,100,1,1
Florida Atlantic,Alabama,50,2,1
Michigan State,Oregon,7,3,1
Oklahoma,Tulsa,4,50,0
San Jose State,Auburn,50,5,1
Virginia Tech,Ohio State,50,8,0
Lamar,Texas A&M,100,9,1
Northwestern State,Baylor,100,10,1
Memphis,UCLA,50,11,1
Sam Houston State,LSU,100,12,1
USC,Stanford,14,13,0
Ole Miss,Vanderbilt,15,50,0
Michigan,Notre Dame,50,16,1
Arizona State,New Mexico,17,50,0
Western Illinois,Wisconsin,100,18,1
McNeese State,Nebraska,100,19,1
Kansas State,Iowa State,20,50,0
East Carolina,South Carolina,50,21,1
San Diego State,North Carolina,50,21,1
South Carolina State,Clemson,100,23,1
Missouri,Toledo,24,50,0
Murray State,Louisville,100,25,1
Arkansas State,Tennessee,50,50,1
Buffalo,Army,50,50,1
Stony Brook,Connecticut,100,100,1
SMU,North Texas,50,50,1
Western Kentucky,Illinois,50,50,1
Akron,Penn State,50,50,1
Central Michigan,Purdue,50,50,0
Howard,Rutgers,100,50,1
Navy,Temple,50,50,0
South Alabama,Kent State,50,50,0
UAB,Mississippi State,50,50,1
New Mexico State,Georgia State,50,50,0
Fresno State,Utah,50,50,1
Sacramento State,California,100,50,1
Colorado,UMass,50,50,0
Eastern Washington,Washington,100,50,1
Eastern Kentucky,Miami (OH),100,50,0
VMI,Bowling Green,100,50,1
Ohio,Kentucky,50,50,1
Northern Illinois,Northwestern,50,50,0
Maryland,South Florida,50,50,0
Ball State,Iowa,50,50,1
Middle Tennessee,Minnesota,50,50,1
Missouri State,Oklahoma State,100,50,1
Richmond,Virginia,100,50,1
Georgia Tech,Tulane,50,50,0
Eastern Michigan,Florida,50,50,1
Nicholls State,Arkansas,100,50,1
Campbell,Appalachian State,100,50,1
Old Dominion,NC State,50,50,1
Wagner,Florida Intl,100,100,1
Savannah State,Georgia Southern,100,50,1
Gardner-Webb,Wake Forest,100,50,1
Southeast Missouri State,Kansas,100,50,1
Florida A&M,Miami,100,50,1
Duke,Troy,50,50,0
Louisiana Tech,Louisiana,50,50,0
Rhode Island,Marshall,100,50,1
Alcorn State,Southern Mississippi,100,100,1
Idaho,Louisiana Monroe,100,100,1
BYU,Texas,50,50,0
Towson,West Virginia,100,50,1
Grambling State,Houston,100,50,1
Idaho State,Utah State,100,50,1
Northern Colorado,UNLV,100,50,1
Air Force,Wyoming,50,50,1
Colorado State,Boise State,50,50,1
Oregon State,Hawai'i,50,50,0
Texas Tech,UTEP,50,50,0
