TCU,Texas Tech,24,50,1
Troy,Arkansas State,50,50,1
Tulane,Louisiana Tech,50,50,0
Air Force,Boise State,50,50,1
Alabama,Texas A&M,1,6,0
Tennessee,Oregon,50,2,1
Ohio State,California,4,50,0
Stanford,Army,5,50,0
Louisville,Kentucky,7,50,0
Kent State,LSU,50,8,1
Nevada,Florida State,50,10,1
Akron,Michigan,50,11,1
Lamar,Oklahoma State,100,12,1
Vanderbilt,South Carolina,50,13,1
Tulsa,Oklahoma,50,14,1
UCLA,Nebraska,16,23,0
Western Michigan,Northwestern,50,17,1
Washington,Illinois,19,50,0
Wisconsin,Arizona State,20,50,1
Notre Dame,Purdue,21,50,0
Ole Miss,Texas,25,50,0
Bowling Green,Indiana,50,50,1
Western Illinois,Minnesota,100,50,1
Virginia Tech,East Carolina,50,50,0
Georgia State,West Virginia,50,50,1
Southern Mississippi,Arkansas,100,50,1
New Mexico,Pittsburgh,50,50,1
Louisiana Monroe,Wake Forest,100,50,0
Eastern Michigan,Rutgers,50,50,1
Fordham,Temple,100,50,0
Youngstown State,Michigan State,100,50,1
Boston College,USC,50,50,1
Cal Poly,Colorado State,100,50,1
Georgia Tech,Duke,50,50,0
Stony Brook,Buffalo,100,50,1
Delaware,Navy,100,50,1
Northern Colorado,Wyoming,100,50,1
Ball State,North Texas,50,50,1
Wagner,Syracuse,100,50,1
Northern Illinois,Idaho,50,100,0
Iowa,Iowa State,50,50,0
UCF,Penn State,50,50,0
Howard,Old Dominion,100,50,1
Bethune-Cookman,Florida Intl,100,100,0
Southern Utah,Washington State,100,50,1
UMass,Kansas State,50,50,1
Memphis,Middle Tennessee,50,50,1
Northwestern State,Cincinnati,100,50,1
Nicholls State,Louisiana,100,50,1
Eastern Washington,Toledo,100,50,1
Florida Atlantic,South Florida,50,50,0
Mississippi State,Auburn,50,50,1
Western Kentucky,South Alabama,50,50,1
Maryland,Connecticut,50,100,0
Kansas,Rice,50,50,1
Marshall,Ohio,50,50,1
UTEP,New Mexico State,50,50,0
Weber State,Utah State,100,50,1
Oregon State,Utah,50,50,0
Central Michigan,UNLV,50,50,1
UT San Antonio,Arizona,100,50,1
