Louisiana,Arkansas State,50,50,0
Kentucky,Mississippi State,50,50,1
Marshall,Middle Tennessee,50,50,1
Boise State,BYU,50,50,1
Tennessee,Alabama,50,1,1
NC State,Florida State,50,2,1
Penn State,Ohio State,50,4,1
South Carolina,Missouri,21,5,0
Stanford,Oregon State,6,25,0
Wake Forest,Miami,50,7,1
Baylor,Kansas,8,50,0
Clemson,Maryland,9,50,0
Texas Tech,Oklahoma,10,15,1
Florida Atlantic,Auburn,50,11,1
Furman,LSU,100,13,1
Duke,Virginia Tech,50,14,0
Vanderbilt,Texas A&M,50,16,1
Fresno State,San Diego State,17,50,0
Eastern Michigan,Northern Illinois,50,18,1
Oklahoma State,Iowa State,19,50,0
Louisville,South Florida,20,50,0
Connecticut,UCF,100,23,1
Nebraska,Minnesota,24,50,1
Houston,Rutgers,50,50,0
Ball State,Akron,50,50,0
Northwestern,Iowa,50,50,1
Georgia Tech,Virginia,50,50,0
Pittsburgh,Navy,50,50,1
Old Dominion,Norfolk State,50,100,0
Miami (OH),Ohio,50,50,1
Toledo,Bowling Green,50,50,0
Western Michigan,UMass,50,50,0
Temple,SMU,50,50,1
Tulsa,Tulane,50,50,1
Buffalo,Kent State,50,50,0
Boston College,North Carolina,50,50,1
UTEP,Rice,50,50,1
Michigan State,Illinois,50,50,0
West Virginia,Kansas State,50,50,1
Utah,USC,50,50,1
Troy,Western Kentucky,50,50,0
Notre Dame,Air Force,50,50,0
UAB,UT San Antonio,50,100,1
Louisiana Tech,Florida Intl,50,100,0
UNLV,Nevada,50,50,0
Georgia State,Louisiana Monroe,50,100,1
South Alabama,Texas State,50,50,1
North Texas,Southern Mississippi,50,100,0
Wyoming,San Jose State,50,50,1
Idaho,Ole Miss,100,50,1
Texas,TCU,50,50,0
Arizona,Colorado,50,50,0
Abilene Christian,New Mexico State,100,50,1
California,Washington,50,50,1
Colorado State,Hawai'i,50,50,0
