Tulsa,UTEP,24,28,262,278,204,175
Florida State,North Carolina,30,27,409,113,43,238
Rutgers,Army,27,10,213,21,132,197
Florida,Mississippi State,29,19,132,171,249,92
Tennessee,Alabama,10,12,284,120,76,136
Texas,Missouri,41,7,279,124,131,74
Boise State,Hawai'i,54,9,279,216,193,93
Louisville,Cincinnati,10,41,171,296,130,182
Iowa,Michigan State,15,13,152,252,138,85
Oregon State,USC,36,42,354,202,153,227
TCU,BYU,38,7,300,224,127,110
Auburn,LSU,10,31,123,276,112,122
Clemson,Miami,40,37,371,275,84,177
Oregon,Washington,43,19,188,287,259,129
Georgia Tech,Virginia,34,9,85,178,362,30
Penn State,Michigan,35,10,242,166,166,110
Oklahoma State,Baylor,34,7,264,243,195,43
SMU,Houston,15,38,235,256,197,161
Air Force,Utah,16,23,64,191,254,100
Minnesota,Ohio State,7,38,185,241,123,270
South Florida,Pittsburgh,14,41,116,274,122,214
UCLA,Arizona,13,27,170,247,65,209
Connecticut,West Virginia,24,28,388,160,123,234
Vanderbilt,South Carolina,10,14,148,319,141,119
Oklahoma,Kansas,35,13,252,245,85,81
Central Michigan,Bowling Green,24,10,160,367,259,20
UAB,Marshall,7,27,207,322,232,135
Arkansas,Ole Miss,17,30,274,332,45,221
Iowa State,Nebraska,9,7,108,252,137,114
Colorado,Kansas State,6,20,216,97,60,204
Ball State,Eastern Michigan,29,27,16,94,463,153
Northern Illinois,Miami (OH),27,22,74,414,202,-11
Maryland,Duke,13,17,191,384,67,23
Kent State,Ohio,20,11,279,210,99,-9
Buffalo,Western Michigan,31,34,333,351,214,155
Louisiana Tech,Utah State,21,23,191,194,118,157
Western Kentucky,Middle Tennessee,24,62,188,425,100,229
Wake Forest,Navy,10,13,191,135,338,173
North Texas,Troy,26,50,272,498,128,205
UCF,Rice,49,7,266,230,213,104
Akron,Syracuse,14,28,231,116,0,234
Boston College,Notre Dame,16,20,279,261,70,106
San Diego State,Colorado State,42,28,468,219,72,151
Idaho,Nevada,45,70,434,178,90,484
Washington State,California,17,49,412,250,55,309
Florida Atlantic,Louisiana,51,29,372,221,252,163
Florida Intl,Arkansas State,10,27,219,167,32,276
Tulane,Southern Mississippi,6,43,198,127,54,253
Texas A&M,Texas Tech,52,30,249,477,321,64
Temple,Toledo,40,24,150,281,211,48
UNLV,New Mexico,34,17,217,248,210,68
Fresno State,New Mexico State,34,3,220,56,189,238
Arizona State,Stanford,14,33,182,236,129,237
