East Carolina,Memphis,38,19,222,315,275,84
North Carolina,Virginia Tech,20,17,141,187,181,95
West Virginia,South Florida,19,30,210,245,118,189
Georgia,Florida,17,41,190,168,121,210
Texas,Oklahoma State,41,14,190,143,99,134
Indiana,Iowa,24,42,232,348,79,143
USC,Oregon,20,47,199,222,140,391
UNLV,TCU,0,41,42,188,118,390
Cincinnati,Syracuse,28,7,304,182,127,101
Tulane,LSU,0,42,203,203,26,267
Georgia Tech,Vanderbilt,56,31,193,179,404,218
Penn State,Northwestern,34,13,282,281,163,119
Wyoming,Utah,10,22,186,223,51,152
New Mexico State,Ohio State,0,45,28,254,40,310
Southern Mississippi,Houston,43,50,371,571,248,191
Miami,Wake Forest,28,27,379,417,26,147
South Carolina,Tennessee,13,31,311,150,65,199
Washington State,Notre Dame,14,40,144,346,102,255
California,Arizona State,23,21,367,247,57,82
Ole Miss,Auburn,20,33,197,262,219,175
Rutgers,Connecticut,28,24,246,375,86,108
NC State,Florida State,42,45,364,277,189,278
Purdue,Wisconsin,0,37,103,129,60,266
Louisiana,Florida Intl,17,20,254,271,126,145
Akron,Northern Illinois,10,27,223,72,31,275
Nebraska,Baylor,20,10,128,252,145,54
Coastal Carolina,Clemson,3,49,34,148,143,252
Missouri,Colorado,36,17,222,263,184,-14
SMU,Tulsa,27,13,375,236,75,106
Western Michigan,Kent State,14,26,286,378,38,104
UAB,UTEP,38,33,141,434,234,188
Arkansas State,Louisville,13,21,326,243,45,176
Iowa State,Texas A&M,10,35,170,241,169,267
Toledo,Miami (OH),24,31,252,359,216,92
Central Michigan,Boston College,10,31,220,262,93,150
Kansas,Texas Tech,21,42,237,299,71,105
Temple,Navy,27,24,37,33,274,227
Duke,Virginia,28,17,373,129,81,89
Michigan,Illinois,13,38,286,158,113,377
UCLA,Oregon State,19,26,355,331,51,144
Air Force,Colorado State,34,16,115,87,271,180
Hawai'i,Nevada,21,31,382,192,118,312
Western Kentucky,North Texas,49,68,160,274,281,321
Louisiana Tech,Idaho,34,35,331,346,222,134
Utah State,Fresno State,27,31,245,256,263,210
Kansas State,Oklahoma,30,42,225,294,149,164
Louisiana Monroe,Troy,21,42,294,384,117,50
Eastern Michigan,Arkansas,27,63,264,297,89,292
Mississippi State,Kentucky,31,24,145,126,348,189
New Mexico,San Diego State,20,23,291,276,109,50
Michigan State,Minnesota,34,42,236,423,124,89
