Marshall,96.0,177.0,1008.0,1323.0,505.0,869.0,5
Ohio State,221.0,71.0,1200.0,868.0,1174.0,399.0,5
Florida A&M,0.0,45.0,120.0,259.0,52.0,155.0,1
Miami,130.0,60.0,999.0,665.0,546.0,523.0,4
USC,148.0,87.0,1036.0,1210.0,874.0,429.0,4
Hawai'i,174.0,105.0,1887.0,762.0,347.0,675.0,4
Pittsburgh,109.0,91.0,812.0,1054.0,679.0,388.0,4
Utah,177.0,51.0,897.0,714.0,705.0,347.0,4
Presbyterian College,34.0,111.0,460.0,318.0,210.0,627.0,2
Wake Forest,131.0,160.0,594.0,1204.0,954.0,703.0,4
Southeast Missouri State,10.0,27.0,118.0,91.0,125.0,243.0,1
Ball State,94.0,123.0,624.0,1236.0,900.0,779.0,5
Rhode Island,0.0,31.0,189.0,338.0,62.0,91.0,1
Buffalo,59.0,26.0,580.0,371.0,291.0,71.0,2
Hampton,0.0,33.0,101.0,272.0,49.0,168.0,1
Central Michigan,127.0,75.0,1241.0,816.0,589.0,580.0,4
Murray State,10.0,41.0,302.0,295.0,-65.0,137.0,1
Kent State,75.0,87.0,851.0,1061.0,331.0,236.0,4
Minnesota,134.0,153.0,1247.0,1128.0,830.0,928.0,5
Middle Tennessee,124.0,95.0,933.0,778.0,783.0,689.0,4
Southern Mississippi,132.0,92.0,1140.0,967.0,919.0,519.0,5
South Carolina,123.0,73.0,952.0,1030.0,674.0,513.0,4
Norfolk State,0.0,31.0,135.0,166.0,25.0,268.0,1
Rutgers,64.0,31.0,500.0,557.0,492.0,229.0,3
Towson,17.0,51.0,165.0,205.0,227.0,155.0,1
Indiana,159.0,100.0,1447.0,780.0,427.0,828.0,4
Florida Atlantic,69.0,113.0,1032.0,569.0,291.0,963.0,4
UAB,101.0,125.0,1088.0,1180.0,727.0,529.0,4
Northern Illinois,139.0,109.0,877.0,1138.0,1208.0,750.0,5
Iowa State,81.0,72.0,728.0,611.0,504.0,839.0,4
Southeastern Louisiana,21.0,27.0,220.0,158.0,64.0,123.0,1
Tulane,80.0,104.0,866.0,949.0,359.0,479.0,4
North Dakota,17.0,68.0,407.0,604.0,215.0,490.0,2
Idaho,159.0,94.0,1737.0,970.0,517.0,755.0,5
Eastern Washington,24.0,49.0,280.0,339.0,162.0,214.0,1
Nevada,179.0,74.0,971.0,1033.0,1145.0,556.0,4
Villanova,24.0,31.0,176.0,222.0,139.0,122.0,1
Temple,116.0,97.0,600.0,714.0,728.0,830.0,4
Arizona,137.0,44.0,1257.0,596.0,481.0,405.0,4
Toledo,105.0,118.0,856.0,1374.0,636.0,477.0,5
San Jose State,49.0,156.0,907.0,1188.0,409.0,857.0,5
Alabama,189.0,45.0,1216.0,990.0,1149.0,505.0,5
Miami (OH),98.0,86.0,964.0,865.0,305.0,298.0,4
Florida,157.0,88.0,975.0,968.0,755.0,546.0,5
Texas,124.0,100.0,1210.0,899.0,649.0,520.0,5
Rice,75.0,125.0,971.0,1071.0,372.0,653.0,4
Oregon State,111.0,123.0,786.0,1007.0,484.0,779.0,4
TCU,205.0,62.0,955.0,758.0,1375.0,501.0,5
Utah State,124.0,146.0,1135.0,1289.0,917.0,681.0,5
Oklahoma,137.0,90.0,1301.0,1235.0,494.0,466.0,4
Western Kentucky,71.0,174.0,633.0,971.0,598.0,821.0,4
Nebraska,160.0,51.0,684.0,601.0,1237.0,555.0,4
