Marshall,56.0,113.0,585.0,933.0,364.0,534.0,3
Ohio State,124.0,38.0,803.0,497.0,619.0,240.0,3
Florida A&M,0.0,45.0,120.0,259.0,52.0,155.0,1
Miami,69.0,36.0,509.0,359.0,275.0,233.0,2
USC,98.0,71.0,708.0,938.0,589.0,362.0,3
Hawai'i,67.0,77.0,856.0,342.0,139.0,496.0,2
Pittsburgh,62.0,43.0,494.0,543.0,251.0,195.0,2
Utah,121.0,48.0,742.0,616.0,433.0,253.0,3
Presbyterian College,34.0,111.0,460.0,318.0,210.0,627.0,2
Wake Forest,131.0,129.0,478.0,900.0,851.0,502.0,3
Southeast Missouri State,10.0,27.0,118.0,91.0,125.0,243.0,1
Ball State,63.0,61.0,425.0,600.0,538.0,447.0,3
Rhode Island,0.0,31.0,189.0,338.0,62.0,91.0,1
Buffalo,31.0,0.0,338.0,189.0,91.0,62.0,1
Hampton,0.0,33.0,101.0,272.0,49.0,168.0,1
Central Michigan,85.0,14.0,542.0,390.0,437.0,125.0,2
Murray State,10.0,41.0,302.0,295.0,-65.0,137.0,1
Kent State,54.0,60.0,686.0,752.0,199.0,184.0,3
Minnesota,83.0,90.0,669.0,735.0,568.0,454.0,3
Middle Tennessee,90.0,81.0,726.0,534.0,566.0,563.0,3
Southern Mississippi,78.0,64.0,723.0,566.0,522.0,427.0,3
South Carolina,96.0,38.0,625.0,868.0,595.0,179.0,3
Norfolk State,0.0,31.0,135.0,166.0,25.0,268.0,1
Rutgers,50.0,14.0,270.0,349.0,344.0,192.0,2
Towson,17.0,51.0,165.0,205.0,227.0,155.0,1
Indiana,89.0,38.0,579.0,320.0,255.0,371.0,2
Florida Atlantic,49.0,61.0,550.0,240.0,135.0,570.0,2
UAB,72.0,93.0,659.0,896.0,612.0,487.0,3
Northern Illinois,55.0,72.0,497.0,622.0,683.0,524.0,3
Iowa State,54.0,72.0,612.0,427.0,387.0,693.0,3
Southeastern Louisiana,21.0,27.0,220.0,158.0,64.0,123.0,1
Tulane,40.0,48.0,416.0,512.0,217.0,156.0,2
North Dakota,17.0,68.0,407.0,604.0,215.0,490.0,2
Idaho,92.0,45.0,978.0,431.0,308.0,567.0,3
Eastern Washington,24.0,49.0,280.0,339.0,162.0,214.0,1
Nevada,152.0,61.0,775.0,794.0,906.0,465.0,3
Villanova,24.0,31.0,176.0,222.0,139.0,122.0,1
Temple,61.0,40.0,401.0,336.0,316.0,379.0,2
Arizona,127.0,35.0,1032.0,480.0,382.0,259.0,3
Toledo,59.0,78.0,433.0,1029.0,277.0,164.0,3
San Jose State,33.0,86.0,555.0,803.0,201.0,548.0,3
Alabama,134.0,19.0,894.0,415.0,752.0,362.0,3
Miami (OH),71.0,65.0,655.0,700.0,253.0,166.0,3
Florida,103.0,43.0,471.0,605.0,500.0,277.0,3
