UCLA,Oregon,13,60,179,312,131,270
South Florida,Cincinnati,38,30,286,548,92,78
Oklahoma,Missouri,27,36,306,308,99,178
LSU,Auburn,17,24,153,92,115,440
Air Force,TCU,7,38,53,185,184,377
Michigan State,Northwestern,35,27,367,250,105,170
Alabama,Tennessee,41,10,333,170,210,159
Colorado State,Utah,6,59,213,435,28,221
Purdue,Ohio State,0,49,110,323,30,184
Washington State,Stanford,28,38,305,190,90,249
Wisconsin,Iowa,31,30,219,269,142,118
Nebraska,Oklahoma State,51,41,330,293,217,212
Washington,Arizona,14,44,225,241,98,234
Iowa State,Texas,28,21,139,363,199,96
Syracuse,West Virginia,19,14,64,210,183,106
South Carolina,Vanderbilt,21,7,367,145,129,108
Kansas State,Baylor,42,47,329,405,109,279
Ole Miss,Arkansas,24,38,329,274,185,197
UAB,Mississippi State,24,29,235,123,118,271
Duke,Virginia Tech,7,44,127,339,92,159
Penn State,Minnesota,33,21,206,305,145,134
Rutgers,Pittsburgh,21,41,167,317,95,206
Indiana,Illinois,13,43,284,130,109,166
Temple,Buffalo,42,0,131,128,266,63
Notre Dame,Navy,17,35,262,71,106,367
Maryland,Boston College,24,21,190,200,43,96
Ohio,Miami (OH),34,13,158,364,222,11
Florida Atlantic,Arkansas State,16,37,265,246,92,174
Wyoming,BYU,20,25,128,92,63,217
Kent State,Bowling Green,30,6,233,183,128,-10
Western Michigan,Akron,56,10,404,121,137,154
Georgia Tech,Clemson,13,27,88,167,242,236
Connecticut,Louisville,0,26,92,195,108,160
Arizona State,California,17,50,194,268,57,131
Texas Tech,Colorado,27,24,298,351,144,28
Rice,UCF,14,41,181,279,88,122
Houston,SMU,45,20,241,329,164,127
Central Michigan,Northern Illinois,7,33,226,140,94,282
Marshall,East Carolina,10,37,234,268,94,194
Louisiana Monroe,Middle Tennessee,10,38,312,229,-4,244
New Mexico State,Idaho,14,37,134,314,170,88
Western Kentucky,Louisiana,54,21,262,268,147,96
Hawai'i,Utah State,45,7,396,128,216,58
Ball State,Toledo,24,31,234,197,133,249
Texas A&M,Kansas,45,10,315,153,227,201
North Carolina,Miami,10,33,159,220,149,225
Georgia,Kentucky,44,31,113,382,177,70
Fresno State,San Jose State,33,18,207,357,185,12
Tulane,UTEP,34,24,208,106,260,184
San Diego State,New Mexico,30,20,249,194,135,109
