Middle Tennessee,Arkansas State,24,51,172,296,236,205
Rutgers,South Florida,27,28,176,150,78,157
Georgia Tech,Virginia Tech,21,28,93,137,346,198
Buffalo,Ohio,17,34,130,210,124,185
Western Michigan,Central Michigan,22,26,283,313,158,73
UCF,Houston,40,33,299,334,228,198
Washington,Oregon,16,53,159,255,136,279
Chattanooga,Auburn,24,62,233,351,101,303
TCU,Utah,47,7,381,157,177,51
Hawai'i,Boise State,7,42,196,507,45,230
Alabama,LSU,21,24,251,220,102,225
Nebraska,Iowa State,31,30,87,213,235,157
Oklahoma,Texas A&M,19,33,319,253,72,157
Wisconsin,Purdue,34,13,144,151,173,162
Missouri,Texas Tech,17,24,104,307,260,198
Minnesota,Michigan State,8,31,199,137,76,189
Iowa,Indiana,18,13,300,228,155,91
Baylor,Oklahoma State,28,55,268,435,197,290
Arkansas,South Carolina,41,20,323,204,140,105
Nevada,Idaho,63,17,391,283,453,68
North Carolina,Florida State,37,35,463,285,34,110
NC State,Clemson,13,14,233,242,63,46
Illinois,Michigan,65,67,246,428,315,257
Virginia,Duke,48,55,421,284,226,230
Louisville,Syracuse,28,20,156,185,160,101
Air Force,Army,42,22,124,81,277,244
Maryland,Miami,20,26,168,301,96,218
Florida,Vanderbilt,55,14,299,80,203,46
Charleston Southern,Kentucky,21,49,144,274,140,228
Idaho State,Georgia,7,55,115,276,39,181
Akron,Ball State,30,37,180,278,180,123
Colorado,Kansas,45,52,335,262,142,201
Temple,Kent State,28,10,391,244,97,16
Rice,Tulsa,27,64,226,460,194,173
New Mexico State,Utah State,22,27,201,110,155,186
Northwestern,Penn State,21,35,225,296,168,260
Boston College,Wake Forest,23,13,147,242,165,69
Fresno State,Louisiana Tech,40,34,241,227,300,89
California,Washington State,20,13,189,131,212,102
Marshall,UAB,31,17,304,250,96,80
Florida Atlantic,Western Kentucky,17,16,140,70,75,198
Wyoming,New Mexico,31,34,161,236,392,219
Louisiana,Ole Miss,21,43,167,180,76,298
Troy,North Texas,41,35,385,289,172,163
Oregon State,UCLA,14,17,184,148,103,210
Louisiana Monroe,Florida Intl,35,42,388,245,116,242
Texas,Kansas State,14,39,277,20,140,261
Tennessee,Memphis,50,14,379,275,130,64
SMU,UTEP,14,28,267,201,104,118
Arizona State,USC,33,34,307,242,116,187
