Louisiana Tech,Western Kentucky,50,50,1
Utah State,Utah,50,24,1
Miami,Florida Atlantic,50,50,0
Hawai'i,Ohio State,50,1,1
Middle Tennessee,Alabama,50,2,1
Stephen F Austin,TCU,100,3,1
Lamar,Baylor,100,4,1
Oregon,Michigan State,7,5,1
Jacksonville State,Auburn,100,6,1
Idaho,USC,100,8,1
Notre Dame,Virginia,9,50,0
Georgia,Vanderbilt,10,50,0
South Florida,Florida State,50,11,1
Appalachian State,Clemson,50,12,1
UCLA,UNLV,13,50,0
LSU,Mississippi State,14,25,0
Tulane,Georgia Tech,50,15,1
Ball State,Texas A&M,50,16,1
Fresno State,Ole Miss,50,17,1
Toledo,Arkansas,50,18,0
Oklahoma,Tennessee,19,23,0
Boise State,BYU,20,50,1
Missouri,Arkansas State,21,50,0
Arizona,Nevada,22,50,0
Oregon State,Michigan,50,50,1
Army,Connecticut,50,100,1
Kansas State,UT San Antonio,50,100,0
Western Illinois,Illinois,100,50,1
Bowling Green,Maryland,50,50,0
Houston,Louisville,50,50,0
Buffalo,Penn State,50,50,1
Indiana State,Purdue,100,50,1
Miami (OH),Wisconsin,50,50,1
Presbyterian College,Charlotte,100,50,1
Wake Forest,Syracuse,50,50,1
Howard,Boston College,100,50,1
UMass,Colorado,50,50,1
Sacramento State,Washington,100,50,1
UTEP,Texas Tech,50,50,1
Liberty,West Virginia,50,50,1
Monmouth,Central Michigan,100,50,1
Murray State,Northern Illinois,100,50,1
Minnesota,Colorado State,50,50,0
Washington State,Rutgers,50,50,0
Furman,Virginia Tech,100,50,1
Austin Peay,Southern Mississippi,100,100,1
Eastern Illinois,Northwestern,100,50,1
Eastern Michigan,Wyoming,50,50,0
Iowa,Iowa State,50,50,0
San Diego State,California,50,50,1
North Carolina Central,Duke,100,50,1
North Carolina A&T,North Carolina,100,50,1
Eastern Kentucky,NC State,100,50,1
Pittsburgh,Akron,50,50,0
Delaware State,Kent State,100,50,1
Western Michigan,Georgia Southern,50,50,1
Northwestern State,Louisiana,100,50,1
Nicholls State,Louisiana Monroe,100,100,1
Prairie View A&M,Texas State,100,50,1
Charleston Southern,Troy,100,50,1
North Texas,SMU,50,50,1
Marshall,Ohio,50,50,1
East Carolina,Florida,50,50,1
Memphis,Kansas,50,50,0
Norfolk State,Old Dominion,100,50,1
Central Arkansas,Oklahoma State,100,50,1
Kentucky,South Carolina,50,50,0
South Alabama,Nebraska,50,50,1
Rice,Texas,50,50,1
Florida Intl,Indiana,100,50,1
Temple,Cincinnati,50,50,0
Tulsa,New Mexico,50,50,0
Georgia State,New Mexico State,50,50,0
San Jose State,Air Force,50,50,1
UCF,Stanford,50,50,1
Cal Poly,Arizona State,100,50,1
