Clemson,Louisville,11,50,0
Florida State,Boston College,9,50,0
Idaho State,Boise State,100,50,1
New Mexico,Arizona State,50,50,1
Northern Illinois,Ohio State,50,1,1
Ole Miss,Alabama,15,2,0
SMU,TCU,50,3,1
Air Force,Michigan State,50,4,1
Stanford,USC,50,6,0
South Carolina,Georgia,50,7,1
Georgia Tech,Notre Dame,14,8,1
BYU,UCLA,19,10,1
Georgia State,Oregon,50,12,1
Auburn,LSU,18,13,1
Tulsa,Oklahoma,50,16,1
Nevada,Texas A&M,50,17,1
Northern Arizona,Arizona,100,20,1
Utah,Fresno State,21,50,0
Connecticut,Missouri,100,22,1
Northwestern,Duke,23,50,0
Troy,Wisconsin,50,24,1
UT San Antonio,Oklahoma State,100,25,1
Savannah State,Akron,100,50,1
South Florida,Maryland,50,50,1
UNLV,Michigan,50,50,1
Kent State,Minnesota,50,50,1
Buffalo,Florida Atlantic,50,50,0
Illinois,North Carolina,50,50,1
Wake Forest,Army,50,50,0
Central Michigan,Syracuse,50,50,1
Southeastern Louisiana,Ohio,100,50,1
Rice,North Texas,50,50,0
Temple,UMass,50,50,0
Ball State,Eastern Michigan,50,50,0
Memphis,Bowling Green,50,50,0
Louisiana Tech,Kansas State,50,50,1
Cincinnati,Miami (OH),50,50,0
East Carolina,Navy,50,50,1
Norfolk State,Marshall,100,50,1
William & Mary,Virginia,100,50,1
Virginia Tech,Purdue,50,50,0
Nebraska,Miami,50,50,1
Northwestern State,Mississippi State,100,50,1
Austin Peay,Vanderbilt,100,50,1
Western Kentucky,Indiana,50,50,1
Wofford,Idaho,100,100,1
Utah State,Washington,50,50,1
The Citadel,Georgia Southern,100,50,1
Furman,UCF,100,50,0
North Carolina Central,Florida Intl,100,100,1
Charlotte,Middle Tennessee,50,50,1
Southern Mississippi,Texas State,100,50,0
Murray State,Western Michigan,100,50,1
Missouri State,Arkansas State,100,50,1
Texas Tech,Arkansas,50,50,0
Western Carolina,Tennessee,100,50,1
NC State,Old Dominion,50,50,0
Colorado,Colorado State,50,50,0
Florida,Kentucky,50,50,0
California,Texas,50,50,0
Rutgers,Penn State,50,50,1
UTEP,New Mexico State,50,50,0
Maine,Tulane,100,50,1
South Alabama,San Diego State,50,50,0
Pittsburgh,Iowa,50,50,1
San Jose State,Oregon State,50,50,1
Iowa State,Toledo,50,50,1
Wyoming,Washington State,50,50,1
UC Davis,Hawai'i,100,50,1
