Toledo,Bowling Green,50,50,0
Ball State,Ohio,50,50,1
Central Michigan,Kent State,50,50,0
Western Michigan,Northern Illinois,50,50,1
East Carolina,UCF,50,50,0
Louisiana Monroe,Texas State,100,50,1
Cincinnati,South Florida,50,50,1
Air Force,Boise State,50,50,0
Wake Forest,Clemson,50,1,1
Charleston Southern,Alabama,100,2,1
Michigan State,Ohio State,9,3,0
Boston College,Notre Dame,50,4,1
Baylor,Oklahoma State,10,6,0
TCU,Oklahoma,18,7,1
Florida Atlantic,Florida,50,8,1
California,Stanford,50,11,1
Michigan,Penn State,12,50,0
UCLA,Utah,50,13,0
Chattanooga,Florida State,100,14,1
LSU,Ole Miss,15,22,1
Navy,Tulsa,16,50,0
North Carolina,Virginia Tech,17,50,0
Houston,Connecticut,19,100,1
Northwestern,Wisconsin,20,25,0
Memphis,Temple,21,50,1
USC,Oregon,24,23,1
North Texas,Middle Tennessee,50,50,1
The Citadel,South Carolina,100,50,0
Rutgers,Army,50,50,0
West Virginia,Kansas,50,50,0
Iowa State,Kansas State,50,50,1
Indiana,Maryland,50,50,0
Illinois,Minnesota,50,50,1
Georgia Tech,Miami,50,50,1
Syracuse,NC State,50,50,1
Miami (OH),UMass,50,50,0
South Alabama,Georgia State,50,50,1
Western Kentucky,Florida Intl,50,100,0
Fresno State,BYU,50,50,1
Nevada,Utah State,50,50,1
Old Dominion,Southern Mississippi,50,100,1
Louisiana Tech,UTEP,50,50,0
Buffalo,Akron,50,50,1
Duke,Virginia,50,50,1
Arizona,Arizona State,50,50,1
Louisville,Pittsburgh,50,50,1
Idaho,Auburn,100,50,1
New Mexico State,Louisiana,50,50,0
Colorado State,New Mexico,50,50,0
Washington,Oregon State,50,50,0
Mississippi State,Arkansas,50,50,0
Georgia Southern,Georgia,50,50,1
Rice,UT San Antonio,50,100,1
Tennessee,Missouri,50,50,0
Texas A&M,Vanderbilt,50,50,0
Charlotte,Kentucky,50,50,1
Tulane,SMU,50,50,1
San Diego State,UNLV,50,50,0
Colorado,Washington State,50,50,1
San Jose State,Hawai'i,50,50,0
