North Carolina,220.0,208.0,2355.0,1779.0,916.0,1534.0,8
South Carolina,289.0,199.0,2301.0,1879.0,1807.0,1308.0,9
USC,290.0,196.0,2167.0,2265.0,1859.0,1130.0,10
Hawai'i,203.0,336.0,2601.0,2458.0,804.0,1780.0,9
Liberty,27.0,38.0,484.0,644.0,139.0,267.0,2
Kent State,160.0,263.0,1606.0,2049.0,1474.0,1999.0,9
Presbyterian College,7.0,31.0,49.0,219.0,102.0,189.0,1
Wake Forest,178.0,238.0,2080.0,2148.0,894.0,1465.0,10
Tulsa,185.0,306.0,1902.0,1944.0,1423.0,1706.0,9
Bowling Green,282.0,151.0,2306.0,1600.0,1752.0,1486.0,9
Indiana State,49.0,93.0,431.0,469.0,170.0,447.0,2
Indiana,388.0,337.0,2947.0,2715.0,1797.0,1957.0,9
UNLV,289.0,338.0,2498.0,2265.0,1716.0,2345.0,10
Minnesota,273.0,211.0,1335.0,2199.0,1914.0,1281.0,9
Illinois State,28.0,51.0,282.0,340.0,74.0,80.0,1
Ball State,399.0,236.0,3230.0,2224.0,1530.0,1975.0,10
Akron,197.0,301.0,2166.0,2486.0,1253.0,1567.0,10
UCF,278.0,149.0,2161.0,1778.0,1280.0,1032.0,8
Western Carolina,30.0,152.0,415.0,631.0,291.0,1032.0,3
Middle Tennessee,281.0,279.0,1992.0,2214.0,1950.0,1971.0,10
Southern Utah,32.0,69.0,329.0,558.0,207.0,241.0,2
South Alabama,235.0,221.0,2195.0,1860.0,1302.0,1401.0,8
Towson,33.0,18.0,192.0,206.0,201.0,84.0,1
Connecticut,115.0,246.0,1519.0,1588.0,537.0,1205.0,7
Jackson State,7.0,34.0,244.0,150.0,112.0,158.0,1
Tulane,243.0,234.0,1811.0,2444.0,1234.0,1257.0,10
Utah State,359.0,194.0,2695.0,2209.0,1972.0,1273.0,10
Utah,268.0,226.0,2074.0,2159.0,1519.0,1281.0,9
Ole Miss,294.0,229.0,2605.0,1907.0,1624.0,1517.0,9
Vanderbilt,291.0,259.0,2141.0,2124.0,1258.0,1339.0,9
Sacramento State,0.0,79.0,308.0,590.0,137.0,300.0,2
San Jose State,259.0,273.0,2928.0,2200.0,1271.0,1705.0,9
Rutgers,219.0,207.0,1685.0,2262.0,1129.0,733.0,7
Fresno State,399.0,242.0,3456.0,2351.0,1463.0,1394.0,9
Morgan State,29.0,86.0,251.0,314.0,367.0,670.0,2
Army,244.0,296.0,729.0,2037.0,3306.0,1932.0,10
Samford,52.0,52.0,310.0,516.0,219.0,405.0,2
Georgia State,154.0,332.0,2169.0,2249.0,836.0,2027.0,9
Western Michigan,170.0,365.0,2222.0,1824.0,1137.0,2457.0,10
Michigan State,268.0,104.0,1699.0,1501.0,1714.0,387.0,9
Florida Atlantic,172.0,234.0,1661.0,1404.0,1292.0,1587.0,8
Miami,315.0,207.0,2403.0,2095.0,1614.0,1367.0,9
Texas Tech,378.0,270.0,4082.0,2180.0,1223.0,1711.0,10
SMU,254.0,322.0,3068.0,2331.0,806.0,1273.0,8
Southern,13.0,62.0,268.0,255.0,104.0,372.0,1
Houston,343.0,198.0,2798.0,2498.0,1434.0,1342.0,9
North Dakota State,24.0,21.0,165.0,280.0,215.0,41.0,1
Kansas State,306.0,202.0,1885.0,2090.0,1779.0,1271.0,9
Northern Arizona,0.0,35.0,176.0,87.0,94.0,306.0,1
Arizona,313.0,198.0,1688.0,1925.0,2442.0,1534.0,9
Alabama,337.0,89.0,1923.0,1445.0,1813.0,807.0,8
Virginia Tech,241.0,176.0,2447.0,1679.0,1234.0,952.0,10
Buffalo,237.0,165.0,1550.0,1816.0,1427.0,1096.0,8
Ohio State,434.0,153.0,2068.0,2011.0,2710.0,794.0,9
Nicholls State,37.0,159.0,645.0,690.0,450.0,1187.0,3
Oregon,465.0,161.0,2655.0,1930.0,2714.0,1321.0,9
Georgia,320.0,259.0,2679.0,2169.0,1628.0,1134.0,9
Clemson,358.0,185.0,2994.0,2013.0,1569.0,1267.0,9
Rice,261.0,213.0,1686.0,1806.0,2007.0,1604.0,9
Texas A&M,492.0,309.0,3792.0,2437.0,1988.0,2107.0,10
Toledo,299.0,236.0,1860.0,2058.0,2150.0,1492.0,9
Florida,185.0,171.0,1707.0,1522.0,1314.0,987.0,9
LSU,379.0,235.0,2756.0,2008.0,1848.0,1529.0,10
TCU,232.0,229.0,2178.0,2244.0,1202.0,1252.0,10
Mississippi State,268.0,245.0,1995.0,2225.0,1745.0,1523.0,9
Oklahoma State,345.0,147.0,2063.0,1837.0,1416.0,1117.0,8
Temple,201.0,270.0,2006.0,2900.0,1358.0,1663.0,9
Notre Dame,282.0,235.0,2560.0,2094.0,1489.0,1596.0,10
New Mexico State,217.0,464.0,2560.0,2421.0,1378.0,3129.0,10
Texas,310.0,222.0,2232.0,1875.0,1776.0,1666.0,9
Louisiana Monroe,222.0,298.0,2375.0,2340.0,1281.0,1887.0,10
Oklahoma,260.0,191.0,1758.0,1640.0,1959.0,1333.0,9
Central Michigan,173.0,311.0,2010.0,2104.0,1113.0,1930.0,9
Michigan,316.0,233.0,2250.0,2185.0,1218.0,969.0,9
Wyoming,302.0,301.0,2519.0,2204.0,1907.0,2122.0,9
Nebraska,300.0,171.0,1654.0,1775.0,2032.0,1169.0,8
Boise State,341.0,227.0,2483.0,2421.0,1914.0,1523.0,9
Washington,335.0,196.0,2582.0,1887.0,2061.0,1545.0,9
Nevada,217.0,327.0,2149.0,2460.0,1558.0,2275.0,9
UCLA,329.0,206.0,2374.0,1924.0,1798.0,1580.0,9
Northwestern,252.0,234.0,1894.0,2248.0,1700.0,1513.0,9
California,239.0,447.0,3453.0,3311.0,1196.0,1956.0,10
UMass,104.0,294.0,1544.0,1928.0,1049.0,2171.0,9
Wisconsin,334.0,137.0,1857.0,1768.0,2525.0,886.0,9
Eastern Washington,70.0,79.0,774.0,627.0,228.0,430.0,2
Oregon State,335.0,250.0,3643.0,2190.0,625.0,1349.0,9
Elon,0.0,70.0,164.0,189.0,89.0,368.0,1
Georgia Tech,308.0,169.0,1076.0,2035.0,2801.0,931.0,9
Villanova,14.0,24.0,158.0,285.0,197.0,128.0,1
Boston College,243.0,253.0,1465.0,2431.0,1752.0,1479.0,9
William & Mary,17.0,24.0,207.0,237.0,102.0,172.0,1
West Virginia,223.0,296.0,2227.0,2446.0,1360.0,1630.0,9
Southern Illinois,34.0,42.0,341.0,415.0,66.0,49.0,1
Illinois,267.0,312.0,2600.0,2188.0,1228.0,2156.0,9
Purdue,106.0,335.0,1719.0,1934.0,613.0,2012.0,9
Cincinnati,300.0,169.0,2554.0,1825.0,1614.0,866.0,9
Florida Intl,84.0,319.0,1224.0,1879.0,613.0,1548.0,8
Maryland,226.0,224.0,2462.0,2059.0,1278.0,1344.0,9
Louisiana Tech,169.0,202.0,1753.0,1863.0,1452.0,1414.0,8
NC State,185.0,214.0,1877.0,1769.0,1425.0,1253.0,8
Colgate,13.0,38.0,143.0,72.0,157.0,409.0,1
Air Force,183.0,291.0,798.0,1923.0,2138.0,1782.0,8
Northern Illinois,398.0,225.0,2095.0,2448.0,2814.0,1328.0,9
Iowa,266.0,187.0,2040.0,1892.0,1939.0,1300.0,10
BYU,276.0,197.0,2226.0,2095.0,2233.0,1391.0,9
Virginia,205.0,338.0,2126.0,2343.0,1527.0,1832.0,10
Syracuse,221.0,206.0,1645.0,2080.0,1824.0,1222.0,9
Penn State,248.0,246.0,2342.0,2094.0,1503.0,1399.0,9
Louisiana,344.0,241.0,1921.0,2130.0,2007.0,1360.0,9
Arkansas,180.0,286.0,1308.0,1943.0,1996.0,1660.0,9
North Carolina Central,0.0,45.0,103.0,231.0,81.0,257.0,1
Duke,301.0,200.0,2191.0,1976.0,1493.0,1505.0,9
Austin Peay,3.0,121.0,329.0,648.0,319.0,735.0,3
Tennessee,249.0,320.0,1727.0,2084.0,1859.0,2259.0,10
Howard,43.0,110.0,441.0,697.0,408.0,416.0,2
Eastern Michigan,209.0,442.0,1982.0,2675.0,1642.0,2508.0,10
Miami (OH),90.0,305.0,1219.0,2333.0,834.0,1929.0,9
Marshall,383.0,188.0,2504.0,1858.0,1939.0,1377.0,9
Arkansas-Pine Bluff,11.0,62.0,161.0,163.0,12.0,509.0,1
Arkansas State,252.0,232.0,2116.0,2100.0,1783.0,1701.0,9
UAB,240.0,363.0,1887.0,2462.0,1710.0,1948.0,9
Troy,346.0,352.0,3244.0,3202.0,1541.0,1420.0,10
Texas State,231.0,210.0,1346.0,2446.0,1646.0,956.0,9
Southern Mississippi,115.0,393.0,2083.0,2038.0,671.0,1971.0,9
Idaho,188.0,457.0,2234.0,3291.0,1382.0,2024.0,10
North Texas,323.0,186.0,2329.0,2377.0,1726.0,1195.0,10
Old Dominion,446.0,314.0,3748.0,2376.0,1610.0,1907.0,10
East Carolina,352.0,201.0,3065.0,2155.0,943.0,870.0,9
Washington State,268.0,294.0,3285.0,2423.0,469.0,1655.0,9
Auburn,386.0,204.0,1733.0,2388.0,3200.0,1556.0,10
Murray State,21.0,106.0,320.0,714.0,289.0,640.0,2
Missouri,413.0,202.0,2568.0,2747.0,2358.0,1119.0,10
