BYU,Boise State,50,14,1
Miami,Virginia Tech,50,50,1
Troy,South Alabama,50,50,0
South Florida,Temple,50,50,1
San Jose State,San Diego State,50,50,1
Oregon,California,50,50,1
Texas A&M,Alabama,6,1,1
Ohio State,Penn State,2,50,1
Illinois,Michigan,50,3,1
Oregon State,Washington,50,5,1
NC State,Louisville,50,7,1
Purdue,Nebraska,50,8,1
Wisconsin,Iowa,10,50,0
Houston,SMU,11,50,1
TCU,West Virginia,50,12,1
Oklahoma,Texas Tech,16,50,0
Arkansas,Auburn,17,21,1
Utah,UCLA,19,50,0
Eastern Michigan,Western Michigan,50,20,1
North Carolina,Virginia,22,50,0
Ole Miss,LSU,23,25,1
Memphis,Navy,50,24,1
North Texas,Army,50,50,0
UMass,South Carolina,50,50,1
UCF,Connecticut,50,100,0
Central Michigan,Toledo,50,50,1
Miami (OH),Bowling Green,50,50,0
Indiana,Northwestern,50,50,1
Oklahoma State,Kansas,50,50,0
Texas,Kansas State,50,50,1
Rutgers,Minnesota,50,50,1
Syracuse,Boston College,50,50,0
Ohio,Kent State,50,50,0
Hawai'i,Air Force,50,50,0
Akron,Ball State,50,50,0
Colorado,Stanford,50,50,0
Idaho,Appalachian State,100,50,1
UT Martin,Georgia State,100,50,1
Buffalo,Northern Illinois,50,50,1
Prairie View,Rice,100,50,1
Tulane,Tulsa,50,50,1
Middle Tennessee,Missouri,50,50,0
Colorado State,UNLV,50,50,0
Charlotte,Marshall,50,50,0
Louisiana Tech,Florida Intl,50,100,0
Old Dominion,Western Kentucky,50,50,1
UTEP,UT San Antonio,50,100,0
East Carolina,Cincinnati,50,50,1
Louisiana,Texas State,50,50,0
Michigan State,Maryland,50,50,1
Mississippi State,Kentucky,50,50,1
Tennessee State,Vanderbilt,100,50,1
Georgia Southern,New Mexico State,50,50,0
Louisiana Monroe,New Mexico,100,50,1
Washington State,Arizona State,50,50,0
Fresno State,Utah State,50,50,1
Wyoming,Nevada,50,50,0
