Western Michigan,Kent State,21,50,0
Eastern Michigan,Ball State,50,50,0
Bowling Green,Akron,50,50,0
Toledo,Northern Illinois,50,50,0
Utah,Arizona State,15,50,0
North Carolina,Duke,17,50,1
Louisiana,Georgia Southern,50,50,0
Boston College,Florida State,50,18,1
Mississippi State,Alabama,50,1,1
Pittsburgh,Clemson,50,2,0
Michigan,Iowa,3,50,1
USC,Washington,20,4,0
Ohio State,Maryland,5,50,0
Wake Forest,Louisville,50,6,1
Illinois,Wisconsin,50,7,1
Ole Miss,Texas A&M,50,8,0
Auburn,Georgia,9,50,1
Penn State,Indiana,10,50,0
Baylor,Oklahoma,50,11,1
Colorado,Arizona,12,50,0
Texas Tech,Oklahoma State,50,13,1
Georgia Tech,Virginia Tech,50,14,0
West Virginia,Texas,16,50,0
Minnesota,Nebraska,50,19,1
Boise State,Hawai'i,22,50,0
California,Washington State,50,23,1
LSU,Arkansas,24,25,0
South Carolina,Florida,50,50,1
Kentucky,Tennessee,50,50,1
Cincinnati,UCF,50,50,1
SMU,East Carolina,50,50,0
Tulsa,Navy,50,50,1
Iowa State,Kansas,50,50,0
Rutgers,Michigan State,50,50,1
Northwestern,Purdue,50,50,0
NC State,Syracuse,50,50,0
Miami (OH),Buffalo,50,50,0
Rice,Charlotte,50,50,0
Miami,Virginia,50,50,0
Louisiana Monroe,Georgia State,100,50,0
New Mexico State,Arkansas State,50,50,1
Southern Utah,BYU,100,50,1
Vanderbilt,Missouri,50,50,1
Army,Notre Dame,50,50,1
Wyoming,UNLV,50,50,1
UT San Antonio,Louisiana Tech,100,50,1
North Texas,Western Kentucky,50,50,1
Southern Mississippi,Old Dominion,100,50,1
Appalachian State,Troy,50,50,1
Tulane,Houston,50,50,1
Idaho,Texas State,100,50,0
Stanford,Oregon,50,50,0
UTEP,Florida Atlantic,50,50,1
Middle Tennessee,Marshall,50,50,1
South Florida,Memphis,50,50,0
Oregon State,UCLA,50,50,1
Colorado State,Air Force,50,50,1
New Mexico,Utah State,50,50,0
San Diego State,Nevada,50,50,0
