Memphis,Houston,42,38,471,315,30,239
Western Kentucky,Old Dominion,35,31,343,180,73,268
Marshall,Middle Tennessee,38,10,168,220,198,53
Air Force,Nevada,45,42,41,267,550,157
Colorado State,New Mexico,27,24,231,132,180,318
Tennessee,Alabama,7,45,44,332,64,272
Michigan,Penn State,13,42,166,282,103,224
Kansas,TCU,0,43,46,284,-25,191
Maryland,Wisconsin,13,38,125,225,143,215
Syracuse,Miami,19,27,135,344,264,136
Oklahoma,Kansas State,42,35,410,144,209,268
Oklahoma State,Texas,13,10,282,241,146,42
USC,Notre Dame,14,49,260,120,76,377
North Carolina,Virginia Tech,7,59,118,202,54,181
Colorado,Washington State,0,28,94,212,80,194
South Florida,Tulane,34,28,127,221,378,194
Indiana,Michigan State,9,17,158,185,94,89
UCF,Navy,31,21,236,171,247,248
Auburn,Arkansas,52,20,284,163,345,171
West Virginia,Baylor,38,36,375,370,118,127
LSU,Ole Miss,40,24,200,194,393,153
Tulsa,UConn,14,20,259,372,194,69
Akron,Toledo,21,48,291,323,42,303
Iowa,Northwestern,10,17,223,192,89,147
Purdue,Rutgers,12,14,195,87,279,130
Louisville,Florida State,31,28,156,248,293,155
Idaho,Missouri,21,68,197,475,81,183
Iowa State,Texas Tech,31,13,192,207,208,129
Temple,Army,28,31,289,141,217,248
Pittsburgh,Duke,24,17,149,283,336,76
Boston College,Virginia,41,10,275,152,237,95
Troy,Georgia State,34,10,335,255,122,52
Kent State,Ohio,3,48,64,138,102,336
Northern Illinois,Bowling Green,48,17,239,175,338,192
Western Michigan,Eastern Michigan,20,17,202,308,220,153
Buffalo,Miami (OH),14,24,202,177,69,172
Central Michigan,Ball State,56,9,199,127,256,81
Coastal Carolina,Appalachian State,29,37,332,427,102,122
Georgia Southern,UMass,20,55,155,350,136,320
Arizona State,Utah,30,10,140,155,205,110
Illinois,Minnesota,17,24,161,47,121,290
Kentucky,Mississippi State,7,45,145,159,115,282
Oregon,UCLA,14,31,74,266,246,142
SMU,Cincinnati,31,28,295,189,140,249
North Texas,Florida Atlantic,31,69,283,357,137,447
Louisiana Monroe,South Alabama,23,33,179,317,307,232
Utah State,UNLV,52,28,323,85,265,375
UAB,Charlotte,24,25,182,154,162,222
Southern Mississippi,Louisiana Tech,34,27,301,194,190,161
Rice,UT San Antonio,7,20,145,134,155,314
BYU,East Carolina,17,33,319,298,102,115
Wake Forest,Georgia Tech,24,38,252,68,110,427
Arizona,California,45,44,166,301,345,172
Wyoming,Boise State,14,24,131,177,111,166
