Arkansas State,Georgia Southern,43,25,316,160,65,333
Louisville,NC State,25,39,354,367,116,153
Memphis,UConn,70,31,480,310,231,167
Boise State,BYU,24,7,142,172,158,66
Alabama,Texas A&M,27,19,123,237,232,71
Wake Forest,Clemson,14,28,203,263,133,190
Iowa State,Oklahoma,38,31,368,323,81,190
Penn State,Northwestern,31,7,286,198,95,67
Georgia,Vanderbilt,45,14,126,172,423,64
California,Washington,7,38,133,215,-40,162
Michigan State,Michigan,14,10,94,198,158,102
West Virginia,TCU,24,31,366,236,142,170
Wisconsin,Nebraska,38,17,113,271,353,110
Maryland,Ohio State,14,62,16,303,50,281
Washington State,Oregon,33,10,282,145,87,132
Ole Miss,Auburn,23,44,346,235,83,326
Miami,Florida State,24,20,254,203,83,203
Oregon State,USC,10,38,197,328,122,184
Virginia Tech,Boston College,23,10,322,191,109,153
San Diego State,UNLV,41,10,172,177,302,106
Stanford,Utah,23,20,188,238,196,144
Notre Dame,North Carolina,33,10,146,179,341,86
LSU,Florida,17,16,125,108,216,194
UCF,Cincinnati,51,23,374,278,141,113
Tulsa,Tulane,28,62,273,165,139,488
Temple,East Carolina,34,10,344,253,179,34
Eastern Michigan,Toledo,15,20,253,289,73,130
Illinois,Iowa,16,45,246,250,200,191
Texas Tech,Kansas,65,19,290,256,313,112
Duke,Virginia,21,28,124,182,131,128
Pittsburgh,Syracuse,24,27,229,365,129,135
Central Michigan,Ohio,26,23,249,160,68,190
Bowling Green,Miami (OH),37,29,230,374,275,238
Louisiana Monroe,Texas State,45,27,433,205,156,181
Florida Intl,Middle Tennessee,17,37,221,250,85,176
Minnesota,Purdue,17,31,101,307,227,132
New Mexico State,Appalachian State,31,45,356,75,176,350
Ball State,Akron,3,31,221,249,155,134
Air Force,Navy,45,48,281,86,340,471
Kent State,Northern Illinois,3,24,29,114,102,152
Western Michigan,Buffalo,71,68,269,597,376,86
Charleston Southern,Indiana,0,27,0,321,134,157
Arkansas,South Carolina,22,48,224,199,106,159
Louisiana Tech,UAB,22,23,209,188,154,178
Colorado State,Utah State,27,14,293,149,216,63
Louisiana,Idaho,21,16,213,149,84,130
Marshall,Charlotte,14,3,192,132,212,80
Florida Atlantic,Old Dominion,58,28,97,163,453,248
Army,Rice,49,12,9,146,418,200
Georgia State,Coastal Carolina,27,21,273,239,91,127
SMU,Houston,22,35,397,198,147,265
Kansas State,Texas,34,40,254,380,140,166
Southern Mississippi,UT San Antonio,31,29,212,367,246,102
Missouri,Kentucky,34,40,355,298,213,188
Fresno State,San Jose State,27,10,136,97,212,108
Western Kentucky,UTEP,15,14,208,124,74,163
Arizona,Colorado,45,42,154,251,413,300
Hawai'i,Nevada,21,35,229,298,248,268
