South Alabama,Troy,19,8,176,269,48,30
Texas State,Louisiana,7,24,219,232,106,135
Clemson,Syracuse,24,27,204,278,113,162
Washington State,California,3,37,314,259,23,106
Arkansas,Alabama,9,41,200,188,27,308
Missouri,Georgia,28,53,253,326,59,370
Washington,Arizona State,7,13,139,245,91,40
TCU,Kansas State,26,6,297,146,98,70
Purdue,Wisconsin,9,17,155,199,66,295
Ohio State,Nebraska,56,14,354,349,279,44
Auburn,LSU,23,27,165,206,189,157
Georgia Tech,Miami,24,25,55,297,226,184
Oklahoma,Texas,29,24,344,289,174,139
Utah,USC,27,28,267,358,169,174
Baylor,Oklahoma State,16,59,168,471,219,276
Michigan,Indiana,27,20,58,198,271,80
Cincinnati,South Florida,3,33,178,190,95,212
Boise State,San Diego State,31,14,125,240,186,83
NC State,Pittsburgh,35,17,198,231,248,95
Michigan State,Minnesota,30,27,120,216,245,74
East Carolina,UCF,21,63,160,365,187,238
Oregon,Stanford,7,49,33,256,276,248
Texas Tech,West Virginia,35,46,323,352,190,44
Navy,Memphis,27,30,20,279,314,118
UConn,Temple,28,24,105,356,139,117
Eastern Michigan,Army,27,28,229,0,135,413
BYU,Mississippi State,10,35,147,240,29,306
South Carolina,Tennessee,15,9,129,133,194,120
Kansas,Iowa State,0,45,44,212,62,106
Rutgers,Illinois,35,24,102,308,274,86
Florida State,Duke,17,10,197,204,228,111
UNLV,Air Force,30,34,145,72,266,401
Vanderbilt,Ole Miss,35,57,229,351,188,252
Virginia,North Carolina,20,14,249,46,156,211
Northwestern,Maryland,37,21,293,255,238,85
Miami (OH),Kent State,14,17,174,161,161,167
Northern Illinois,Buffalo,14,13,224,344,217,39
Ohio,Bowling Green,48,30,105,192,335,229
Toledo,Central Michigan,30,10,89,182,310,62
Houston,Tulsa,17,45,258,128,146,288
Colorado,Oregon State,36,33,179,289,206,280
Wyoming,Utah State,28,23,208,232,85,131
Appalachian State,Idaho,23,20,155,200,121,112
Georgia State,Louisiana Monroe,47,37,446,314,224,117
New Mexico State,Georgia Southern,35,27,399,73,92,192
Middle Tennessee,UAB,23,25,263,174,131,260
UT San Antonio,North Texas,26,29,215,354,174,87
UTEP,Southern Mississippi,0,24,130,221,17,202
Tulane,Florida Intl,10,23,36,220,203,218
Texas A&M,Florida,19,17,180,135,83,236
Coastal Carolina,Arkansas State,17,51,231,286,197,189
UCLA,Arizona,30,47,219,148,190,457
New Mexico,Fresno State,0,38,213,299,109,227
Nevada,Colorado State,42,44,508,384,56,224
Akron,Western Michigan,14,13,127,182,88,244
