Arkansas State,Louisiana,50,27,269,374,257,76
Clemson,Wake Forest,42,13,433,239,101,51
Cincinnati,Louisville,31,34,157,416,196,108
Nevada,Air Force,31,48,211,139,169,461
Mississippi State,Alabama,7,38,209,235,47,179
Florida,Georgia,9,17,191,150,75,123
Texas Tech,Kansas State,24,55,331,233,111,193
Colorado,Oregon,14,70,96,192,150,425
Notre Dame,Oklahoma,30,13,188,364,215,15
Oregon State,Washington,17,20,318,194,109,99
USC,Arizona,36,39,493,369,125,219
Duke,Florida State,7,48,129,299,103,261
Tennessee,South Carolina,35,38,381,363,91,147
Kent State,Rutgers,35,23,131,313,224,96
Washington State,Stanford,17,24,403,136,-18,120
Texas A&M,Auburn,63,21,319,211,352,124
Boise State,Wyoming,45,14,223,216,214,54
Michigan,Nebraska,9,23,93,166,95,160
Texas,Kansas,21,17,172,39,170,234
Ohio,Miami (OH),20,23,302,311,162,113
Michigan State,Wisconsin,16,13,216,171,61,19
Iowa,Northwestern,17,28,214,84,122,349
Kentucky,Missouri,10,33,78,87,101,186
Temple,Pittsburgh,17,47,195,321,129,207
Ball State,Army,30,22,189,38,224,341
Indiana,Illinois,31,17,171,176,121,196
Northern Illinois,Western Michigan,48,34,274,333,179,156
Ole Miss,Arkansas,30,27,278,297,77,167
NC State,North Carolina,35,43,467,358,67,212
Southern Mississippi,Rice,17,44,256,172,116,198
Maryland,Boston College,17,20,240,287,97,8
Memphis,SMU,13,44,85,353,117,134
BYU,Georgia Tech,41,17,228,40,183,117
UCLA,Arizona State,45,43,274,315,212,220
Purdue,Minnesota,28,44,198,246,183,212
Navy,East Carolina,56,28,51,194,512,144
Fresno State,New Mexico,49,32,416,45,184,349
Eastern Michigan,Bowling Green,3,24,114,131,64,225
TCU,Oklahoma State,14,36,223,324,121,147
UAB,Tulane,45,55,409,466,213,153
Toledo,Buffalo,25,20,171,202,241,170
Akron,Central Michigan,14,35,352,180,140,264
Texas State,San Jose State,20,31,130,376,173,195
UTEP,Houston,35,45,301,174,193,165
Troy,Florida Atlantic,27,34,217,261,164,160
Ohio State,Penn State,35,23,143,327,234,32
Western Kentucky,Florida Intl,14,6,128,256,161,89
Hawai'i,Colorado State,27,42,211,115,193,176
Syracuse,South Florida,37,36,328,183,192,369
Baylor,Iowa State,21,35,426,381,115,176
South Alabama,Louisiana Monroe,24,38,211,250,149,170
UCF,Marshall,54,17,290,298,278,66
Louisiana Tech,New Mexico State,28,14,292,283,238,122
UNLV,San Diego State,13,24,159,231,141,275
California,Utah,27,49,288,156,147,188
