Eastern Michigan,Ohio,14,45,138,255,167,304
Virginia Tech,Miami,12,30,199,190,222,157
Middle Tennessee,Western Kentucky,34,29,118,283,224,155
Washington,California,21,13,237,201,174,249
Alabama,LSU,21,17,165,296,166,139
Pittsburgh,Notre Dame,26,29,164,291,144,231
Oregon,USC,62,51,304,484,426,131
Ole Miss,Georgia,10,37,188,384,46,149
Missouri,Florida,7,14,236,106,99,170
Temple,Louisville,17,45,54,338,255,170
Oklahoma,Iowa State,35,20,405,191,188,99
Clemson,Duke,56,20,384,257,334,85
Stanford,Colorado,48,0,230,97,206,-21
Texas A&M,Mississippi State,38,13,332,212,361,98
Texas,Texas Tech,31,22,264,329,163,112
San Diego State,Boise State,21,19,105,164,164,112
Nebraska,Michigan State,28,24,160,123,313,238
TCU,West Virginia,39,38,279,260,126,78
Arizona,UCLA,10,66,136,303,121,308
UT San Antonio,Louisiana Tech,27,51,314,357,124,180
Vanderbilt,Kentucky,40,0,220,159,227,101
Michigan,Minnesota,35,13,234,147,155,128
Air Force,Army,21,41,235,100,103,314
Miami (OH),Buffalo,24,27,242,137,98,215
Syracuse,Cincinnati,24,35,286,207,193,263
Troy,Tennessee,48,55,496,530,225,188
Tulsa,Arkansas,15,19,222,272,106,135
New Mexico State,Auburn,7,42,222,164,83,311
Virginia,NC State,33,6,198,197,248,19
Georgia Tech,Maryland,33,13,31,115,370,144
Western Michigan,Central Michigan,42,31,362,383,151,123
Akron,Kent State,24,35,312,103,130,261
Memphis,Marshall,28,38,231,341,141,92
Washington State,Utah,6,49,259,248,-4,205
Texas State,Utah State,7,38,76,325,82,268
Florida Atlantic,Navy,17,24,205,147,118,246
Rice,Tulane,49,47,271,476,211,0
UMass,Northern Illinois,0,63,153,278,114,332
Penn State,Purdue,34,9,321,288,185,87
Kansas,Baylor,14,41,96,367,246,299
Boston College,Wake Forest,14,28,369,293,12,116
Iowa,Indiana,21,24,249,406,96,67
Florida Intl,South Alabama,28,20,153,270,181,188
Louisiana,Louisiana Monroe,40,24,373,333,234,74
New Mexico,UNLV,7,35,43,289,307,241
Colorado State,Wyoming,31,45,387,240,125,228
Arkansas State,North Texas,37,19,328,316,146,84
San Jose State,Idaho,42,13,328,207,85,81
Hawai'i,Fresno State,10,45,221,329,79,151
Connecticut,South Florida,6,13,284,202,43,81
SMU,UCF,17,42,133,155,126,241
UAB,Southern Mississippi,27,19,203,112,207,183
