Louisiana,North Texas,23,30,265,282,106,242
Oregon,Arizona State,43,21,48,216,406,192
Houston,SMU,42,72,445,265,115,119
Connecticut,Syracuse,10,40,291,251,-6,251
Alabama,Tennessee,44,13,306,203,233,79
South Carolina,Florida,11,44,155,94,36,89
Kansas State,West Virginia,55,14,333,155,146,88
BYU,Notre Dame,14,17,177,119,66,270
Utah,Oregon State,7,21,172,174,135,52
Kansas,Oklahoma,7,52,124,313,185,93
Georgia,Kentucky,29,24,427,123,77,206
Middle Tennessee,Mississippi State,3,45,174,219,131,227
Florida State,Miami,33,20,229,229,218,29
Rutgers,Temple,35,10,232,72,139,119
South Florida,Louisville,25,27,192,256,197,128
Texas Tech,TCU,56,53,318,332,71,184
Virginia Tech,Clemson,17,38,207,160,199,135
Stanford,California,21,3,223,214,252,3
Cincinnati,Toledo,23,29,227,126,251,229
UNLV,Boise State,7,32,71,257,139,137
Iowa State,Oklahoma State,10,31,240,415,101,210
Baylor,Texas,50,56,352,274,255,251
Bowling Green,UMass,24,0,188,33,94,85
Purdue,Ohio State,22,29,230,190,117,152
Minnesota,Wisconsin,13,38,149,106,96,337
Northern Illinois,Akron,37,7,223,157,305,42
Auburn,Vanderbilt,13,17,109,173,103,209
Wake Forest,Virginia,16,10,108,253,105,48
Florida Intl,Troy,37,38,316,245,112,187
Army,Eastern Michigan,38,48,65,369,413,208
San Jose State,UT San Antonio,52,24,283,302,91,110
New Mexico State,Utah State,7,41,189,260,132,256
Florida Atlantic,South Alabama,34,37,303,179,158,180
Nebraska,Northwestern,29,28,342,121,201,180
NC State,Maryland,20,18,307,256,40,206
Michigan State,Michigan,10,12,192,163,112,163
Rice,Tulsa,24,28,147,201,246,235
Pittsburgh,Buffalo,20,6,128,165,126,169
Ball State,Central Michigan,41,30,231,339,233,107
Indiana,Navy,30,31,244,96,173,257
Louisiana Monroe,Western Kentucky,43,42,308,308,77,141
East Carolina,UAB,42,35,386,319,214,82
North Carolina,Duke,30,33,237,276,177,234
New Mexico,Air Force,23,28,34,75,409,291
Idaho,Louisiana Tech,28,70,257,431,47,408
Marshall,Southern Mississippi,59,24,354,115,275,214
Tulane,UTEP,20,24,363,228,81,217
Penn State,Iowa,38,14,289,189,215,20
Washington,Arizona,17,52,256,256,124,277
Wyoming,Fresno State,14,42,170,268,73,126
San Diego State,Nevada,39,38,197,304,152,176
