Pittsburgh,Cincinnati,10,34,278,205,137,259
Utah,Utah State,20,27,229,216,96,164
Western Kentucky,Alabama,0,35,178,225,46,103
USC,Syracuse,42,29,187,322,258,133
Washington,LSU,3,41,157,195,26,242
Fresno State,Oregon,25,42,234,166,131,366
Florida A&M,Oklahoma,13,69,174,313,61,349
Savannah State,Florida State,0,55,9,246,19,167
Georgia,Missouri,41,20,242,269,113,102
Louisiana Monroe,Arkansas,34,31,412,281,138,96
East Carolina,South Carolina,10,48,333,397,70,131
Michigan State,Central Michigan,41,7,322,173,173,72
Ball State,Clemson,27,52,128,372,252,154
Wisconsin,Oregon State,7,10,172,276,35,78
UCF,Ohio State,16,31,249,155,103,256
Nebraska,UCLA,30,36,179,309,260,344
New Mexico,Texas,0,45,35,285,206,146
Oklahoma State,Arizona,38,59,436,320,200,181
Air Force,Michigan,25,31,127,208,290,214
Grambling State,TCU,0,56,26,276,44,255
Miami,Kansas State,13,52,222,210,40,288
Purdue,Notre Dame,17,20,198,324,90,52
Missouri State,Louisville,7,35,150,344,99,125
Florida,Texas A&M,20,17,165,200,142,134
Duke,Stanford,13,50,358,281,27,92
NC State,Connecticut,10,7,204,204,54,35
New Hampshire,Minnesota,7,44,163,172,68,240
Maryland,Temple,36,27,190,178,144,52
Tulane,Tulsa,10,45,170,287,7,364
Penn State,Virginia,16,17,209,263,121,32
Auburn,Mississippi State,10,28,125,222,91,166
Maine,Boston College,3,34,134,219,59,166
Southern Illinois,Miami (OH),14,30,195,226,154,110
Illinois State,Eastern Michigan,31,14,155,145,216,103
Texas A&M-Commerce,UT San Antonio,16,27,159,172,159,18
Eastern Washington,Washington State,20,24,379,247,90,108
Weber State,BYU,13,45,139,307,115,225
Sacramento State,Colorado,30,28,312,188,154,153
Southern Utah,California,31,50,292,229,79,289
Indiana,UMass,45,6,275,186,331,78
Howard,Rutgers,0,26,75,130,74,191
Iowa State,Iowa,9,6,241,236,101,68
Rice,Kansas,25,24,236,144,167,195
South Florida,Nevada,32,31,363,271,201,278
Georgia State,Tennessee,13,51,374,184,374,4
Toledo,Wyoming,34,31,307,342,204,184
North Carolina,Wake Forest,27,28,271,362,157,64
Nicholls State,South Alabama,3,9,96,169,22,110
Morgan State,Buffalo,34,56,165,265,201,306
Akron,Florida Intl,38,41,313,209,98,232
Tennessee-Martin,Northern Illinois,7,35,283,214,63,213
Florida Atlantic,Middle Tennessee,17,31,260,178,96,302
Louisiana,Troy,37,24,171,528,218,60
Eastern Illinois,Western Michigan,21,52,244,402,100,229
Memphis,Arkansas State,28,33,154,321,139,298
Texas Southern,North Texas,7,34,154,145,31,352
Texas Tech,Texas State,58,10,405,141,186,129
Presbyterian College,Georgia Tech,3,59,98,243,145,469
North Dakota State,Colorado State,22,7,178,171,188,68
UTEP,Ole Miss,10,28,274,208,37,330
Idaho,Bowling Green,13,21,352,283,6,90
New Mexico State,Ohio,24,51,135,291,71,293
Army,San Diego State,7,42,50,215,282,228
Kent State,Kentucky,14,47,227,354,182,185
Vanderbilt,Northwestern,13,23,217,133,101,191
Louisiana Tech,Houston,56,49,353,580,245,113
Stephen F Austin,SMU,0,52,391,256,75,72
Northern Arizona,UNLV,17,14,197,239,91,189
