Troy,Florida Intl,20,23,252,289,84,236
Connecticut,Pittsburgh,20,35,242,464,114,96
Rice,Houston,34,73,121,536,359,122
Virginia,Miami,28,21,263,364,207,85
BYU,TCU,28,38,230,157,139,136
Baylor,Oklahoma State,24,59,455,274,176,327
Clemson,Georgia Tech,17,31,323,61,95,383
Stanford,USC,56,48,350,284,186,148
Washington State,Oregon,28,43,355,249,125,213
Oklahoma,Kansas State,58,17,520,108,170,182
Arkansas,Vanderbilt,31,28,336,249,72,222
Michigan State,Nebraska,3,24,107,85,101,190
Virginia Tech,Duke,14,10,206,236,243,100
South Carolina,Tennessee,14,3,100,157,231,35
Wisconsin,Ohio State,29,33,281,94,89,268
Missouri,Texas A&M,38,31,213,320,284,183
Purdue,Michigan,14,36,242,204,89,339
Illinois,Penn State,7,10,111,123,192,111
Iowa State,Texas Tech,41,7,158,191,368,99
Colorado,Arizona State,14,48,357,327,83,207
Georgia,Florida,24,20,180,288,185,-19
Ole Miss,Auburn,23,41,194,174,220,254
Kansas,Texas,0,43,71,164,-2,441
West Virginia,Rutgers,41,31,234,252,210,151
NC State,Florida State,0,34,159,328,36,123
Northwestern,Indiana,59,38,299,175,317,319
Syracuse,Louisville,10,27,190,220,84,145
UAB,Marshall,14,59,267,297,70,138
Central Michigan,Akron,23,22,201,283,192,138
Bowling Green,Kent State,15,27,426,179,45,140
Ball State,Western Michigan,35,45,343,476,220,145
Air Force,New Mexico,42,0,26,125,335,114
Boston College,Maryland,28,17,32,179,372,197
Western Kentucky,Louisiana Monroe,31,28,182,402,128,91
Iowa,Minnesota,21,22,203,193,269,178
Navy,Notre Dame,14,56,35,260,196,182
Buffalo,Miami (OH),13,41,295,321,77,128
SMU,Tulsa,7,38,201,298,85,177
Tulane,East Carolina,13,34,152,348,134,125
Wake Forest,North Carolina,24,49,221,354,121,224
Fordham,Army,0,55,35,34,79,514
Memphis,UCF,0,41,111,255,33,261
San Jose State,Louisiana Tech,28,38,355,241,12,260
Hawai'i,Idaho,16,14,376,90,15,149
California,UCLA,14,31,212,104,134,294
Mississippi State,Kentucky,28,16,264,209,134,118
Oregon State,Utah,8,27,290,74,32,225
North Texas,Arkansas State,14,37,169,328,142,218
Louisiana,Middle Tennessee,45,20,194,239,338,176
Southern Mississippi,UTEP,31,13,194,217,260,68
Nevada,New Mexico State,48,34,309,495,374,48
Wyoming,San Diego State,30,27,359,264,159,292
Arizona,Washington,31,42,407,323,36,179
