San Diego State,Air Force,41,27,209,249,201,195
Hawai'i,San Jose State,27,28,318,391,142,103
LSU,Tennessee,38,7,149,128,237,111
Alabama,Ole Miss,52,7,240,147,389,28
Indiana,Wisconsin,7,59,73,211,223,332
Boise State,Colorado State,63,13,365,162,383,84
Oklahoma State,Texas,38,26,219,180,202,231
Arizona State,Oregon,27,41,309,209,169,327
Michigan,Michigan State,14,28,230,120,82,213
Georgia Tech,Virginia,21,24,24,141,272,274
South Carolina,Mississippi State,14,12,193,170,110,131
Ohio State,Illinois,17,7,42,181,211,116
Kansas State,Texas Tech,41,34,148,468,193,119
Virginia Tech,Wake Forest,38,17,294,296,193,59
Baylor,Texas A&M,28,55,456,415,50,266
Florida,Auburn,6,17,148,129,66,155
Toledo,Bowling Green,28,21,188,237,268,123
Purdue,Penn State,18,23,186,194,162,182
Utah,Pittsburgh,26,14,168,89,124,70
Louisville,Cincinnati,16,25,221,169,70,178
Miami,North Carolina,30,24,282,307,44,141
Buffalo,Temple,0,34,99,58,71,400
Navy,Rutgers,20,21,166,273,162,152
Iowa State,Missouri,17,52,197,289,157,294
UNLV,Wyoming,14,41,129,129,153,231
Eastern Michigan,Central Michigan,35,28,76,351,350,98
Florida State,Duke,41,16,258,259,242,63
Rice,Marshall,20,24,195,118,194,217
Colorado,Washington,24,52,254,274,62,295
Ball State,Ohio,23,20,206,290,166,130
South Florida,Connecticut,10,16,164,174,175,118
Miami (OH),Kent State,9,3,161,192,41,75
UCF,SMU,17,38,380,358,110,82
UTEP,Tulane,44,7,133,243,266,128
Western Michigan,Northern Illinois,22,51,268,203,91,494
BYU,Oregon State,38,28,228,309,282,59
Western Kentucky,Florida Atlantic,20,0,92,114,204,25
New Mexico,Nevada,7,49,89,260,168,338
North Texas,Louisiana,10,30,164,279,88,95
Northwestern,Iowa,31,41,364,224,153,155
Georgia,Vanderbilt,33,28,333,152,117,199
Louisiana Monroe,Troy,38,10,278,164,248,-14
Idaho,New Mexico State,24,31,171,204,114,192
UAB,Tulsa,20,37,310,360,81,218
Utah State,Fresno State,21,31,224,248,250,155
