Northern Illinois,Bowling Green,45,14,340,262,283,79
Western Michigan,Toledo,63,66,560,385,87,419
Miami (OH),Temple,21,24,395,96,64,218
Virginia Tech,Georgia Tech,37,26,211,133,267,243
Houston,Tulane,73,17,456,144,292,187
Ohio,Central Michigan,43,28,251,362,297,65
South Florida,Syracuse,37,17,254,312,236,108
Western Kentucky,LSU,9,42,114,194,129,291
Oklahoma State,Texas Tech,66,6,464,172,183,101
Alabama,Mississippi State,24,7,163,152,223,12
Oregon,Stanford,53,30,181,281,232,129
TCU,Boise State,36,35,477,331,33,126
Tennessee,Arkansas,7,49,249,248,138,254
Wake Forest,Clemson,28,31,185,343,145,179
Nebraska,Penn State,17,14,146,216,188,166
Florida,South Carolina,12,17,144,89,142,215
Texas A&M,Kansas State,50,53,210,304,272,130
Auburn,Georgia,7,45,171,236,51,304
Texas,Missouri,5,17,193,194,76,152
Michigan State,Iowa,37,21,288,284,155,87
Wisconsin,Minnesota,42,13,186,58,283,105
UCF,Southern Mississippi,29,30,328,394,48,127
West Virginia,Cincinnati,24,21,402,241,32,190
Michigan,Illinois,31,14,148,226,223,37
Baylor,Kansas,31,30,312,113,193,296
Rice,Northwestern,6,28,135,404,119,136
Pittsburgh,Louisville,21,14,219,179,200,115
Marshall,Tulsa,17,59,243,310,165,380
Ohio State,Purdue,23,26,151,238,166,129
Kentucky,Vanderbilt,8,38,210,225,32,203
NC State,Boston College,10,14,229,135,47,72
North Texas,Troy,38,33,331,289,172,116
Buffalo,Eastern Michigan,17,30,197,234,115,179
Wyoming,Air Force,25,17,139,-1,212,312
Kent State,Akron,35,3,123,177,265,58
Arizona,Colorado,29,48,370,227,60,273
Louisiana,Arkansas State,21,30,276,236,66,169
Duke,Virginia,21,31,313,191,34,165
San Jose State,Utah State,33,34,355,260,54,286
Rutgers,Army,27,12,208,82,118,228
Middle Tennessee,Louisiana Monroe,14,42,302,193,132,260
Navy,SMU,24,17,0,251,335,137
Miami,Florida State,19,23,250,213,140,63
Washington,USC,17,40,233,182,46,252
UAB,Memphis,41,35,422,167,191,217
San Diego State,Colorado State,18,15,154,54,173,235
Florida Atlantic,Florida Intl,7,41,258,135,96,219
Oregon State,California,6,23,258,137,31,296
UCLA,Utah,6,31,169,73,149,224
Louisiana Tech,Ole Miss,27,7,180,197,170,128
Maryland,Notre Dame,21,45,219,318,145,212
East Carolina,UTEP,17,22,154,199,121,241
Fresno State,New Mexico State,45,48,395,384,104,133
Idaho,BYU,7,42,60,262,191,243
UNLV,New Mexico,14,21,61,284,268,141
Hawai'i,Nevada,28,42,277,333,38,223
Arizona State,Washington State,27,37,353,514,60,80
