1,114,173,71,113,118,126,9,100,69,36,77,80,34,47,9,50,11
1,103,163,18,55,14,76,9,50,94,72,121,69,83,89,9,50,11
1,85,165,43,99,12,101,9,50,174,115,87,20,152,35,9,50,11
0,99,162,28,151,43,142,9,50,16,184,132,14,42,67,8,14,11
1,92,38,156,182,138,153,9,50,41,155,44,90,9,86,9,13,11
1,35,28,111,42,15,6,9,23,17,100,112,40,22,50,9,50,11
1,144,18,23,28,71,5,9,16,11,48,29,19,1,10,9,1,11
0,42,30,9,13,5,7,9,2,115,79,27,62,26,55,9,17,11
1,34,170,184,27,123,97,9,50,50,42,67,56,36,24,9,3,11
0,130,4,35,15,28,8,9,4,169,34,144,157,169,116,9,100,11
1,107,80,103,48,81,17,9,24,106,23,20,49,21,13,9,5,11
1,26,121,48,70,31,93,9,50,18,124,14,61,3,83,9,6,11
0,140,64,79,66,93,14,9,7,128,148,72,72,102,118,9,50,11
0,2,50,187,43,19,53,9,8,43,103,92,68,45,69,9,50,11
1,81,45,108,64,99,49,9,50,12,96,97,50,16,40,8,9,11
0,5,118,69,71,11,52,9,10,87,136,142,6,128,20,9,18,11
1,168,29,50,45,115,11,9,11,124,61,140,84,117,72,9,50,11
1,199,142,3,117,113,136,9,50,36,111,6,118,7,29,8,12,11
1,65,82,95,110,55,82,8,50,133,31,62,101,61,31,9,15,11
0,52,144,102,63,44,74,9,19,4,177,118,81,10,99,9,50,11
1,154,47,5,78,54,30,9,50,109,73,40,100,24,58,9,20,11
0,55,99,172,58,114,57,9,50,88,55,100,11,62,19,9,21,11
1,33,127,93,121,52,124,9,50,76,77,138,23,97,32,8,22,11
1,120,65,158,95,133,64,8,100,71,19,135,138,86,51,10,100,11
1,158,24,26,153,126,77,9,50,49,112,7,103,8,110,9,50,11
0,60,94,160,112,73,130,9,50,147,178,47,202,147,169,9,100,11
1,136,157,120,82,127,90,9,50,166,126,68,105,142,73,9,50,11
0,127,52,137,51,137,37,9,50,21,63,115,176,30,156,10,50,11
1,96,71,107,125,108,63,9,50,37,166,57,37,29,80,9,50,11
1,6,174,54,141,17,134,9,50,46,116,58,7,70,38,9,50,11
1,159,133,4,164,72,139,9,50,64,159,37,102,67,119,9,50,11
1,183,26,31,89,79,59,9,50,62,106,98,85,96,92,9,50,11
1,86,60,82,155,124,128,8,50,90,44,91,131,65,39,9,50,11
0,118,101,46,38,39,43,9,50,197,84,11,74,60,33,9,50,11
1,121,91,106,116,141,117,9,50,67,78,61,77,68,41,9,50,11
1,138,81,129,9,148,65,9,100,105,137,109,22,77,45,8,50,11
1,15,172,105,160,27,148,8,100,126,54,81,41,100,23,9,50,11
0,53,32,162,199,112,168,9,50,175,11,133,128,168,66,10,100,11
0,101,119,126,96,80,70,9,100,157,41,128,122,158,91,9,100,11
1,14,95,117,24,23,18,9,50,23,164,148,156,88,152,9,100,11
1,131,179,86,94,56,129,9,50,173,98,16,34,69,68,9,50,11
1,56,117,89,106,59,88,8,50,176,122,24,93,87,96,9,50,11
1,13,180,101,44,38,56,9,50,89,102,104,115,85,111,9,50,11
1,63,135,192,142,132,133,9,100,47,67,38,57,2,34,9,50,11
1,20,97,150,88,122,135,8,100,165,161,39,73,101,71,9,50,11
0,141,15,13,33,20,15,8,50,135,58,116,107,119,81,9,50,11
1,100,138,84,163,105,140,9,100,104,130,36,140,47,131,9,50,11
0,77,151,64,119,103,127,9,100,122,93,134,148,129,150,9,100,11
0,31,27,65,149,64,102,9,50,153,75,22,154,74,107,9,100,11
1,75,90,145,111,153,94,9,100,110,123,15,104,58,115,9,100,11
1,54,131,70,59,25,79,9,50,113,70,45,16,63,22,9,50,11
1,137,9,52,35,48,25,9,50,190,85,1,52,18,87,9,50,11
0,78,40,88,135,37,62,9,50,171,139,170,87,166,108,9,100,11
1,146,153,127,109,140,138,10,100,93,56,124,97,111,60,9,50,11
0,58,17,123,127,51,61,9,50,19,193,21,79,6,100,9,50,11
1,40,49,34,167,40,103,9,50,116,21,19,21,32,9,9,50,11
1,32,22,152,29,107,28,8,50,148,13,12,31,35,4,9,50,11
1,68,150,85,180,75,160,9,50,38,154,171,65,104,48,9,50,11
0,123,35,73,54,125,36,9,50,84,92,122,76,76,78,9,50,11
0,160,145,25,144,75,151,9,100,151,59,74,10,136,27,9,100,11
1,22,105,164,139,116,143,9,50,51,152,113,60,46,106,9,50,11
