1,75,63,48,110,42,121,10,100,65,76,88,148,130,98,10,50,12
1,89,24,59,74,26,43,10,50,109,159,22,62,14,78,10,50,12
0,99,68,117,76,81,85,10,50,175,120,70,26,142,31,10,50,12
0,83,154,47,109,15,107,10,50,124,160,82,131,120,131,10,100,12
1,153,169,40,68,101,67,10,50,18,189,24,100,5,120,10,50,12
1,102,117,13,94,55,103,10,50,17,107,114,20,22,25,10,50,12
0,19,108,106,38,24,50,10,25,130,170,91,127,63,133,10,50,12
0,54,95,6,91,7,97,10,50,57,93,136,130,45,139,10,50,12
1,73,50,74,142,52,56,10,50,40,22,14,9,6,5,10,2,12
1,51,152,33,90,8,79,10,12,63,47,49,55,34,19,10,3,12
1,61,99,103,106,85,94,10,50,119,5,36,21,21,6,10,4,12
1,25,59,119,173,39,154,11,50,107,23,18,40,23,12,10,5,12
1,133,138,120,85,129,83,10,50,15,163,11,60,2,96,10,6,12
1,144,158,133,99,148,134,11,100,137,67,81,44,98,15,10,7,12
1,69,128,41,92,60,84,10,50,2,54,183,37,19,39,10,8,12
0,11,100,100,33,12,29,9,9,16,143,55,97,25,109,10,50,12
0,5,113,77,59,13,37,10,10,180,33,21,82,75,62,10,50,12
1,117,29,20,17,31,10,10,24,42,72,5,138,9,33,9,11,12
1,120,125,166,162,179,213,1,100,134,36,46,93,57,40,10,13,12
0,115,57,42,101,28,49,10,14,173,42,135,157,169,128,10,100,12
1,77,103,138,24,95,27,9,16,44,166,104,61,40,76,10,15,12
1,80,114,124,88,62,73,10,50,164,31,61,57,128,14,10,17,12
1,68,162,86,179,86,165,10,50,85,43,85,36,99,13,10,18,12
0,105,81,43,18,61,22,10,19,50,126,105,67,69,72,10,50,12
1,122,91,45,58,36,58,10,20,39,156,182,52,132,108,10,50,12
1,123,136,97,75,109,115,10,50,151,19,38,30,102,8,10,21,12
0,67,106,165,50,119,47,10,22,101,88,90,102,73,91,10,50,12
0,30,87,27,47,1,36,10,23,26,139,169,139,124,148,10,50,12
1,45,49,44,165,44,104,10,50,58,32,94,124,35,75,10,50,12
1,91,135,150,6,138,23,10,50,60,142,25,113,46,122,10,50,12
0,82,66,128,64,113,70,10,50,31,124,95,108,72,119,10,50,12
0,174,118,12,98,66,92,10,50,88,175,34,134,49,132,10,50,12
0,12,185,144,15,51,64,9,50,98,38,148,182,139,159,10,50,12
0,70,34,89,115,33,53,10,50,149,78,134,10,152,65,10,100,12
1,156,203,199,144,206,206,1,100,22,165,152,154,83,152,10,100,12
1,112,122,72,169,105,140,10,100,132,14,15,31,16,11,9,50,12
1,170,150,172,80,168,116,10,100,113,101,108,22,76,38,9,50,12
1,62,134,68,104,89,111,10,100,34,27,69,141,50,89,10,50,12
0,35,145,101,53,37,88,10,50,52,168,194,150,125,150,10,100,12
1,160,28,37,156,121,90,10,50,202,131,3,122,112,136,10,50,12
1,142,62,123,107,135,87,10,100,103,94,53,35,38,45,10,50,12
1,81,56,127,87,106,55,10,50,41,26,164,27,110,34,9,50,12
0,162,45,8,83,74,30,10,50,20,173,110,63,53,68,10,50,12
0,64,21,157,188,111,161,10,50,143,58,162,105,141,61,9,100,12
1,125,48,73,51,78,24,10,50,191,77,1,54,18,77,10,50,12
0,140,8,60,46,59,26,10,50,55,102,83,143,68,99,9,50,12
1,4,181,116,79,10,110,10,50,168,123,71,95,143,66,10,50,12
0,84,44,113,13,77,17,10,50,163,137,4,166,71,149,10,50,12
0,37,167,52,45,29,80,10,50,121,61,129,71,115,59,10,50,12
1,95,74,125,73,91,71,10,50,104,89,112,117,137,118,10,50,12
1,24,164,99,159,30,153,9,100,114,80,109,69,100,18,10,50,12
1,172,92,9,34,58,63,10,50,181,90,58,29,156,54,10,50,12
0,193,98,16,77,70,46,10,50,154,86,29,151,87,114,10,50,12
1,131,121,142,145,136,151,10,100,108,104,23,146,43,127,10,100,12
1,146,180,32,203,118,174,10,100,14,130,153,86,123,129,9,100,12
1,147,16,19,23,41,7,10,50,49,146,51,7,64,42,10,50,12
1,6,177,66,149,20,137,10,50,92,79,98,132,104,69,10,50,12
1,155,60,130,111,153,105,10,100,76,97,145,119,155,96,10,100,12
1,56,70,155,181,90,160,10,50,127,51,126,49,122,35,10,50,12
1,141,64,87,12,134,28,10,100,36,41,115,41,17,9,10,50,12
1,74,96,54,72,67,52,10,50,48,133,79,70,27,81,10,50,12
1,158,148,26,123,80,146,10,100,21,129,149,135,48,138,11,50,12
