1,95,65,94,133,113,120,3,50,80,16,44,10,20,33,4,16,5
1,42,35,5,82,11,63,4,50,122,175,113,139,127,102,4,50,5
1,137,106,129,107,149,139,3,50,37,91,49,87,27,32,3,50,5
1,114,80,45,172,80,128,3,50,19,93,48,31,3,7,4,1,5
1,131,54,46,64,76,56,4,50,97,45,19,43,16,10,4,2,5
1,73,139,9,56,10,41,4,50,48,18,31,26,31,21,4,3,5
0,8,55,30,75,2,26,4,4,81,44,10,104,1,40,4,9,5
1,14,180,81,121,23,134,4,50,142,123,88,17,70,18,4,5,5
1,24,56,78,95,42,66,4,50,39,87,41,107,17,45,4,6,5
1,61,111,157,50,75,13,4,7,91,101,70,79,68,38,4,8,5
1,10,13,126,59,38,24,3,50,140,86,53,28,49,6,4,10,5
1,157,59,109,78,111,27,4,20,51,23,102,81,90,8,4,11,5
0,5,61,86,42,22,5,3,12,2,161,64,83,5,93,4,25,5
1,167,78,42,122,114,96,4,50,28,27,7,158,9,30,3,13,5
0,115,11,43,23,24,16,4,14,26,132,145,55,116,98,3,50,5
1,45,37,57,94,54,64,3,50,162,46,11,29,52,11,4,17,5
0,69,126,97,39,69,48,4,18,133,108,110,109,135,83,4,50,5
0,29,134,47,9,14,74,4,19,121,41,77,58,72,39,3,24,5
1,171,15,142,126,164,70,4,50,49,186,143,2,83,58,3,21,5
0,65,183,23,15,32,62,3,50,117,73,39,60,39,20,4,22,5
0,129,20,63,118,28,22,4,50,77,19,20,46,36,14,4,23,5
1,112,143,98,14,103,116,4,50,30,167,22,13,37,54,4,50,5
0,102,26,72,105,77,51,4,50,170,88,123,150,162,146,4,50,5
0,180,128,4,57,108,73,4,50,58,81,99,77,33,42,4,50,5
0,23,148,33,35,19,60,4,50,163,48,52,86,81,31,4,50,5
1,120,68,131,90,85,50,4,50,66,79,28,76,21,75,4,50,5
1,84,29,169,198,117,165,4,50,183,47,3,103,75,106,4,50,5
1,105,58,40,37,62,25,4,50,6,114,154,30,56,12,3,50,5
1,88,97,104,154,55,148,5,50,89,198,93,92,61,135,3,50,5
1,60,188,90,68,122,122,4,50,108,159,148,164,152,145,4,50,5
1,111,171,73,141,98,132,4,50,87,95,51,116,130,71,4,50,5
0,136,22,29,47,43,15,4,50,104,196,58,187,107,179,4,50,5
1,32,162,141,153,99,130,4,100,40,74,115,44,102,52,3,100,5
1,149,75,13,149,40,105,4,100,101,129,82,74,51,88,4,50,5
0,71,33,32,134,41,101,4,50,146,71,128,72,150,91,4,100,5
1,109,168,130,136,82,158,4,100,43,24,26,18,6,43,3,50,5
1,124,187,67,106,67,129,4,100,75,178,16,100,58,123,4,50,5
0,22,154,96,69,84,81,4,50,153,99,69,85,145,140,3,50,5
0,55,155,158,19,138,76,4,50,158,70,140,123,155,79,4,50,5
0,38,172,92,84,30,147,4,50,182,165,6,8,63,77,3,50,5
1,68,2,111,36,131,4,3,50,3,28,174,22,25,44,4,50,5
0,35,12,108,186,115,111,3,100,118,116,56,170,35,121,3,50,5
1,47,39,62,148,89,99,4,50,189,52,24,110,100,35,3,50,5
0,172,112,161,71,165,80,4,50,25,82,136,147,74,65,4,50,5
1,178,31,83,166,174,119,4,100,156,163,165,66,151,136,4,100,5
1,76,135,36,151,60,160,4,50,85,133,147,113,110,151,3,50,5
0,7,63,74,73,15,68,3,50,168,110,106,49,143,75,4,50,5
0,11,124,116,115,26,107,5,50,74,201,192,61,140,133,3,50,5
1,107,131,118,20,104,118,4,100,128,6,8,138,45,67,3,50,5
1,67,100,179,48,146,47,3,50,83,76,50,51,46,55,4,50,5
0,20,34,89,98,47,86,3,50,16,83,95,21,13,19,4,50,5
0,50,147,156,40,79,85,3,50,63,77,127,108,144,82,4,50,5
1,53,145,71,178,65,159,4,50,59,92,133,67,97,34,4,50,5
0,57,89,152,112,112,90,4,50,52,96,21,124,53,100,4,50,5
1,44,109,68,125,8,112,3,50,78,51,105,41,18,23,3,50,5
