Hawai'i,103.0,197.0,849.0,1086.0,672.0,1056.0,4
California,141.0,119.0,1359.0,624.0,382.0,889.0,3
Appalachian State,54.0,72.0,408.0,746.0,558.0,448.0,3
Tennessee,93.0,56.0,486.0,552.0,567.0,458.0,3
Charlotte,80.0,121.0,633.0,998.0,437.0,441.0,3
Louisville,195.0,62.0,1038.0,566.0,1000.0,340.0,3
Presbyterian College,3.0,49.0,82.0,237.0,44.0,255.0,1
Central Michigan,123.0,51.0,957.0,501.0,452.0,276.0,3
Tulane,83.0,49.0,167.0,436.0,823.0,420.0,3
Wake Forest,69.0,38.0,425.0,504.0,620.0,239.0,3
UT Martin,43.0,69.0,350.0,463.0,391.0,315.0,2
Cincinnati,82.0,67.0,787.0,873.0,432.0,460.0,3
Maine,24.0,69.0,334.0,491.0,210.0,387.0,2
Connecticut,61.0,59.0,580.0,640.0,413.0,415.0,3
William & Mary,14.0,48.0,106.0,262.0,62.0,259.0,1
NC State,127.0,69.0,861.0,607.0,632.0,327.0,3
Indiana,64.0,33.0,506.0,499.0,433.0,203.0,2
Florida Intl,40.0,96.0,616.0,756.0,402.0,601.0,3
South Carolina,47.0,52.0,591.0,668.0,272.0,578.0,3
Vanderbilt,64.0,75.0,376.0,808.0,485.0,506.0,3
Southern Utah,0.0,24.0,42.0,298.0,116.0,138.0,1
Utah,78.0,36.0,747.0,476.0,508.0,318.0,3
Weber State,6.0,45.0,137.0,100.0,108.0,428.0,1
Utah State,86.0,71.0,440.0,668.0,675.0,356.0,3
Rice,38.0,115.0,414.0,960.0,431.0,741.0,3
Western Kentucky,87.0,76.0,1036.0,876.0,256.0,314.0,3
Oregon State,60.0,37.0,400.0,357.0,335.0,286.0,2
Minnesota,88.0,51.0,431.0,475.0,442.0,198.0,2
South Dakota,21.0,48.0,140.0,187.0,183.0,428.0,1
New Mexico,107.0,90.0,471.0,518.0,942.0,462.0,3
Montana State,17.0,20.0,195.0,128.0,110.0,229.0,1
Idaho,40.0,132.0,525.0,832.0,411.0,464.0,3
Jackson State,13.0,63.0,144.0,223.0,108.0,280.0,1
UNLV,105.0,99.0,507.0,776.0,637.0,474.0,3
Kansas State,76.0,33.0,402.0,296.0,428.0,187.0,2
Stanford,53.0,23.0,269.0,479.0,407.0,209.0,2
Furman,13.0,28.0,139.0,190.0,87.0,171.0,1
Michigan State,64.0,41.0,431.0,483.0,431.0,144.0,2
Northwestern State,7.0,55.0,31.0,223.0,47.0,275.0,1
Baylor,133.0,30.0,826.0,291.0,846.0,457.0,3
Mississippi Valley State,14.0,61.0,146.0,198.0,23.0,281.0,1
Eastern Michigan,119.0,94.0,770.0,822.0,494.0,350.0,3
Ball State,92.0,65.0,599.0,747.0,658.0,267.0,3
Georgia State,52.0,102.0,606.0,410.0,137.0,976.0,3
Albany,22.0,16.0,113.0,177.0,125.0,226.0,1
Buffalo,30.0,60.0,307.0,282.0,457.0,477.0,2
Colgate,7.0,33.0,98.0,437.0,45.0,117.0,1
Syracuse,81.0,114.0,1080.0,749.0,437.0,693.0,3
Army,125.0,41.0,255.0,531.0,1103.0,263.0,3
Temple,78.0,62.0,578.0,386.0,298.0,494.0,3
Colorado State,77.0,79.0,495.0,872.0,627.0,352.0,3
Colorado,128.0,59.0,914.0,353.0,586.0,365.0,3
Toledo,128.0,30.0,1001.0,392.0,690.0,363.0,3
Arkansas State,44.0,116.0,671.0,751.0,278.0,845.0,3
Cal Poly,27.0,30.0,62.0,189.0,383.0,174.0,1
Nevada,78.0,80.0,559.0,397.0,625.0,853.0,3
USC,61.0,86.0,610.0,529.0,359.0,593.0,3
Alabama,138.0,59.0,732.0,767.0,700.0,188.0,3
Clemson,108.0,37.0,868.0,474.0,500.0,276.0,3
Auburn,80.0,62.0,582.0,755.0,785.0,448.0,3
Oklahoma,106.0,95.0,901.0,745.0,535.0,458.0,3
Houston,115.0,39.0,777.0,658.0,650.0,115.0,3
LSU,71.0,49.0,473.0,667.0,547.0,310.0,3
Wisconsin,93.0,41.0,710.0,536.0,615.0,247.0,3
Bowling Green,58.0,144.0,631.0,914.0,461.0,681.0,3
Ohio State,170.0,37.0,718.0,528.0,918.0,307.0,3
Michigan,159.0,45.0,763.0,468.0,593.0,420.0,3
South Dakota State,41.0,59.0,333.0,439.0,128.0,223.0,1
TCU,138.0,102.0,1068.0,773.0,647.0,446.0,3
Rutgers,50.0,76.0,341.0,458.0,313.0,384.0,2
Washington,148.0,30.0,839.0,534.0,430.0,274.0,3
UCLA,83.0,66.0,930.0,642.0,394.0,401.0,3
Texas A&M,127.0,40.0,881.0,679.0,711.0,393.0,3
Miami (OH),45.0,76.0,605.0,460.0,243.0,348.0,2
Iowa,108.0,47.0,626.0,555.0,444.0,523.0,3
Georgia,87.0,75.0,699.0,643.0,557.0,379.0,3
North Carolina,128.0,84.0,883.0,598.0,529.0,680.0,3
UC Davis,50.0,98.0,492.0,469.0,163.0,525.0,2
Oregon,129.0,89.0,748.0,698.0,888.0,510.0,3
UMass,35.0,63.0,564.0,625.0,139.0,397.0,3
Florida,101.0,14.0,792.0,262.0,606.0,127.0,3
Georgia Tech,90.0,31.0,421.0,569.0,772.0,346.0,3
Boston College,40.0,73.0,415.0,517.0,373.0,319.0,3
Fordham,16.0,52.0,302.0,123.0,162.0,427.0,1
Navy,101.0,54.0,312.0,587.0,949.0,492.0,3
Eastern Kentucky,38.0,86.0,508.0,489.0,168.0,454.0,2
Purdue,65.0,62.0,652.0,472.0,364.0,427.0,2
Western Michigan,126.0,52.0,623.0,717.0,844.0,232.0,3
Northwestern,52.0,44.0,707.0,784.0,295.0,400.0,3
Boise State,76.0,38.0,725.0,666.0,279.0,121.0,2
Louisiana,68.0,90.0,612.0,955.0,557.0,331.0,3
South Alabama,53.0,72.0,828.0,536.0,241.0,799.0,3
Mississippi State,67.0,58.0,552.0,709.0,585.0,305.0,3
Missouri,99.0,75.0,1135.0,848.0,445.0,483.0,3
West Virginia,64.0,32.0,642.0,502.0,476.0,365.0,2
Howard,13.0,52.0,200.0,204.0,69.0,315.0,1
Maryland,123.0,51.0,569.0,630.0,800.0,466.0,3
Liberty,27.0,65.0,253.0,461.0,187.0,492.0,2
Virginia Tech,109.0,58.0,719.0,241.0,615.0,373.0,3
Villanova,7.0,28.0,119.0,175.0,53.0,86.0,1
Pittsburgh,108.0,91.0,503.0,991.0,717.0,227.0,3
Abilene Christian,21.0,37.0,274.0,201.0,86.0,401.0,1
Air Force,85.0,35.0,268.0,416.0,865.0,113.0,2
Richmond,37.0,20.0,337.0,264.0,187.0,38.0,1
Virginia,56.0,94.0,700.0,822.0,371.0,611.0,3
Kent State,76.0,79.0,419.0,581.0,478.0,379.0,3
Penn State,106.0,82.0,828.0,506.0,335.0,529.0,3
Texas State,59.0,96.0,523.0,634.0,128.0,463.0,2
Ohio,110.0,105.0,790.0,849.0,654.0,333.0,3
Murray State,3.0,52.0,175.0,228.0,-10.0,287.0,1
Illinois,85.0,85.0,667.0,590.0,472.0,474.0,3
Louisiana Tech,118.0,104.0,1041.0,798.0,549.0,458.0,3
Arkansas,104.0,61.0,655.0,672.0,512.0,296.0,3
Southern Illinois,30.0,38.0,387.0,282.0,143.0,170.0,1
Florida Atlantic,55.0,131.0,578.0,737.0,299.0,758.0,3
North Carolina Central,27.0,119.0,283.0,482.0,144.0,667.0,2
Duke,76.0,54.0,838.0,544.0,462.0,363.0,3
Western Carolina,7.0,52.0,172.0,413.0,148.0,275.0,1
