UCF,Marshall,50,50,0
South Florida,West Virginia,50,25,1
Kansas State,Kansas,50,50,0
Cincinnati,Louisville,50,50,0
Ohio State,Wisconsin,1,18,1
Boise State,San Jose State,3,50,0
BYU,TCU,50,4,1
Texas,Nebraska,50,5,0
Iowa State,Oklahoma,50,6,1
Arkansas,Auburn,12,7,1
Ole Miss,Alabama,50,8,1
McNeese State,LSU,100,9,1
South Carolina,Kentucky,10,50,1
Utah,Wyoming,11,50,0
Illinois,Michigan State,50,13,1
Iowa,Michigan,15,50,0
Boston College,Florida State,50,16,1
Arizona,Washington State,17,50,0
Nevada,Hawai'i,19,50,1
Oklahoma State,Texas Tech,20,50,0
Missouri,Texas A&M,21,50,0
Mississippi State,Florida,50,22,0
Air Force,San Diego State,23,50,1
Oregon State,Washington,24,50,1
Arkansas State,Indiana,50,50,1
NC State,East Carolina,50,50,1
Pittsburgh,Syracuse,50,50,0
Maryland,Clemson,50,50,1
Southern Mississippi,Memphis,100,50,0
Miami (OH),Central Michigan,50,50,0
Minnesota,Purdue,50,50,1
Vanderbilt,Georgia,50,50,1
Miami,Duke,50,50,0
Bowling Green,Temple,50,50,1
Eastern Michigan,Ball State,50,50,0
Army,Rutgers,50,50,1
Akron,Ohio,50,50,1
UNLV,Colorado State,50,50,1
Western Michigan,Notre Dame,50,50,1
Houston,Rice,50,50,1
California,USC,50,50,1
Middle Tennessee,Georgia Tech,50,50,1
Wake Forest,Virginia Tech,50,50,1
SMU,Navy,50,50,1
Buffalo,Northern Illinois,50,50,1
Idaho,Louisiana Tech,100,50,1
UTEP,UAB,50,50,1
North Carolina,Virginia,50,50,0
Kent State,Toledo,50,50,1
Louisiana,Troy,50,50,1
Louisiana Monroe,Western Kentucky,100,50,0
Tulane,Tulsa,50,50,1
Baylor,Colorado,50,50,0
Florida Intl,North Texas,100,50,0
New Mexico State,Fresno State,50,50,1
