Troy,Middle Tennessee,50,50,0
UAB,UCF,50,50,1
Nebraska,Kansas State,7,50,0
Oklahoma State,Louisiana,22,50,0
Connecticut,Rutgers,100,50,1
Alabama,South Carolina,1,19,1
Indiana,Ohio State,50,2,1
Oregon,Washington State,3,50,0
Toledo,Boise State,50,4,1
Wyoming,TCU,50,5,1
Auburn,Kentucky,8,50,0
Oregon State,Arizona,50,9,0
Utah,Iowa State,10,50,0
Arkansas,Texas A&M,11,50,0
LSU,Florida,12,14,0
Florida State,Miami,23,13,0
USC,Stanford,50,16,1
Michigan State,Michigan,17,18,0
Minnesota,Wisconsin,50,20,1
San Jose State,Nevada,50,21,1
Colorado,Missouri,50,24,1
Colorado State,Air Force,50,25,1
Syracuse,South Florida,50,50,0
Boston College,NC State,50,50,1
Illinois,Penn State,50,50,0
Central Michigan,Virginia Tech,50,50,1
Western Michigan,Ball State,50,50,0
Temple,Northern Illinois,50,50,1
Baylor,Texas Tech,50,50,1
Tennessee,Georgia,50,50,1
Bowling Green,Ohio,50,50,1
Memphis,Louisville,50,50,1
Army,Tulane,50,50,0
Western Kentucky,Florida Intl,50,100,1
Akron,Kent State,50,50,1
UNLV,West Virginia,50,50,1
Pittsburgh,Notre Dame,50,50,1
Clemson,North Carolina,50,50,1
Virginia,Georgia Tech,50,50,1
UCLA,California,50,50,1
Utah State,Louisiana Tech,50,50,1
San Diego State,BYU,50,50,1
Navy,Wake Forest,50,50,0
Arkansas State,North Texas,50,50,0
Eastern Michigan,Vanderbilt,50,50,1
Miami (OH),Cincinnati,50,50,1
Florida Atlantic,Louisiana Monroe,50,100,1
East Carolina,Southern Mississippi,50,100,0
Purdue,Northwestern,50,50,0
New Mexico,New Mexico State,50,50,1
Mississippi State,Houston,50,50,0
Tulsa,SMU,50,50,1
Rice,UTEP,50,50,1
Arizona State,Washington,50,50,0
Hawai'i,Fresno State,50,50,0
