Cincinnati,NC State,50,50,1
Kansas,Southern Mississippi,50,100,1
California,Nevada,50,50,1
Alabama,Duke,1,50,0
Ohio,Ohio State,50,2,1
Boise State,Wyoming,3,50,0
Baylor,TCU,50,4,1
Portland State,Oregon,100,5,1
Texas,Texas Tech,6,50,0
Air Force,Oklahoma,50,7,1
Nebraska,Washington,8,50,0
Iowa,Arizona,9,24,1
Florida,Tennessee,10,50,0
Arizona State,Wisconsin,50,11,1
Arkansas,Georgia,12,50,0
Furman,South Carolina,100,13,1
Utah,New Mexico,14,50,0
Mississippi State,LSU,50,15,1
Clemson,Auburn,50,16,1
USC,Minnesota,18,50,0
Wake Forest,Stanford,50,19,1
UMass,Michigan,50,20,1
Maryland,West Virginia,50,21,1
Kent State,Penn State,50,22,1
Houston,UCLA,23,50,1
Louisville,Oregon State,50,25,1
Georgia Tech,North Carolina,50,50,0
Connecticut,Temple,100,50,1
North Texas,Army,50,50,1
Northern Illinois,Illinois,50,50,1
Iowa State,Kansas State,50,50,1
Ball State,Purdue,50,50,1
Vanderbilt,Ole Miss,50,50,0
East Carolina,Virginia Tech,50,50,1
Colorado State,Miami (OH),50,50,1
Washington State,SMU,50,50,1
Hawai'i,Colorado,50,50,1
BYU,Florida State,50,50,1
Troy,UAB,50,50,1
Central Michigan,Eastern Michigan,50,50,0
Indiana,Western Kentucky,50,50,0
Navy,Louisiana Tech,50,50,0
UCF,Buffalo,50,50,0
Toledo,Western Michigan,50,50,0
Tulsa,Oklahoma State,50,50,1
Middle Tennessee,Memphis,50,50,1
Northwestern,Rice,50,50,0
Florida Intl,Texas A&M,100,50,1
San Diego State,Missouri,50,50,1
Marshall,Bowling Green,50,50,1
Akron,Kentucky,50,50,1
Maine,Syracuse,100,50,1
Southern Utah,San Jose State,100,50,1
Notre Dame,Michigan State,50,50,1
Fresno State,Utah State,50,50,0
New Mexico State,UTEP,50,50,1
UNLV,Idaho,50,100,1
