USC,Utah,13,50,0
Arkansas State,Florida Intl,50,100,0
East Carolina,UCF,50,50,1
Pittsburgh,Syracuse,50,50,1
Utah State,BYU,50,50,1
Washington,Oregon,23,2,1
Florida State,NC State,3,50,1
LSU,Florida,4,10,1
Georgia,South Carolina,5,6,1
Kansas,Kansas State,50,7,1
West Virginia,Texas,8,11,0
Miami,Notre Dame,50,9,1
Nebraska,Ohio State,21,12,1
Washington State,Oregon State,50,14,1
Iowa State,TCU,50,15,0
Georgia Tech,Clemson,50,15,1
Oklahoma,Texas Tech,17,50,0
Arizona,Stanford,50,18,1
Mississippi State,Kentucky,20,50,0
Connecticut,Rutgers,100,22,1
Northwestern,Penn State,24,50,1
UCLA,California,25,50,1
Navy,Air Force,50,50,0
South Florida,Temple,50,50,1
Buffalo,Ohio,50,50,1
Arkansas,Auburn,50,50,0
Michigan State,Indiana,50,50,0
Boston College,Army,50,50,1
Boise State,Southern Mississippi,50,100,0
Virginia Tech,North Carolina,50,50,1
Kent State,Eastern Michigan,50,50,0
UMass,Western Michigan,50,50,1
Bowling Green,Akron,50,50,0
Northern Illinois,Ball State,50,50,0
Virginia,Duke,50,50,1
Southeastern Louisiana,UAB,100,50,1
Central Michigan,Toledo,50,50,1
Illinois,Wisconsin,50,50,1
Tulsa,Marshall,50,50,0
Louisiana Monroe,Middle Tennessee,100,50,0
Wake Forest,Maryland,50,50,1
Michigan,Purdue,50,50,0
Tulane,Louisiana,50,50,1
New Mexico State,Idaho,50,100,1
Texas State,New Mexico,50,50,1
Fresno State,Colorado State,50,50,0
Rice,Memphis,50,50,1
North Texas,Houston,50,50,1
Miami (OH),Cincinnati,50,50,1
Vanderbilt,Missouri,50,50,0
Texas A&M,Ole Miss,50,50,0
UNLV,Louisiana Tech,50,50,1
Wyoming,Nevada,50,50,1
Hawai'i,San Diego State,50,50,1
SMU,UTEP,50,50,0
