1.0,50.0,39,100,55,40,41,86,10.0,50.0,109,86,47,50,70,111,10.0
1.0,50.0,24,37,66,11,49,57,10.0,50.0,12,67,80,111,19,47,10.0
0.0,50.0,76,71,72,45,94,59,10.0,50.0,119,26,122,84,56,17,10.0
0.0,50.0,14,91,61,108,40,85,10.0,50.0,101,108,90,112,64,99,10.0
1.0,50.0,88,57,109,120,28,42,10.0,50.0,4,105,12,129,21,78,10.0
1.0,50.0,51,88,74,82,11,73,10.0,50.0,21,21,11,78,91,12,10.0
0.0,25.0,23,43,13,79,85,26,10.0,50.0,59,110,93,121,73,96,10.0
0.0,50.0,6,85,37,67,5,70,10.0,50.0,42,113,40,65,109,98,10.0
1.0,50.0,48,48,53,31,60,107,10.0,2.0,5,2,28,9,12,3,10.0
1.0,12.0,7,68,35,106,26,69,10.0,3.0,31,15,45,28,42,40,10.0
1.0,50.0,78,83,43,71,82,82,10.0,4.0,20,3,86,1,30,13,10.0
1.0,50.0,36,124,18,36,95,124,11.0,5.0,22,9,78,10,15,27,10.0
1.0,50.0,108,73,96,97,96,65,10.0,6.0,2,82,9,114,9,45,10.0
1.0,50.0,122,115,104,110,106,77,11.0,7.0,85,12,100,44,63,30,10.0
1.0,50.0,56,74,51,90,34,71,10.0,8.0,18,33,1,33,128,25,10.0
1.0,9.0,10,24,5,72,80,20,9.0,50.0,13,93,10,100,47,75,10.0
0.0,10.0,11,31,3,80,61,44,10.0,50.0,70,53,124,17,18,63,10.0
1.0,24.0,29,7,85,14,17,10,10.0,11.0,8,28,29,47,4,104,9.0
0.0,14.0,26,42,84,35,35,79,10.0,50.0,129,104,120,24,108,117,10.0
1.0,16.0,83,22,57,75,110,16,9.0,15.0,37,65,30,117,83,46,10.0
1.0,50.0,58,62,58,81,99,68,10.0,17.0,107,11,116,15,51,41,10.0
1.0,50.0,79,128,50,113,68,125,10.0,18.0,86,10,63,25,67,24,10.0
0.0,19.0,57,17,77,56,36,11,10.0,50.0,64,61,34,89,84,51,10.0
1.0,20.0,33,49,88,63,38,43,10.0,50.0,111,92,27,109,127,37,10.0
1.0,50.0,94,96,89,96,77,58,10.0,21.0,89,5,108,7,31,19,10.0
0.0,22.0,100,40,49,77,123,35,10.0,50.0,68,80,73,60,72,80,10.0
0.0,23.0,1,30,20,59,24,32,10.0,50.0,105,118,19,98,124,105,10.0
1.0,50.0,41,89,31,30,37,121,10.0,50.0,32,64,41,16,74,95,10.0
1.0,50.0,117,18,68,95,117,1,10.0,50.0,43,101,42,99,22,89,10.0
0.0,50.0,95,60,60,43,103,49,10.0,50.0,67,99,21,88,75,84,10.0
0.0,50.0,61,81,121,83,10,76,10.0,50.0,45,109,65,123,27,102,10.0
0.0,50.0,47,55,6,128,113,8,9.0,50.0,118,125,71,21,115,127,10.0
0.0,50.0,30,45,52,18,71,91,10.0,50.0,121,52,107,52,107,4,10.0
1.0,50.0,92,114,81,86,58,123,10.0,50.0,15,8,95,4,13,22,9.0
1.0,50.0,128,97,118,105,125,62,10.0,50.0,71,32,82,73,86,14,9.0
1.0,50.0,81,95,44,94,54,81,10.0,50.0,46,78,23,12,55,106,10.0
0.0,50.0,34,77,24,101,81,38,10.0,50.0,106,120,36,119,129,114,10.0
1.0,50.0,102,79,113,13,32,119,10.0,50.0,114,116,129,103,3,97,9.0
1.0,50.0,113,76,103,39,98,83,10.0,50.0,35,38,75,66,45,23,10.0
0.0,50.0,69,25,114,27,6,64,10.0,50.0,49,58,14,122,88,48,10.0
0.0,50.0,91,127,46,8,121,128,10.0,50.0,124,70,106,53,126,87,8.0
1.0,50.0,73,19,91,29,59,36,10.0,50.0,17,66,126,51,1,39,10.0
0.0,50.0,55,20,101,2,50,31,10.0,50.0,63,87,38,74,65,108,9.0
1.0,50.0,9,94,2,127,93,61,10.0,50.0,120,56,117,87,57,74,10.0
0.0,50.0,72,13,62,26,90,6,10.0,50.0,66,119,115,125,8,122,10.0
0.0,50.0,27,69,26,118,44,29,10.0,50.0,97,50,87,38,104,54,10.0
1.0,50.0,84,63,70,49,100,56,10.0,50.0,116,98,76,61,89,112,10.0
1.0,50.0,28,123,17,115,79,120,9.0,50.0,87,14,83,55,87,52,10.0
1.0,50.0,54,54,119,64,7,21,10.0,50.0,126,46,125,62,48,18,10.0
0.0,50.0,65,39,128,70,14,60,10.0,50.0,98,102,112,58,33,118,9.0
1.0,50.0,115,121,94,85,112,109,10.0,50.0,40,103,79,76,20,110,10.0
1.0,50.0,99,129,105,126,25,129,10.0,50.0,104,106,8,92,119,66,9.0
1.0,50.0,38,4,97,5,16,15,10.0,50.0,60,36,33,102,43,2,10.0
1.0,50.0,19,111,4,124,53,113,10.0,50.0,90,59,69,54,78,100,10.0
1.0,50.0,123,90,110,37,105,88,10.0,50.0,125,84,56,69,114,92,10.0
1.0,50.0,82,126,39,46,120,126,10.0,50.0,103,29,92,32,101,34,10.0
1.0,50.0,112,23,102,41,69,5,10.0,50.0,16,6,25,23,92,28,10.0
1.0,50.0,62,44,54,68,46,55,10.0,50.0,25,72,32,93,62,53,10.0
1.0,50.0,75,117,111,104,23,94,10.0,50.0,44,112,15,91,116,103,11.0
