Tulsa,Temple,50,50,1
Penn State,Illinois,10,50,0
Florida Atlantic,UCF,50,16,1
Washington State,USC,50,50,1
Texas A&M,Alabama,22,1,1
Georgia,Missouri,2,50,0
Clemson,Georgia Tech,3,50,0
Tulane,Ohio State,50,4,1
Army,Oklahoma,50,5,1
Louisiana Tech,LSU,50,6,1
Stanford,Oregon,7,20,0
Notre Dame,Wake Forest,8,50,0
Arkansas,Auburn,50,9,1
Arizona State,Washington,50,10,1
Kansas State,West Virginia,50,12,1
Virginia Tech,Old Dominion,13,50,1
Mississippi State,Kentucky,14,50,1
Texas Tech,Oklahoma State,50,15,0
TCU,Texas,17,50,1
Wisconsin,Iowa,18,50,0
Nebraska,Michigan,50,19,1
Florida International,Miami,50,21,1
Boston College,Purdue,23,50,1
Michigan State,Indiana,24,50,0
McNeese,BYU,100,25,1
Kent State,Ole Miss,50,50,1
Buffalo,Rutgers,50,50,0
Minnesota,Maryland,50,50,1
Akron,Iowa State,50,50,1
Ohio,Cincinnati,50,50,1
Nevada,Toledo,50,50,1
Navy,SMU,50,50,1
Pittsburgh,North Carolina,50,50,1
Louisville,Virginia,50,50,1
Western Michigan,Georgia State,50,50,0
Miami (OH),Bowling Green,50,50,0
Western Kentucky,Ball State,50,50,0
Illinois State,Colorado State,100,50,0
Maine,Central Michigan,100,50,1
Gardner-Webb,Appalachian State,100,50,1
Charlotte,UMass,50,50,1
North Carolina Central,Duke,100,50,1
Northern Illinois,Florida State,50,50,1
Kansas,Baylor,50,50,1
Arizona,Oregon State,50,50,0
South Carolina,Vanderbilt,50,50,0
UConn,Syracuse,50,50,1
North Texas,Liberty,50,50,0
Rice,Southern Mississippi,50,100,1
Texas State,UTSA,50,50,1
UNLV,Arkansas State,50,50,1
Coastal Carolina,Louisiana,50,50,0
Troy,UL Monroe,50,50,0
NC State,Marshall,50,50,0
Florida,Tennessee,50,50,0
New Mexico State,UTEP,50,50,0
East Carolina,South Florida,50,50,1
Texas Southern,Houston,100,50,1
South Alabama,Memphis,50,50,1
Air Force,Utah State,50,50,1
Eastern Michigan,San Diego State,50,50,1
Duquesne,Hawai'i,100,50,1
