1,121,135,109,155,124,120,5,50,114,109,54,69,39,80,5,50,6
1,145,40,33,103,116,96,4,50,7,201,16,38,2,95,4,50,6
0,182,73,2,73,40,92,5,50,137,86,144,102,151,79,5,50,6
0,78,97,141,135,113,132,4,50,46,147,157,24,100,69,4,50,6
0,39,36,64,122,4,60,4,50,162,72,129,75,137,41,5,50,6
0,17,54,36,54,1,8,5,1,119,130,118,29,119,105,5,50,6
1,68,77,98,79,92,40,5,50,104,30,18,31,20,9,5,2,6
1,89,26,75,84,86,47,5,50,12,70,40,80,6,31,5,3,6
0,64,33,22,18,34,19,5,4,80,155,19,124,31,108,5,50,6
1,124,107,60,25,51,15,5,5,126,11,83,107,44,12,5,22,6
0,84,82,49,55,56,32,5,6,48,179,46,12,35,42,4,24,6
0,79,89,110,40,79,36,5,19,23,134,41,77,9,58,5,7,6
1,134,76,76,16,57,6,5,8,112,29,35,41,58,11,5,50,6
1,152,71,69,113,80,65,5,50,5,79,104,60,22,25,4,9,6
0,52,20,97,52,78,3,5,10,151,114,128,118,158,137,4,50,6
1,95,91,132,117,75,140,5,50,26,22,5,139,8,18,4,12,6
0,168,43,14,35,59,7,5,13,43,156,27,9,41,49,5,50,6
0,111,46,95,10,129,17,4,50,73,125,168,76,101,27,5,14,6
1,173,74,12,26,53,56,4,50,122,14,43,13,37,14,5,15,6
1,120,133,47,99,138,147,4,50,129,39,9,65,60,13,4,16,6
1,49,164,164,20,131,70,5,50,108,9,39,30,18,20,5,17,6
0,51,111,167,70,128,85,4,50,67,166,131,2,77,52,4,20,6
1,77,69,72,89,64,37,5,50,40,61,42,81,25,24,4,21,6
1,88,87,21,74,21,87,5,50,15,126,139,27,49,16,4,23,6
0,118,78,173,43,154,38,4,50,24,148,28,37,14,63,5,25,6
1,135,170,68,112,106,97,5,50,103,21,17,39,30,5,5,50,6
0,81,50,112,104,47,67,5,50,172,16,155,123,166,73,5,50,6
1,34,80,108,17,83,76,4,100,109,53,119,119,76,82,5,50,6
1,11,171,58,22,27,86,4,50,61,23,74,106,85,59,4,50,6
0,159,172,20,145,95,107,4,50,170,103,130,141,164,128,5,50,6
1,72,116,26,94,17,50,5,50,169,104,62,132,127,110,5,50,6
0,177,92,134,48,165,74,5,50,44,110,57,114,87,61,5,50,6
0,82,200,30,61,28,143,4,50,90,189,82,133,107,150,5,50,6
0,125,129,148,66,135,101,5,50,101,115,137,36,69,54,3,100,6
1,195,105,1,87,42,118,4,50,186,162,13,19,70,78,4,50,6
1,63,24,176,202,125,172,5,50,55,149,87,126,12,131,4,50,6
1,110,151,143,157,115,160,5,100,196,100,6,96,102,35,4,50,6
0,157,157,53,5,130,51,4,50,6,63,79,51,19,48,4,50,6
0,35,25,80,164,61,45,4,50,58,99,124,172,45,159,6,50,6
1,154,106,114,98,148,75,5,50,19,108,107,101,43,111,5,50,6
0,99,41,94,11,111,10,4,50,141,31,101,57,93,23,4,50,6
1,86,175,102,108,139,127,5,100,25,180,90,142,38,144,5,50,6
0,70,174,50,150,26,141,4,50,190,75,3,116,48,91,4,50,6
1,37,168,162,149,91,129,5,100,100,138,29,136,67,153,5,100,6
0,127,12,25,110,52,34,4,50,28,67,105,85,54,88,4,50,6
0,158,143,166,68,147,121,5,100,146,181,48,109,72,148,5,50,6
0,149,118,45,176,112,151,4,50,136,101,123,58,120,100,4,50,6
1,117,196,84,191,134,180,5,50,47,34,15,120,15,84,5,50,6
0,18,81,103,28,16,26,5,50,180,32,91,154,168,116,5,100,6
1,16,64,120,181,66,126,4,100,139,37,177,173,163,152,5,50,6
0,2,17,189,44,29,46,5,50,74,117,51,188,71,165,5,50,6
1,133,49,55,97,82,72,4,50,57,83,37,137,65,94,5,50,6
0,20,142,169,166,132,149,5,50,32,199,195,62,110,146,4,100,6
0,50,58,96,45,13,30,4,50,41,145,93,78,32,133,5,50,6
1,163,139,117,59,150,90,5,50,9,158,116,86,23,113,6,50,6
