0,61,19,38,33,15,15,1,16,76,169,169,21,109,138,1,50,2
1,1,41,72,55,33,62,1,50,43,96,42,5,25,34,1,1,2
0,50,9,32,51,31,14,1,2,69,83,1,7,9,13,1,50,2
0,92,10,22,36,37,2,1,3,46,23,28,58,27,40,1,24,2
1,98,18,49,22,59,16,1,100,24,61,4,109,2,98,1,4,2
1,17,143,10,142,8,92,1,50,67,51,39,56,64,5,1,5,2
1,131,22,100,108,130,77,1,50,28,60,12,64,6,35,1,6,2
1,26,26,11,98,43,8,1,50,126,94,110,16,99,46,1,8,2
0,51,16,48,158,41,60,1,17,29,24,160,78,76,24,1,10,2
0,89,125,58,85,38,120,1,13,128,109,36,17,69,17,1,50,2
1,49,140,81,8,52,96,1,15,84,78,27,3,29,21,1,50,2
0,9,49,46,25,7,9,1,18,134,105,31,27,93,74,1,50,2
1,166,5,121,163,163,116,1,50,20,112,18,127,12,42,1,19,2
1,60,152,45,154,122,157,1,50,40,102,127,57,13,56,1,20,2
1,12,81,34,167,44,152,1,50,77,44,157,65,126,69,1,21,2
1,169,107,91,152,168,149,1,100,66,32,143,84,131,103,1,22,2
1,81,164,130,123,119,169,1,100,48,97,54,66,11,70,1,23,2
0,142,30,17,53,60,57,1,50,83,1,59,133,20,11,1,25,2
0,41,66,76,105,24,45,1,50,57,87,60,93,90,95,1,50,2
1,22,47,37,62,22,25,1,100,106,63,79,104,135,106,1,50,2
1,8,89,51,45,3,52,1,50,127,50,73,50,62,20,1,50,2
1,108,76,114,103,110,87,1,50,33,127,30,76,39,81,1,50,2
0,107,64,68,94,65,33,1,50,85,114,80,113,74,79,1,50,2
1,152,12,2,26,47,3,1,50,14,7,96,107,68,37,1,50,2
1,117,69,115,101,98,55,1,50,39,70,142,88,102,30,1,50,2
1,167,8,6,9,54,4,1,50,111,145,109,162,137,165,1,50,2
0,105,33,158,106,108,78,1,50,140,29,123,155,117,112,1,50,2
0,103,13,93,111,32,27,1,50,99,100,162,79,127,53,1,50,2
1,6,25,8,18,5,38,1,50,158,167,7,34,49,162,1,50,2
1,141,27,83,86,128,73,1,50,37,56,154,30,111,88,1,50,2
1,2,118,86,74,72,122,1,100,58,57,69,149,101,99,1,50,2
0,62,108,102,69,66,89,1,50,73,126,108,120,100,160,1,50,2
1,56,80,74,112,42,110,2,50,168,6,9,54,58,10,1,50,2
0,47,82,88,115,53,137,1,50,59,130,44,2,67,26,1,100,2
1,119,162,138,91,141,148,1,100,121,45,125,99,159,114,1,50,2
0,153,110,141,137,154,153,1,100,95,15,40,124,79,76,1,50,2
0,23,155,57,23,63,94,1,50,71,17,61,40,18,19,1,50,2
1,63,3,21,83,21,1,1,50,149,128,117,145,134,143,1,50,2
0,38,92,20,129,19,84,1,50,93,88,170,146,160,145,1,50,2
1,139,35,14,1,83,12,2,50,10,54,84,38,26,39,1,50,2
1,113,59,16,10,45,31,1,50,75,38,53,95,57,86,1,50,2
1,21,84,146,59,17,58,1,50,18,158,129,134,106,134,2,50,2
0,34,2,26,11,46,23,1,50,150,34,135,118,157,102,1,50,2
0,133,98,78,122,88,124,1,50,125,151,113,139,147,150,1,50,2
1,32,154,33,164,81,163,1,100,3,99,153,4,35,66,1,50,2
1,78,73,35,43,1,32,1,50,90,85,19,6,30,22,1,50,2
1,116,53,168,157,151,125,2,50,35,123,165,92,75,119,1,50,2
1,157,75,50,135,95,90,1,100,42,36,3,47,10,44,1,50,2
1,110,42,24,29,56,82,1,50,64,111,104,71,84,107,1,50,2
1,137,67,67,15,97,65,1,100,52,159,90,80,123,63,1,50,2
0,151,40,64,72,96,50,1,50,19,116,140,97,87,113,1,50,2
1,143,77,133,46,150,91,1,50,156,122,15,126,113,133,1,50,2
0,145,31,87,90,103,48,1,50,96,65,70,63,89,67,1,50,2
1,16,168,105,70,51,135,1,50,36,11,150,67,48,54,1,50,2
1,115,120,41,110,82,115,2,50,7,136,103,130,23,117,2,50,2
