Louisiana Tech,Western Kentucky,38,41,357,441,223,144
Utah State,Utah,14,24,256,132,117,195
Miami,Florida Atlantic,44,20,300,166,226,223
Hawai'i,Ohio State,0,38,85,181,80,182
Middle Tennessee,Alabama,10,37,189,312,86,220
Stephen F Austin,TCU,7,70,21,403,146,224
Lamar,Baylor,31,66,167,373,173,412
Oregon,Michigan State,28,31,309,192,123,197
Jacksonville State,Auburn,20,27,277,236,161,165
Idaho,USC,9,59,240,453,71,284
Notre Dame,Virginia,34,27,207,289,253,127
Georgia,Vanderbilt,31,14,141,295,281,105
South Florida,Florida State,14,34,125,163,149,278
Appalachian State,Clemson,10,41,95,252,202,140
UCLA,UNLV,37,3,245,56,283,181
LSU,Mississippi State,21,19,71,335,266,43
Tulane,Georgia Tech,10,65,177,132,71,439
Ball State,Texas A&M,23,56,121,233,240,270
Fresno State,Ole Miss,21,73,153,392,163,215
Toledo,Arkansas,16,12,237,412,81,103
Oklahoma,Tennessee,31,24,187,125,161,129
Boise State,BYU,24,35,297,309,64,72
Missouri,Arkansas State,27,20,148,124,140,93
Oregon State,Michigan,7,35,79,180,59,225
Army,Connecticut,17,22,85,270,180,145
Kansas State,UT San Antonio,30,3,243,192,175,37
Western Illinois,Illinois,0,44,43,353,98,147
Bowling Green,Maryland,48,27,491,185,201,156
Houston,Louisville,34,31,236,325,226,70
Buffalo,Penn State,14,27,205,128,69,200
Indiana State,Purdue,14,38,194,289,168,251
Miami (OH),Wisconsin,0,58,160,263,-3,188
Wake Forest,Syracuse,17,30,373,221,46,149
Howard,Boston College,0,76,4,136,7,347
UTEP,Texas Tech,20,69,187,445,227,229
Liberty,West Virginia,17,41,280,313,92,172
Monmouth,Central Michigan,10,31,114,328,67,84
Murray State,Northern Illinois,26,57,281,389,92,254
Minnesota,Colorado State,23,20,233,142,180,172
Washington State,Rutgers,37,34,478,204,81,198
Furman,Virginia Tech,3,42,118,284,136,299
Austin Peay,Southern Mississippi,6,52,93,275,96,239
Eastern Illinois,Northwestern,0,41,68,152,70,344
Eastern Michigan,Wyoming,48,29,330,32,176,430
Iowa,Iowa State,31,17,215,247,260,63
San Diego State,California,7,35,173,321,152,164
North Carolina Central,Duke,0,55,132,367,54,288
North Carolina A&T,North Carolina,14,53,118,248,155,215
Eastern Kentucky,NC State,0,35,77,244,35,199
Pittsburgh,Akron,24,7,180,63,128,42
Delaware State,Kent State,13,45,5,214,-38,278
Western Michigan,Georgia Southern,17,43,227,7,25,413
Northwestern State,Louisiana,17,44,135,187,234,360
Nicholls State,Louisiana Monroe,0,47,101,391,159,202
Prairie View A&M,Texas State,24,63,323,333,79,316
Charleston Southern,Troy,16,44,111,249,263,125
North Texas,SMU,13,31,128,171,112,273
Marshall,Ohio,10,21,106,152,157,229
East Carolina,Florida,24,31,346,205,-13,168
Memphis,Kansas,55,23,370,165,281,194
Norfolk State,Old Dominion,10,24,163,122,103,338
Central Arkansas,Oklahoma State,8,32,128,414,92,164
Kentucky,South Carolina,26,22,192,222,207,195
South Alabama,Nebraska,9,48,313,303,19,258
Rice,Texas,28,42,234,128,228,149
Florida Intl,Indiana,22,36,283,234,123,205
Temple,Cincinnati,34,26,81,427,215,130
Tulsa,New Mexico,40,21,321,166,279,224
Georgia State,New Mexico State,34,32,372,445,210,84
San Jose State,Air Force,16,37,140,24,150,428
UCF,Stanford,7,31,142,361,39,130
Cal Poly,Arizona State,21,35,46,283,284,248
