Northern Illinois,Toledo,32,27,277,136,124,291
Ohio,Bowling Green,24,62,244,399,299,182
Baylor,Kansas State,31,24,419,172,103,258
Mississippi State,Missouri,31,13,303,107,127,215
Ball State,Western Michigan,7,54,78,353,74,358
Arkansas State,Appalachian State,40,27,208,357,309,108
Nevada,Fresno State,30,16,206,154,292,126
Temple,SMU,60,40,268,212,268,185
Rice,UTEP,21,24,230,231,90,161
BYU,San Jose State,17,16,293,147,36,122
Florida State,Clemson,13,23,164,297,197,215
LSU,Alabama,16,30,128,184,54,250
Minnesota,Ohio State,14,28,281,187,33,189
Notre Dame,Pittsburgh,42,30,262,223,175,175
Michigan State,Nebraska,38,39,348,320,143,179
TCU,Oklahoma State,29,49,445,375,218,81
Iowa,Indiana,35,27,233,180,234,227
Vanderbilt,Florida,7,9,30,165,145,93
Stanford,Colorado,42,10,197,148,275,83
Utah,Washington,34,23,155,257,191,124
Navy,Memphis,45,20,85,305,374,133
Iowa State,Oklahoma,16,52,260,405,114,279
Rutgers,Michigan,16,49,97,337,128,150
Arkansas,Ole Miss,53,52,442,368,163,222
Auburn,Texas A&M,26,10,132,137,311,166
Penn State,Northwestern,21,23,237,169,125,227
UCLA,Oregon State,41,0,390,131,284,115
Akron,UMass,17,13,174,173,155,88
Florida Atlantic,Western Kentucky,19,35,191,287,198,227
UCF,Tulsa,30,45,303,150,109,275
Illinois,Purdue,48,14,213,174,382,89
Charlotte,Florida Intl,31,48,264,284,131,155
Texas Tech,West Virginia,26,31,199,149,179,300
Duke,North Carolina,31,66,206,537,327,167
Kentucky,Georgia,3,27,101,90,79,300
Syracuse,Louisville,17,41,184,362,102,217
NC State,Boston College,24,8,212,257,139,28
Louisiana,Georgia State,23,21,162,312,145,78
Eastern Michigan,Miami (OH),13,28,89,150,103,291
Idaho,South Alabama,45,52,317,114,177,286
Colorado State,Wyoming,26,7,120,109,228,130
Virginia,Miami,21,27,280,286,127,143
Army,Air Force,3,20,45,156,124,196
Arizona State,Washington State,24,38,262,497,196,15
Wisconsin,Maryland,31,24,188,204,117,112
North Texas,Louisiana Tech,13,56,234,299,82,274
Marshall,Middle Tennessee,24,27,373,353,142,201
Louisiana Monroe,Troy,14,51,262,345,114,148
Utah State,New Mexico,13,14,216,104,78,132
New Mexico State,Texas State,31,21,297,287,230,113
Connecticut,Tulane,7,3,81,106,146,34
South Carolina,Tennessee,24,27,233,255,152,153
Hawai'i,UNLV,21,41,187,258,191,289
Old Dominion,UT San Antonio,36,31,378,283,170,141
South Florida,East Carolina,22,17,200,158,242,62
Kansas,Texas,20,59,234,299,192,299
California,Oregon,28,44,329,300,103,477
Arizona,USC,30,38,352,243,60,229
