Cincinnati,Memphis,46,53,620,412,132,158
Stanford,Oregon State,42,24,163,275,325,111
Boise State,Virginia,56,14,358,233,89,40
Western Michigan,Ohio State,12,38,169,288,169,223
Central Michigan,Michigan State,10,30,285,143,55,181
TCU,Texas Tech,55,52,503,392,247,215
Vanderbilt,Ole Miss,16,27,194,321,128,151
Rice,Baylor,17,70,152,366,94,427
UMass,Notre Dame,27,62,302,224,148,457
Southern,Georgia,6,48,79,271,105,261
LSU,Syracuse,34,24,157,154,268,127
UCLA,Arizona,56,30,284,115,213,353
Louisiana Monroe,Alabama,0,34,83,166,9,137
Utah,Oregon,62,20,257,178,273,222
Ball State,Northwestern,19,24,178,256,181,290
USC,Arizona State,42,14,379,272,76,182
Georgia Tech,Duke,20,34,143,114,173,165
Hawai'i,Wisconsin,0,28,240,186,15,326
Oklahoma State,Texas,30,27,292,119,103,171
Missouri,Kentucky,13,21,227,249,111,120
Kansas,Rutgers,14,27,278,201,64,312
Southern Mississippi,Nebraska,28,36,447,368,11,242
UCF,South Carolina,14,31,204,184,26,216
Navy,Connecticut,28,18,40,219,303,106
Bowling Green,Purdue,35,28,402,349,137,77
Delaware,North Carolina,14,41,24,377,279,191
Indiana,Wake Forest,31,24,205,264,211,99
Northern Illinois,Boston College,14,17,81,92,72,234
Nicholls State,Colorado,0,48,40,278,126,358
Florida Intl,Louisiana Tech,17,27,263,226,45,246
New Mexico,Wyoming,38,28,107,366,302,42
Maryland,West Virginia,6,45,153,297,173,304
North Texas,Iowa,16,62,173,278,183,210
Ohio,Minnesota,24,27,194,264,151,204
Virginia Tech,East Carolina,28,35,281,228,158,182
Tennessee,Florida,27,28,165,283,254,109
Appalachian State,Old Dominion,49,0,198,133,303,42
San Diego State,Penn State,21,37,141,328,101,72
Marshall,Kent State,36,29,151,189,126,247
Miami (OH),Western Kentucky,14,56,168,464,123,105
Nevada,Buffalo,24,21,90,338,289,149
Middle Tennessee,Illinois,25,27,330,238,38,140
California,Washington,30,24,342,152,139,107
Army,Eastern Michigan,58,36,98,280,556,193
Samford,Louisville,3,45,130,274,71,288
James Madison,SMU,48,45,289,262,440,232
Colorado State,UT San Antonio,33,31,267,153,171,279
Florida Atlantic,Charlotte,17,7,144,89,28,111
Akron,Louisiana,35,14,238,173,220,112
Arkansas State,Toledo,7,37,223,308,-14,169
Mississippi State,Auburn,17,9,270,188,56,201
NC State,South Alabama,63,13,256,213,330,45
Incarnate Word,UTEP,17,27,295,280,119,67
Texas State,Houston,14,59,302,323,99,366
Georgia Southern,Idaho,44,20,127,281,441,122
Idaho State,UNLV,8,80,201,109,91,517
Fresno State,San Jose State,23,49,159,252,88,291
