Florida Atlantic,East Carolina,13,31,178,202,104,110
Sacramento State,Arizona State,0,55,116,365,51,158
Wake Forest,Boston College,10,24,191,123,54,191
UCF,Florida Intl,38,0,225,142,165,31
Oregon,Virginia,59,10,207,174,350,124
San Diego State,Ohio State,7,42,216,182,64,263
South Carolina State,Clemson,13,52,155,329,86,183
San Jose State,Stanford,13,34,216,207,35,197
South Carolina,Georgia,30,41,228,309,226,227
Sam Houston State,Texas A&M,28,65,150,500,240,214
Eastern Kentucky,Louisville,7,44,99,397,107,78
UAB,LSU,17,56,136,293,160,152
Florida,Miami,16,21,291,162,122,50
Oklahoma State,UT San Antonio,56,35,518,369,87,135
Notre Dame,Michigan,30,41,314,294,96,166
Texas,BYU,21,40,313,129,132,550
West Virginia,Oklahoma,7,16,218,119,169,316
Syracuse,Northwestern,27,48,301,375,133,206
Tennessee Tech,Wisconsin,0,48,69,219,44,387
Southern Mississippi,Nebraska,13,56,222,194,62,285
Buffalo,Baylor,13,70,280,452,83,329
Southeastern Louisiana,TCU,17,38,132,233,207,169
Washington State,USC,10,7,215,54,7,139
Miami (OH),Kentucky,7,41,23,413,99,262
South Florida,Michigan State,6,21,66,94,89,171
Eastern Michigan,Penn State,7,45,122,323,61,251
Houston,Temple,22,13,305,200,219,100
Norfolk State,Rutgers,0,38,74,150,59,273
Cincinnati,Illinois,17,45,308,312,148,210
Missouri State,Iowa,14,28,127,193,70,298
Bowling Green,Kent State,41,22,357,164,219,138
Indiana State,Purdue,14,20,256,150,39,134
Western Kentucky,Tennessee,20,52,222,142,171,240
Middle Tennessee,North Carolina,20,40,243,377,159,134
Army,Ball State,14,40,76,325,363,115
Western Carolina,Virginia Tech,3,45,51,225,111,237
Chattanooga,Georgia State,42,14,108,273,401,30
Weber State,Utah,7,70,136,290,69,338
Maine,UMass,24,14,267,201,247,64
Tennessee-Martin,Boise State,14,63,210,252,152,220
New Hampshire,Central Michigan,21,24,227,333,158,104
Alcorn State,Mississippi State,7,51,279,28,277,135
Utah State,Air Force,52,20,360,108,217,162
Toledo,Missouri,23,38,262,212,125,172
South Alabama,Tulane,41,39,297,327,168,45
Idaho,Wyoming,10,42,205,302,139,262
Old Dominion,Maryland,10,47,170,275,165,312
Duke,Memphis,28,14,297,148,173,89
Portland State,California,30,37,308,485,245,131
Navy,Indiana,41,35,71,363,444,118
Richmond,NC State,21,23,300,256,22,188
James Madison,Akron,33,35,310,287,188,69
Gardner-Webb,Marshall,0,55,117,285,67,224
Louisiana,Kansas State,27,48,193,305,177,149
Grambling State,Louisiana Monroe,10,48,143,204,94,367
Lamar,Louisiana Tech,14,27,272,166,90,273
South Dakota,Kansas,14,31,67,110,219,280
Stephen F Austin,Texas Tech,13,61,287,494,69,237
Savannah State,Troy,3,66,133,280,14,251
Prairie View A&M,Texas State,3,28,182,166,45,242
Southeast Missouri State,Ole Miss,13,31,159,260,93,272
North Texas,Ohio,21,27,195,239,104,203
Colorado State,Tulsa,27,30,108,212,167,215
Samford,Arkansas,21,31,117,125,114,333
Nicholls State,Western Michigan,27,23,225,254,222,231
Arkansas State,Auburn,9,38,284,167,138,301
Austin Peay,Vanderbilt,3,38,54,273,85,169
Central Arkansas,Colorado,24,38,280,341,60,84
Hawai'i,Oregon State,14,33,170,451,69,57
Minnesota,New Mexico State,44,21,127,253,342,103
New Mexico,UTEP,42,35,88,119,395,283
Montana State,SMU,30,31,218,317,160,144
UC Davis,Nevada,7,36,178,268,118,267
Cal Poly,Fresno State,25,41,244,208,172,162
Arizona,UNLV,58,13,81,125,397,157
