UCLA,Arizona State,62,27,355,488,225,138
Texas Tech,Oklahoma State,35,45,394,370,118,158
Appalachian State,Georgia Southern,14,34,256,88,74,408
Florida State,NC State,56,41,365,359,166,161
Louisiana Tech,Auburn,17,45,216,219,105,254
Arkansas,Texas A&M,28,35,199,386,285,137
Baylor,Iowa State,49,28,357,212,244,127
Notre Dame,Syracuse,31,15,362,294,161,135
Wyoming,Michigan State,14,56,188,195,98,338
Memphis,Ole Miss,3,24,81,248,23,178
Missouri,South Carolina,21,20,132,219,148,119
Stanford,Washington,20,13,178,98,187,81
New Mexico State,LSU,7,63,102,200,172,363
Oregon State,USC,10,35,123,261,58,200
South Florida,Wisconsin,10,27,173,160,72,294
Illinois,Nebraska,14,45,261,166,78,458
Cincinnati,Ohio State,28,50,352,330,70,380
UTEP,Kansas State,28,58,201,263,59,188
Iowa,Purdue,24,10,245,72,175,84
Northwestern,Penn State,29,6,258,216,103,50
TCU,SMU,56,0,349,156,265,89
Tulane,Rutgers,6,31,152,291,152,171
Vanderbilt,Kentucky,7,17,85,201,54,183
Colorado State,Boston College,24,21,268,169,162,239
Western Michigan,Virginia Tech,17,35,212,178,19,308
Army,Yale,43,49,211,290,386,335
Akron,Pittsburgh,21,10,213,220,169,129
Maryland,Indiana,37,15,361,126,123,206
Eastern Illinois,Ohio,19,34,289,158,143,229
Bowling Green,UMass,47,42,443,589,225,49
Western Kentucky,Navy,36,27,387,55,164,412
Minnesota,Michigan,30,14,167,88,206,83
Kent State,Virginia,13,45,246,266,34,254
Florida Intl,UAB,34,20,204,196,93,184
Wake Forest,Louisville,10,20,122,206,-22,215
Miami (OH),Buffalo,27,35,238,302,133,273
Colorado,California,56,59,455,458,175,127
Temple,Connecticut,36,10,231,174,41,133
Texas,Kansas,23,0,218,140,111,173
South Alabama,Idaho,34,10,196,239,233,30
UT San Antonio,Florida Atlantic,37,41,272,295,140,114
North Carolina,Clemson,35,50,394,436,84,92
Central Michigan,Toledo,28,42,291,339,95,204
Rice,Southern Mississippi,41,23,178,283,217,40
Boise State,Air Force,14,28,370,48,97,287
Washington State,Utah,28,27,417,165,78,192
Nevada,San Jose State,21,10,64,276,192,170
