1.0,16.0,12,28,32,116,26,20,4.0,50.0,81,62,63,172,74,42,4.0
0.0,50.0,13,61,3,78,89,105,4.0,50.0,111,97,45,98,146,127,4.0
1.0,50.0,16,109,138,63,6,21,3.0,50.0,135,77,77,72,166,73,4.0
1.0,50.0,131,56,129,28,113,135,4.0,1.0,21,16,128,110,56,5,4.0
1.0,50.0,80,79,75,84,72,143,3.0,2.0,38,33,8,146,57,65,3.0
0.0,3.0,25,3,80,13,25,4,4.0,12.0,19,5,103,39,13,6,4.0
1.0,50.0,84,171,64,147,8,158,2.0,4.0,23,35,11,83,95,62,3.0
1.0,50.0,82,106,110,94,35,119,4.0,6.0,1,1,83,93,81,1,1.0
1.0,8.0,15,38,155,69,9,47,3.0,7.0,7,4,50,27,19,32,3.0
0.0,50.0,47,107,99,120,53,146,4.0,10.0,49,46,123,11,41,52,3.0
0.0,13.0,28,76,20,99,45,109,4.0,11.0,29,10,120,57,21,2,3.0
1.0,14.0,30,29,27,166,55,8,3.0,18.0,22,36,21,81,99,48,4.0
1.0,15.0,4,80,10,56,17,86,3.0,50.0,95,8,161,26,31,25,3.0
0.0,17.0,51,19,104,18,27,40,3.0,50.0,72,83,73,70,77,90,3.0
1.0,50.0,107,84,127,144,52,41,4.0,19.0,61,14,137,53,11,111,3.0
0.0,50.0,64,30,19,68,110,11,4.0,20.0,14,75,84,122,32,84,4.0
0.0,21.0,2,69,76,79,2,63,4.0,50.0,69,94,30,150,149,74,4.0
1.0,50.0,24,41,24,75,60,30,4.0,22.0,34,78,7,46,162,68,4.0
1.0,50.0,87,39,135,52,30,138,3.0,24.0,55,12,118,115,16,7,4.0
1.0,50.0,139,101,52,77,108,95,3.0,25.0,43,47,35,88,73,72,4.0
1.0,50.0,62,68,91,60,33,96,4.0,50.0,42,22,48,24,51,15,3.0
0.0,50.0,94,11,93,16,92,37,4.0,50.0,79,82,39,48,87,125,4.0
0.0,50.0,37,26,72,130,134,9,3.0,50.0,86,90,62,153,137,59,4.0
0.0,50.0,63,103,36,131,85,75,4.0,50.0,53,2,146,90,28,14,4.0
1.0,50.0,60,104,60,135,109,53,4.0,50.0,110,119,186,106,4,113,4.0
0.0,50.0,8,37,13,44,48,144,3.0,50.0,32,156,88,139,23,170,3.0
0.0,50.0,20,81,156,74,1,128,3.0,50.0,50,34,183,29,5,137,3.0
0.0,50.0,31,58,16,67,127,23,3.0,50.0,115,60,82,113,128,97,4.0
1.0,50.0,127,40,87,34,88,98,3.0,50.0,35,72,12,97,155,70,3.0
1.0,50.0,150,139,96,37,111,133,4.0,50.0,137,45,173,76,24,76,4.0
0.0,50.0,5,49,95,162,18,26,4.0,50.0,130,89,43,25,168,107,3.0
1.0,50.0,151,112,171,43,140,87,4.0,50.0,41,31,55,62,42,46,4.0
1.0,50.0,11,120,70,23,12,171,3.0,50.0,148,102,109,73,148,83,4.0
1.0,100.0,108,114,71,165,167,56,4.0,50.0,75,64,65,59,50,51,4.0
0.0,50.0,54,9,44,4,78,12,4.0,50.0,78,20,147,45,46,34,4.0
0.0,50.0,144,111,98,148,143,85,4.0,50.0,119,25,53,107,80,19,3.0
1.0,50.0,76,123,5,100,169,150,3.0,50.0,89,59,42,105,79,44,4.0
0.0,50.0,6,67,6,133,62,49,3.0,50.0,120,95,67,31,160,89,3.0
0.0,50.0,48,18,38,19,123,124,3.0,100.0,105,13,97,51,117,33,4.0
0.0,50.0,126,128,114,55,69,134,3.0,50.0,99,55,112,21,102,110,4.0
0.0,50.0,26,42,22,71,29,60,3.0,50.0,160,113,142,15,103,151,3.0
1.0,50.0,176,135,165,103,174,106,3.0,50.0,57,108,143,118,90,79,4.0
1.0,50.0,138,132,140,180,106,117,4.0,50.0,96,131,105,174,40,88,4.0
0.0,50.0,46,118,58,177,84,58,4.0,50.0,59,17,101,141,54,18,3.0
1.0,50.0,161,138,124,152,161,159,3.0,50.0,77,137,18,179,107,103,3.0
1.0,50.0,159,136,106,176,147,140,4.0,50.0,88,133,25,134,76,152,3.0
0.0,50.0,44,91,15,104,144,38,4.0,50.0,70,105,61,155,63,57,4.0
0.0,50.0,71,65,29,109,93,16,3.0,100.0,56,63,79,151,75,54,3.0
1.0,50.0,113,130,100,149,100,153,3.0,100.0,67,32,56,102,66,28,4.0
0.0,50.0,98,48,46,121,70,27,4.0,50.0,40,23,90,86,14,45,3.0
0.0,50.0,65,51,66,91,58,67,4.0,50.0,93,110,54,30,153,129,3.0
0.0,50.0,112,98,33,65,150,141,4.0,50.0,129,155,47,158,121,145,4.0
0.0,50.0,125,71,149,64,141,136,4.0,50.0,58,87,51,82,135,71,3.0
