Temple,South Florida,50,21,1
Utah,Arizona,23,50,0
Virginia,Boise State,50,50,0
Alabama,Vanderbilt,1,50,0
Boston College,Clemson,50,2,1
Oklahoma,Baylor,3,50,0
Penn State,Iowa,4,50,0
USC,California,5,50,0
TCU,Oklahoma State,16,6,0
Washington,Colorado,7,50,0
Michigan,Purdue,8,50,0
UNLV,Ohio State,50,10,1
Mississippi State,Georgia,17,11,1
NC State,Florida State,50,12,0
Old Dominion,Virginia Tech,50,13,1
Toledo,Miami,50,14,1
Auburn,Missouri,15,50,0
Nevada,Washington State,50,18,1
Kent State,Louisville,50,19,1
Florida,Kentucky,20,50,0
San Diego State,Air Force,22,50,0
Oregon,Arizona State,24,50,1
Syracuse,LSU,50,25,1
Texas Tech,Houston,50,50,0
Army,Tulane,50,50,1
Texas A&M,Arkansas,50,50,0
UMass,Tennessee,50,50,1
West Virginia,Kansas,50,50,0
Pittsburgh,Georgia Tech,50,50,1
New Mexico,Tulsa,50,50,0
Idaho,South Alabama,100,50,0
Ohio,Eastern Michigan,50,50,0
UCF,Maryland,50,50,0
Rutgers,Nebraska,50,50,1
Georgia Southern,Indiana,50,50,1
Wake Forest,Appalachian State,50,50,0
Duke,North Carolina,50,50,0
Louisiana Tech,South Carolina,50,50,1
Miami (OH),Central Michigan,50,50,0
Cincinnati,Navy,50,50,1
Louisiana Monroe,Louisiana,100,50,0
Akron,Troy,50,50,1
Georgia State,Charlotte,50,50,0
Western Illinois,Coastal Carolina,100,50,0
UAB,North Texas,50,50,1
Ball State,Western Kentucky,50,50,1
Florida Atlantic,Buffalo,50,50,1
Bowling Green,Middle Tennessee,50,50,1
Arkansas State,SMU,50,50,1
Wagner,Western Michigan,100,50,1
Florida Intl,Rice,100,50,0
Utah State,San Jose State,50,50,0
UT San Antonio,Texas State,100,50,0
UTEP,New Mexico State,50,50,1
Southern Illinois,Memphis,100,50,1
Notre Dame,Michigan State,50,50,0
Hawai'i,Wyoming,50,50,1
UCLA,Stanford,50,50,1
East Carolina,UConn,50,50,0
