Arkansas State,Georgia Southern,50,50,0
Louisville,NC State,17,24,1
Memphis,UConn,50,50,0
Boise State,BYU,50,50,0
Alabama,Texas A&M,1,50,0
Wake Forest,Clemson,50,2,1
Iowa State,Oklahoma,50,3,0
Penn State,Northwestern,4,50,0
Georgia,Vanderbilt,5,50,0
California,Washington,50,6,1
Michigan State,Michigan,50,7,0
West Virginia,TCU,23,8,1
Wisconsin,Nebraska,9,50,0
Maryland,Ohio State,50,10,1
Washington State,Oregon,11,50,0
Ole Miss,Auburn,50,12,1
Miami,Florida State,13,50,0
Oregon State,USC,50,14,1
Virginia Tech,Boston College,16,50,0
San Diego State,UNLV,19,50,0
Stanford,Utah,50,20,0
Notre Dame,North Carolina,21,50,0
LSU,Florida,50,21,0
UCF,Cincinnati,25,50,0
Tulsa,Tulane,50,50,1
Temple,East Carolina,50,50,0
Eastern Michigan,Toledo,50,50,1
Illinois,Iowa,50,50,1
Texas Tech,Kansas,50,50,0
Duke,Virginia,50,50,1
Pittsburgh,Syracuse,50,50,1
Central Michigan,Ohio,50,50,0
Bowling Green,Miami (OH),50,50,0
Louisiana Monroe,Texas State,100,50,0
Florida Intl,Middle Tennessee,100,50,1
Minnesota,Purdue,50,50,1
New Mexico State,Appalachian State,50,50,1
Ball State,Akron,50,50,1
Air Force,Navy,50,50,1
Kent State,Northern Illinois,50,50,1
Western Michigan,Buffalo,50,50,0
Charleston Southern,Indiana,100,50,1
Arkansas,South Carolina,50,50,1
Louisiana Tech,UAB,50,50,1
Colorado State,Utah State,50,50,0
Louisiana,Idaho,50,100,0
Marshall,Charlotte,50,50,0
Florida Atlantic,Old Dominion,50,50,0
Army,Rice,50,50,0
Georgia State,Coastal Carolina,50,50,0
SMU,Houston,50,50,1
Kansas State,Texas,50,50,1
Southern Mississippi,UT San Antonio,100,100,0
Missouri,Kentucky,50,50,1
Fresno State,San Jose State,50,50,0
Western Kentucky,UTEP,50,50,0
Arizona,Colorado,50,50,0
Hawai'i,Nevada,50,50,1
