Texas,Iowa State,50,50,0
USC,Washington State,5,16,1
Miami,Duke,14,50,0
Nebraska,Illinois,50,50,0
BYU,Utah State,50,50,1
Ole Miss,Alabama,50,1,1
Clemson,Virginia Tech,2,12,0
Indiana,Penn State,50,4,1
Washington,Oregon State,6,50,0
Georgia,Tennessee,7,50,0
Northwestern,Wisconsin,50,10,1
Ohio State,Rutgers,11,50,0
Mississippi State,Auburn,24,13,1
Oklahoma State,Texas Tech,15,50,0
Murray State,Louisville,100,17,1
South Florida,East Carolina,18,50,0
Northern Illinois,San Diego State,50,19,1
Vanderbilt,Florida,50,21,1
Miami (OH),Notre Dame,50,22,1
Troy,LSU,50,25,0
Houston,Temple,50,50,0
New Mexico State,Arkansas,50,50,1
Maryland,Minnesota,50,50,0
Rice,Pittsburgh,50,50,1
North Carolina,Georgia Tech,50,50,1
Syracuse,NC State,50,50,1
Central Michigan,Boston College,50,50,1
Florida State,Wake Forest,50,50,0
Ohio,UMass,50,50,0
Baylor,Kansas State,50,50,1
UTEP,Army,50,50,1
Navy,Tulsa,50,50,0
Buffalo,Kent State,50,50,0
Texas State,Wyoming,50,50,1
UConn,SMU,50,50,1
Arizona State,Stanford,50,50,1
Eastern Michigan,Kentucky,50,50,1
Iowa,Michigan State,50,50,1
Akron,Bowling Green,50,50,0
Charlotte,Florida Intl,50,100,1
Middle Tennessee,Florida Atlantic,50,50,1
South Alabama,Louisiana Tech,50,50,1
Marshall,Cincinnati,50,50,0
North Texas,Southern Mississippi,50,100,0
Ball State,Western Michigan,50,50,1
Coastal Carolina,Louisiana Monroe,50,100,1
Air Force,New Mexico,50,50,1
Memphis,UCF,50,50,1
South Carolina,Texas A&M,50,50,1
Nevada,Fresno State,50,50,1
San Jose State,UNLV,50,50,1
Colorado,UCLA,50,50,1
California,Oregon,50,50,1
Colorado State,Hawai'i,50,50,0
