Idaho State,Utah State,100,50,1
Oklahoma State,South Alabama,11,50,0
Alcorn State,Florida Intl,100,100,1
Ohio,Purdue,50,50,1
Fresno State,Alabama,50,1,1
Oklahoma,Ohio State,5,2,0
Auburn,Clemson,13,3,1
Pittsburgh,Penn State,50,4,1
Stanford,USC,14,6,1
Montana,Washington,100,7,1
Cincinnati,Michigan,50,8,1
Florida Atlantic,Wisconsin,50,9,1
Chattanooga,LSU,100,12,1
Georgia,Notre Dame,15,24,0
Louisville,North Carolina,17,50,0
Delaware,Virginia Tech,100,18,1
Charlotte,Kansas State,50,19,1
Boise State,Washington State,50,20,1
TCU,Arkansas,23,50,0
Indiana State,Tennessee,100,25,1
Northwestern,Duke,50,50,1
East Carolina,West Virginia,50,50,1
Buffalo,Army,50,50,1
Towson,Maryland,100,50,1
Eastern Kentucky,Kentucky,100,50,1
UT Martin,Ole Miss,100,50,1
Iowa,Iowa State,50,50,0
Jacksonville State,Georgia Tech,100,50,1
Wake Forest,Boston College,50,50,0
Texas State,Colorado,50,50,1
UAB,Ball State,50,50,1
Tulane,Navy,50,50,1
Indiana,Virginia,50,50,0
Villanova,Temple,100,50,1
Savannah State,Appalachian State,100,50,1
Austin Peay,Miami (OH),100,50,1
Eastern Illinois,Northern Illinois,100,50,1
Howard,Kent State,100,50,1
Middle Tennessee,Syracuse,50,50,0
Old Dominion,UMass,50,50,0
Western Michigan,Michigan State,50,50,1
Eastern Michigan,Rutgers,50,50,0
San Jose State,Texas,50,50,1
Abilene Christian,Colorado State,100,50,1
Gardner-Webb,Wyoming,100,50,1
Central Michigan,Kansas,50,50,0
Alabama A&M,Vanderbilt,100,50,1
New Hampshire,Georgia Southern,100,50,0
Louisiana,Tulsa,50,50,1
Nebraska,Oregon,50,50,1
Hawai'i,UCLA,50,50,1
Weber State,California,100,50,1
Marshall,NC State,50,50,1
South Dakota,Bowling Green,100,50,0
Alabama State,Troy,100,50,1
Arkansas-Pine Bluff,Akron,100,50,1
Toledo,Nevada,50,50,0
UNLV,Idaho,50,100,0
Southern,Southern Mississippi,100,100,1
North Texas,SMU,50,50,1
South Carolina,Missouri,50,50,0
Nicholls,Texas A&M,100,50,1
Mississippi State,Louisiana Tech,50,50,0
UT San Antonio,Baylor,100,50,0
Western Kentucky,Illinois,50,50,1
Rice,UTEP,50,50,0
New Mexico State,New Mexico,50,50,0
Minnesota,Oregon State,50,50,0
Utah,BYU,50,50,0
Houston,Arizona,50,50,0
San Diego State,Arizona State,50,50,0
