Bowling Green,Eastern Michigan,50,50,1
Kent State,Akron,50,50,1
Miami (OH),Ball State,50,50,0
Ole Miss,Mississippi State,50,14,0
Miami,Pittsburgh,2,50,1
Baylor,TCU,50,12,1
South Florida,UCF,50,15,1
Virginia Tech,Virginia,25,50,0
Western Michigan,Toledo,50,50,1
Northern Illinois,Central Michigan,50,50,1
Navy,Houston,50,50,1
Ohio,Buffalo,50,50,1
Missouri,Arkansas,50,50,0
New Mexico,San Diego State,50,50,1
Texas State,Troy,50,50,1
Iowa,Nebraska,50,50,0
Western Kentucky,Florida Intl,50,100,1
Texas Tech,Texas,50,50,0
California,UCLA,50,50,1
Alabama,Auburn,1,6,1
Clemson,South Carolina,3,24,0
West Virginia,Oklahoma,50,4,1
Wisconsin,Minnesota,5,50,0
Notre Dame,Stanford,8,21,1
Ohio State,Michigan,9,50,0
Penn State,Maryland,10,50,0
Washington State,Washington,13,17,1
Michigan State,Rutgers,16,50,0
Texas A&M,LSU,50,18,1
Kansas,Oklahoma State,50,19,1
East Carolina,Memphis,50,20,1
Northwestern,Illinois,22,50,0
Boise State,Fresno State,23,50,1
Florida State,Florida,50,50,0
Louisville,Kentucky,50,50,0
Indiana,Purdue,50,50,1
UConn,Cincinnati,50,50,1
Tulane,SMU,50,50,1
Boston College,Syracuse,50,50,0
UTEP,UAB,50,50,1
Appalachian State,Georgia State,50,50,0
Florida Atlantic,Charlotte,50,50,0
Southern Mississippi,Marshall,100,50,0
Old Dominion,Middle Tennessee,50,50,1
Arkansas State,Louisiana Monroe,50,100,0
UNLV,Nevada,50,50,1
North Carolina,NC State,50,50,1
Iowa State,Kansas State,50,50,1
Vanderbilt,Tennessee,50,50,0
Temple,Tulsa,50,50,0
Idaho,New Mexico State,100,50,1
Arizona,Arizona State,50,50,1
Georgia Southern,Louisiana,50,50,0
Wyoming,San Jose State,50,50,1
Oregon State,Oregon,50,50,1
UT San Antonio,Louisiana Tech,100,50,1
BYU,Hawai'i,50,50,0
Colorado,Utah,50,50,1
Utah State,Air Force,50,50,1
