Stanford,Oregon State,20,50,0
Eastern Michigan,Northern Illinois,50,50,1
Toledo,Ball State,50,50,0
South Alabama,Georgia State,50,50,1
Tulane,Memphis,50,24,1
Florida State,Boston College,50,50,1
Tulsa,SMU,50,50,1
Penn State,Ohio State,2,6,1
Georgia,Florida,3,50,0
TCU,Iowa State,4,25,1
Wisconsin,Illinois,5,50,0
Georgia Tech,Clemson,50,7,1
Miami,North Carolina,8,50,0
NC State,Notre Dame,14,9,1
Texas Tech,Oklahoma,50,10,1
Oklahoma State,West Virginia,11,22,0
UCLA,Washington,50,12,1
Duke,Virginia Tech,50,13,1
Washington State,Arizona,15,50,1
Michigan State,Northwestern,16,50,1
Houston,South Florida,50,17,0
Austin Peay,UCF,100,18,1
USC,Arizona State,21,50,0
Buffalo,Akron,50,50,1
Rutgers,Michigan,50,50,1
Arkansas,Ole Miss,50,50,0
Texas,Baylor,50,50,0
Louisville,Wake Forest,50,50,1
Virginia,Pittsburgh,50,50,1
California,Colorado,50,50,1
Florida Intl,Marshall,100,50,0
Kansas State,Kansas,50,50,0
Air Force,Colorado State,50,50,0
San Jose State,BYU,50,50,1
Georgia Southern,Troy,50,50,1
Appalachian State,UMass,50,50,1
Louisiana Tech,Rice,50,50,0
Indiana,Maryland,50,50,1
Vanderbilt,South Carolina,50,50,1
Florida Atlantic,Western Kentucky,50,50,0
Louisiana Monroe,Idaho,100,100,1
Utah,Oregon,50,50,1
Texas State,Coastal Carolina,50,50,0
Missouri,UConn,50,50,0
Old Dominion,North Texas,50,50,1
Minnesota,Iowa,50,50,1
UAB,Southern Mississippi,50,100,0
Mississippi State,Texas A&M,50,50,0
New Mexico,Wyoming,50,50,1
Tennessee,Kentucky,50,50,1
Nebraska,Purdue,50,50,0
UT San Antonio,UTEP,100,50,0
Arkansas State,New Mexico State,50,50,0
UNLV,Fresno State,50,50,0
Boise State,Utah State,50,50,0
San Diego State,Hawai'i,50,50,0
