Memphis,Houston,25,50,0
Louisiana,Arkansas State,50,50,1
Western Kentucky,Old Dominion,50,50,0
Marshall,Middle Tennessee,50,50,0
Air Force,Nevada,50,50,0
Colorado State,New Mexico,50,50,0
Tennessee,Alabama,50,1,1
Michigan,Penn State,19,2,1
Kansas,TCU,50,4,1
Maryland,Wisconsin,50,5,1
Syracuse,Miami,50,8,1
Oklahoma,Kansas State,9,50,0
Oklahoma State,Texas,10,50,0
USC,Notre Dame,11,13,1
North Carolina,Virginia Tech,50,14,1
Colorado,Washington State,50,15,1
South Florida,Tulane,16,50,0
Indiana,Michigan State,50,18,1
UCF,Navy,20,50,0
Auburn,Arkansas,21,50,0
West Virginia,Baylor,23,50,0
LSU,Ole Miss,24,50,0
Tulsa,UConn,50,50,1
Akron,Toledo,50,50,1
Iowa,Northwestern,50,50,1
Purdue,Rutgers,50,50,1
Louisville,Florida State,50,50,0
Idaho,Missouri,100,50,1
Iowa State,Texas Tech,50,50,0
Temple,Army,50,50,1
Pittsburgh,Duke,50,50,0
Boston College,Virginia,50,50,0
Troy,Georgia State,50,50,0
Kent State,Ohio,50,50,1
Northern Illinois,Bowling Green,50,50,0
Western Michigan,Eastern Michigan,50,50,0
Buffalo,Miami (OH),50,50,1
Central Michigan,Ball State,50,50,0
Coastal Carolina,Appalachian State,50,50,1
Georgia Southern,UMass,50,50,1
Arizona State,Utah,50,50,0
Illinois,Minnesota,50,50,1
Kentucky,Mississippi State,50,50,1
Oregon,UCLA,50,50,1
SMU,Cincinnati,50,50,0
North Texas,Florida Atlantic,50,50,1
Louisiana Monroe,South Alabama,100,50,1
Utah State,UNLV,50,50,0
UAB,Charlotte,50,50,1
Southern Mississippi,Louisiana Tech,100,50,0
Rice,UT San Antonio,50,100,1
BYU,East Carolina,50,50,1
Wake Forest,Georgia Tech,50,50,1
Arizona,California,50,50,0
Wyoming,Boise State,50,50,1
Fresno State,San Diego State,50,50,0
