SMU,Houston,28,49,248,243,151,214
Southern Mississippi,Marshall,10,31,314,163,125,114
NC State,Virginia Tech,13,28,113,158,157,200
Maryland,Ohio State,28,49,133,317,253,182
TCU,Kansas State,52,45,301,157,242,228
Baylor,Kansas,66,7,363,158,281,69
Michigan State,Rutgers,31,24,367,208,122,141
California,Utah,24,30,340,170,127,265
Georgia Tech,Clemson,24,43,159,336,71,201
South Carolina,LSU,24,45,209,228,74,396
Arkansas,Alabama,14,27,176,262,44,134
Oklahoma,Texas,17,24,211,55,67,313
Florida,Missouri,21,3,208,151,129,106
Miami,Florida State,24,29,405,291,20,248
Northwestern,Michigan,0,38,130,179,38,201
New Mexico State,Ole Miss,3,52,141,400,98,265
Navy,Notre Dame,24,41,22,281,318,178
Georgia,Tennessee,31,38,279,312,165,207
Illinois,Iowa,20,29,317,200,46,278
Kent State,Toledo,7,38,134,230,123,288
Boise State,Colorado State,41,10,396,151,201,105
Duke,Army,44,3,243,55,215,113
UTEP,Florida Intl,12,52,117,368,150,150
Indiana,Penn State,7,29,155,266,79,154
Tulane,Temple,10,49,102,223,8,122
Central Michigan,Western Michigan,39,41,321,262,161,215
Virginia,Pittsburgh,19,26,209,222,139,141
Miami (OH),Ohio,3,34,166,278,87,150
UMass,Bowling Green,38,62,486,519,30,206
Wake Forest,Boston College,3,0,109,74,33,196
Akron,Eastern Michigan,47,21,222,252,278,161
Ball State,Northern Illinois,41,59,393,363,110,273
Syracuse,South Florida,24,45,232,259,73,281
Wisconsin,Nebraska,23,21,322,129,147,196
Minnesota,Purdue,41,13,82,207,326,68
Iowa State,Texas Tech,31,66,180,515,315,261
Connecticut,UCF,40,13,263,255,170,60
Oregon State,Arizona,7,44,98,276,151,368
Troy,Mississippi State,17,45,142,211,112,125
Portland State,North Texas,66,7,302,122,368,76
Washington State,Oregon,45,38,505,123,136,410
Louisiana Monroe,Tulsa,24,34,231,341,173,222
Texas State,Louisiana,27,49,178,238,173,288
New Mexico,Nevada,17,35,138,166,135,351
Louisiana Tech,UT San Antonio,34,31,351,227,93,73
East Carolina,BYU,38,45,385,341,133,167
San Jose State,UNLV,33,27,329,217,115,186
Colorado,Arizona State,23,48,401,260,49,231
Wyoming,Air Force,17,31,192,80,115,299
Utah State,Fresno State,56,14,281,112,201,82
San Diego State,Hawai'i,28,14,184,198,218,53
