Toledo,Bowling Green,44,28,208,274,198,94
Ball State,Ohio,31,48,247,275,174,332
Central Michigan,Kent State,27,14,337,98,105,180
Western Michigan,Northern Illinois,19,27,353,158,139,289
East Carolina,UCF,44,7,473,131,149,101
Louisiana Monroe,Texas State,3,16,83,176,98,158
Cincinnati,South Florida,27,65,333,206,97,355
Air Force,Boise State,37,30,279,237,328,141
Wake Forest,Clemson,13,33,113,381,39,171
Charleston Southern,Alabama,6,56,49,208,85,195
Michigan State,Ohio State,17,14,91,46,203,86
Boston College,Notre Dame,16,19,91,324,211,123
Baylor,Oklahoma State,45,35,396,433,304,8
TCU,Oklahoma,29,30,229,203,161,333
Florida Atlantic,Florida,14,20,159,122,140,130
California,Stanford,22,35,397,96,98,260
Michigan,Penn State,28,16,256,137,87,70
UCLA,Utah,17,9,220,110,105,197
Chattanooga,Florida State,13,52,108,235,165,193
LSU,Ole Miss,17,38,324,280,184,152
Navy,Tulsa,44,21,55,278,469,78
North Carolina,Virginia Tech,30,27,205,273,240,130
Houston,Connecticut,17,20,208,159,110,156
Northwestern,Wisconsin,13,7,60,229,149,-26
Memphis,Temple,12,31,156,261,76,200
North Texas,Middle Tennessee,7,41,133,329,191,165
The Citadel,South Carolina,23,22,37,367,350,72
Rutgers,Army,31,21,105,140,254,261
West Virginia,Kansas,49,0,204,127,426,82
Iowa State,Kansas State,35,38,210,220,238,165
Indiana,Maryland,47,28,385,170,170,314
Illinois,Minnesota,23,32,279,88,154,255
Georgia Tech,Miami,21,38,59,300,314,86
Syracuse,NC State,29,42,152,235,140,276
Miami (OH),UMass,20,13,160,181,139,69
South Alabama,Georgia State,10,24,125,311,157,73
Western Kentucky,Florida Intl,63,7,224,95,253,73
Fresno State,BYU,10,52,190,362,85,158
Nevada,Utah State,27,31,55,109,209,204
Old Dominion,Southern Mississippi,31,56,224,302,114,310
Louisiana Tech,UTEP,17,15,188,166,119,226
Buffalo,Akron,21,42,262,258,130,217
Duke,Virginia,34,42,386,359,99,143
Arizona,Arizona State,37,52,340,315,109,250
Louisville,Pittsburgh,34,45,355,232,-1,244
Idaho,Auburn,34,56,356,163,123,297
New Mexico State,Louisiana,37,34,261,285,237,190
Colorado State,New Mexico,28,21,264,58,221,268
Washington,Oregon State,52,7,211,109,271,148
Mississippi State,Arkansas,51,50,508,406,123,73
Georgia Southern,Georgia,17,23,44,183,233,130
Rice,UT San Antonio,24,34,359,189,161,242
Tennessee,Missouri,19,8,89,135,248,88
Texas A&M,Vanderbilt,25,0,336,23,150,125
Charlotte,Kentucky,10,58,87,129,146,415
Tulane,SMU,21,49,128,195,200,323
San Diego State,UNLV,52,14,107,190,286,80
Colorado,Washington State,3,27,238,332,85,149
San Jose State,Hawai'i,42,23,314,202,195,213
