Kent State,Ohio,0,27,111,114,80,333
Toledo,Central Michigan,28,23,322,349,163,59
Northern Illinois,Buffalo,41,30,190,354,334,78
Bowling Green,Western Michigan,41,27,269,282,236,205
Louisiana,South Alabama,25,32,270,288,43,207
Virginia Tech,Georgia Tech,23,21,178,97,165,161
USC,Colorado,27,24,204,222,129,59
Clemson,Syracuse,37,27,368,80,202,242
Alabama,Mississippi State,31,6,144,304,235,89
Ohio State,Illinois,28,3,157,241,283,20
Wake Forest,Notre Dame,7,28,219,111,121,171
Minnesota,Iowa,35,40,301,234,133,272
Oklahoma,Baylor,44,34,270,257,241,159
Oregon,Stanford,38,36,205,304,231,202
Oklahoma State,Iowa State,35,31,343,162,154,249
Arkansas,LSU,31,14,141,271,299,59
Utah,Arizona,30,37,219,302,223,158
Maryland,Michigan State,7,24,182,121,107,141
Michigan,Indiana,48,41,440,220,141,307
NC State,Florida State,17,34,218,283,79,196
Purdue,Northwestern,14,21,287,132,73,250
Washington State,UCLA,31,27,388,340,38,214
SMU,Navy,14,55,124,81,144,403
Memphis,Houston,34,35,278,296,212,96
Temple,South Florida,23,44,259,230,121,326
Miami,North Carolina,21,59,326,193,99,294
Pittsburgh,Duke,31,13,180,248,268,113
Georgia,Auburn,20,13,97,62,146,213
North Texas,Tennessee,0,24,107,172,92,237
Tulane,Army,34,31,252,146,115,216
Texas,West Virginia,20,38,162,122,277,257
Middle Tennessee,Florida Atlantic,24,17,301,222,178,75
Akron,Miami (OH),37,28,221,316,193,68
UTEP,Old Dominion,21,31,193,291,105,150
Virginia,Louisville,31,38,260,159,94,266
UT San Antonio,Charlotte,30,27,126,243,225,134
Utah State,Air Force,28,35,364,271,75,309
UMass,Eastern Michigan,28,17,109,256,330,59
Arkansas State,Louisiana Monroe,59,21,300,100,148,152
Washington,Arizona State,17,27,405,253,142,144
Florida Intl,Marshall,0,52,98,174,111,289
Kansas State,Texas Tech,44,59,289,384,123,274
Georgia Southern,Troy,45,10,85,170,325,68
Southern Mississippi,Rice,65,10,501,107,181,107
San Jose State,Nevada,34,37,186,174,247,235
Georgia State,Texas State,41,19,471,267,172,186
Kentucky,Vanderbilt,17,21,127,166,225,135
Appalachian State,Idaho,47,20,110,243,401,56
UNLV,Colorado State,35,49,330,209,177,325
Western Carolina,Texas A&M,17,41,165,279,137,304
BYU,Missouri,16,20,244,244,46,190
Tulsa,Cincinnati,38,49,375,386,213,266
New Mexico,Boise State,31,24,218,506,195,135
Wyoming,San Diego State,3,38,129,138,62,293
Oregon State,California,24,54,194,453,204,307
Fresno State,Hawai'i,42,14,285,245,170,192
