Bowling Green,Kent State,44,16,174,140,227,144
Miami (OH),Ohio,28,45,350,294,98,149
Central Michigan,Western Michigan,35,28,243,42,164,315
Ball State,Eastern Michigan,14,56,169,263,157,225
Northern Illinois,Toledo,17,27,245,361,185,166
Navy,Temple,26,34,226,289,136,104
Idaho,Troy,21,24,288,212,90,183
Memphis,Tulsa,41,14,333,157,191,145
Marshall,Florida Atlantic,25,30,253,164,128,189
UCLA,Utah,17,48,115,234,134,272
South Carolina,Georgia,10,24,227,196,43,242
LSU,Alabama,10,24,155,183,151,116
Wake Forest,Notre Dame,37,48,348,330,239,380
Clemson,NC State,38,31,191,338,224,153
Oklahoma,Oklahoma State,62,52,598,448,187,213
Ohio State,Iowa,24,55,208,244,163,243
Penn State,Michigan State,24,27,401,400,65,74
Wisconsin,Indiana,45,17,170,226,237,40
Virginia Tech,Miami,10,28,197,219,102,210
Oregon,Washington,3,38,31,204,247,247
Auburn,Texas A&M,42,27,268,200,228,143
Iowa State,West Virginia,16,20,249,316,101,208
UMass,Mississippi State,23,34,223,139,127,254
Arizona,USC,35,49,146,311,234,331
UCF,SMU,31,24,412,283,203,206
Kansas State,Texas Tech,42,35,263,405,145,122
Western Kentucky,Vanderbilt,17,31,355,220,-6,174
Illinois,Purdue,10,29,170,226,80,209
East Carolina,Houston,27,52,468,330,36,142
Syracuse,Florida State,24,27,314,136,149,207
Appalachian State,Louisiana Monroe,45,52,339,356,169,213
Georgia State,Georgia Southern,21,17,319,147,49,189
Rice,UAB,21,52,227,197,236,242
New Mexico State,Texas State,45,35,503,400,119,163
South Florida,UConn,37,20,385,176,217,148
Maryland,Rutgers,24,31,218,107,167,239
Charlotte,Old Dominion,0,6,95,178,136,148
North Texas,Louisiana Tech,24,23,211,168,204,147
Northwestern,Nebraska,31,24,243,225,232,112
Army,Air Force,21,0,95,392,89,95
Ole Miss,Kentucky,37,34,382,236,91,219
Coastal Carolina,Arkansas,38,39,228,264,131,259
Cincinnati,Tulane,17,16,248,196,208,132
Louisiana,South Alabama,19,14,110,281,264,87
Oregon State,California,23,37,195,259,104,216
Utah State,New Mexico,24,10,114,75,129,265
Hawai'i,UNLV,23,31,269,281,131,131
Nevada,Boise State,14,41,160,339,142,140
Colorado State,Wyoming,13,16,110,138,235,156
UT San Antonio,Florida Intl,7,14,105,215,156,100
Southern Mississippi,Tennessee,10,24,161,115,118,95
UTEP,Middle Tennessee,3,30,48,190,89,210
Minnesota,Michigan,10,33,74,56,90,371
Colorado,Arizona State,30,41,345,202,109,381
San Diego State,San Jose State,52,7,94,167,554,33
