Temple,South Florida,7,43,89,96,-4,312
Utah,Arizona,30,24,229,248,112,200
Virginia,Boise State,42,23,273,353,167,30
Alabama,Vanderbilt,59,0,181,38,496,40
Boston College,Clemson,7,34,141,140,97,342
Oklahoma,Baylor,49,41,283,463,342,60
Penn State,Iowa,21,19,284,191,295,82
USC,California,30,20,223,303,133,113
TCU,Oklahoma State,44,31,228,398,238,101
Washington,Colorado,37,10,160,191,254,120
Michigan,Purdue,28,10,284,159,139,30
UNLV,Ohio State,21,54,88,474,176,190
Mississippi State,Georgia,3,31,103,201,177,203
NC State,Florida State,27,21,255,278,110,104
Old Dominion,Virginia Tech,0,38,85,311,64,271
Toledo,Miami,30,52,344,333,85,254
Auburn,Missouri,51,14,219,216,263,124
Nevada,Washington State,7,45,105,505,46,55
Kent State,Louisville,3,42,11,374,139,165
Florida,Kentucky,28,27,209,220,186,120
San Diego State,Air Force,28,24,180,33,187,220
Oregon,Arizona State,35,37,281,347,120,142
Texas Tech,Houston,27,24,321,317,200,110
Army,Tulane,17,21,0,103,371,253
Texas A&M,Arkansas,50,43,216,231,285,226
UMass,Tennessee,13,17,137,184,144,135
West Virginia,Kansas,56,34,347,197,288,367
Pittsburgh,Georgia Tech,17,35,198,48,37,436
New Mexico,Tulsa,16,13,108,131,338,155
Idaho,South Alabama,29,23,273,106,146,244
Ohio,Eastern Michigan,27,20,197,305,171,45
UCF,Maryland,38,10,178,155,250,42
Rutgers,Nebraska,17,27,126,109,68,197
Georgia Southern,Indiana,17,52,133,185,242,282
Wake Forest,Appalachian State,20,19,176,372,168,122
Duke,North Carolina,27,17,202,259,186,118
Louisiana Tech,South Carolina,16,17,281,295,80,143
Miami (OH),Central Michigan,31,14,217,228,177,117
Cincinnati,Navy,32,42,381,53,58,569
Louisiana Monroe,Louisiana,56,50,343,295,250,231
Akron,Troy,17,22,268,314,99,179
Georgia State,Charlotte,28,0,250,179,119,94
Western Illinois,Coastal Carolina,52,10,285,137,225,170
UAB,North Texas,43,46,321,261,74,287
Ball State,Western Kentucky,21,33,267,319,107,52
Florida Atlantic,Buffalo,31,34,150,254,262,204
Bowling Green,Middle Tennessee,13,24,283,290,1,243
Arkansas State,SMU,21,44,284,266,143,311
Wagner,Western Michigan,14,49,57,165,56,362
Florida Intl,Rice,13,7,172,148,99,100
Utah State,San Jose State,61,10,271,54,318,108
UT San Antonio,Texas State,44,14,212,161,357,37
UTEP,New Mexico State,14,41,92,283,135,179
Southern Illinois,Memphis,31,44,290,288,103,176
Notre Dame,Michigan State,38,18,173,345,182,151
Hawai'i,Wyoming,21,28,280,92,170,177
UCLA,Stanford,34,58,480,148,115,405
East Carolina,UConn,41,38,426,406,170,190
