Bowling Green,Akron,50,50,0
Toledo,Kent State,50,50,0
Buffalo,Ohio,50,50,1
Northern Illinois,Ball State,50,50,0
Clemson,Wake Forest,21,50,0
Memphis,Temple,50,50,0
Utah State,Wyoming,50,50,0
Tennessee-Martin,Mississippi State,100,1,1
Virginia,Florida State,50,2,1
Texas A&M,Auburn,50,3,0
Oregon,Utah,4,17,0
Alabama,LSU,5,16,0
Kansas State,TCU,7,6,1
Ohio State,Michigan State,14,8,0
Notre Dame,Arizona State,10,9,1
Presbyterian College,Ole Miss,100,11,1
Baylor,Oklahoma,12,15,0
UCLA,Washington,18,50,0
Colorado,Arizona,50,19,1
Georgia,Kentucky,20,50,0
Duke,Syracuse,22,50,0
West Virginia,Texas,23,50,1
Georgia Tech,NC State,24,50,0
Wisconsin,Purdue,25,50,0
Louisiana Tech,UAB,50,50,0
UT San Antonio,Rice,100,50,1
SMU,Tulsa,50,50,1
Penn State,Indiana,50,50,0
Iowa,Minnesota,50,50,1
South Alabama,Arkansas State,50,50,1
Georgia State,Troy,50,50,1
Louisiana Monroe,Appalachian State,100,50,1
Connecticut,Army,100,50,1
Tulane,Houston,50,50,0
Florida Intl,Old Dominion,100,50,1
Michigan,Northwestern,50,50,0
Iowa State,Kansas,50,50,1
UTEP,Western Kentucky,50,50,1
Air Force,UNLV,50,50,0
Washington State,Oregon State,50,50,0
Georgia Southern,Texas State,50,50,0
Idaho,San Diego State,100,50,1
Florida Atlantic,North Texas,50,50,1
Marshall,Southern Mississippi,50,100,0
Boise State,New Mexico,50,50,0
Hawai'i,Colorado State,50,50,1
Louisville,Boston College,50,50,0
Florida,Vanderbilt,50,50,0
Louisiana,New Mexico State,50,50,0
San Jose State,Fresno State,50,50,1
