Houston,BYU,50,25,1
Louisiana Tech,North Texas,50,50,0
Baylor,Buffalo,8,50,0
Toledo,Cincinnati,50,50,1
Wyoming,Oregon,50,2,1
Southern Mississippi,Alabama,100,3,1
Tennessee,Oklahoma,50,4,1
Georgia,South Carolina,6,24,1
Rice,Texas A&M,50,7,1
USC,Boston College,9,50,1
Louisiana Monroe,LSU,100,10,1
Purdue,Notre Dame,50,11,1
UCLA,Texas,12,50,0
Louisiana,Ole Miss,50,14,1
Army,Stanford,50,15,1
Arizona State,Colorado,16,50,0
East Carolina,Virginia Tech,50,17,0
UCF,Missouri,50,20,1
Louisville,Virginia,21,50,1
Kent State,Ohio State,50,22,1
Indiana,Bowling Green,50,50,1
Ohio,Marshall,50,50,1
Boise State,Connecticut,50,100,0
Georgia Southern,Georgia Tech,50,50,1
Pittsburgh,Florida Intl,50,100,0
Syracuse,Central Michigan,50,50,0
West Virginia,Maryland,50,50,0
UMass,Vanderbilt,50,50,1
Air Force,Georgia State,50,50,0
UC Davis,Colorado State,100,50,1
Indiana State,Ball State,100,50,0
Alabama A&M,UAB,100,50,1
Kansas,Duke,50,50,1
Miami (OH),Michigan,50,50,1
Arkansas State,Miami,50,50,1
NC State,South Florida,50,50,0
Arkansas,Texas Tech,50,50,0
Iowa State,Iowa,50,50,0
Mississippi State,South Alabama,50,50,0
Minnesota,TCU,50,50,1
Illinois,Washington,50,50,1
Western Michigan,Idaho,50,100,0
Eastern Michigan,Old Dominion,50,50,1
Northern Illinois,UNLV,50,50,0
Western Kentucky,Middle Tennessee,50,50,1
UT San Antonio,Oklahoma State,100,50,1
Wake Forest,Utah State,50,50,1
Tulsa,Florida Atlantic,50,50,1
Abilene Christian,Troy,100,50,0
Kentucky,Florida,50,50,1
Penn State,Rutgers,50,50,0
New Mexico State,UTEP,50,50,1
Navy,Texas State,50,50,0
Portland State,Washington State,100,50,1
Nebraska,Fresno State,50,50,0
Nevada,Arizona,50,50,1
