Louisiana,Texas State,50,50,0
Utah,Oregon State,20,50,0
Virginia Tech,Pittsburgh,50,50,1
Fresno State,Boise State,50,50,1
Temple,Houston,50,50,1
Notre Dame,Florida State,5,2,1
Tennessee,Ole Miss,50,3,1
Baylor,West Virginia,4,50,1
Texas A&M,Alabama,21,7,1
Michigan State,Indiana,8,50,0
Washington,Oregon,50,9,1
Georgia,Arkansas,10,50,0
Kansas State,Oklahoma,14,11,0
Oklahoma State,TCU,15,12,1
Rutgers,Ohio State,50,13,1
Stanford,Arizona State,23,17,1
Nebraska,Northwestern,19,50,0
Colorado,USC,50,22,1
Clemson,Boston College,24,50,0
Marshall,Florida Intl,25,100,0
South Florida,Tulsa,50,50,0
Tulane,UCF,50,50,1
Syracuse,Wake Forest,50,50,0
Iowa,Maryland,50,50,1
Purdue,Minnesota,50,50,1
Western Kentucky,Florida Atlantic,50,50,1
UT San Antonio,Louisiana Tech,100,50,1
Furman,South Carolina,100,50,1
Virginia,Duke,50,50,1
Akron,Ohio,50,50,1
Western Michigan,Bowling Green,50,50,0
Eastern Michigan,UMass,50,50,1
Appalachian State,Troy,50,50,0
UCLA,California,50,50,0
New Mexico,Air Force,50,50,1
Army,Kent State,50,50,1
Ball State,Central Michigan,50,50,0
UAB,Middle Tennessee,50,50,1
NC State,Louisville,50,50,1
Cincinnati,SMU,50,50,0
Kansas,Texas Tech,50,50,1
San Jose State,Wyoming,50,50,0
New Mexico State,Idaho,50,100,1
Miami (OH),Northern Illinois,50,50,1
Missouri,Florida,50,50,0
Southern Mississippi,North Texas,100,50,0
Utah State,Colorado State,50,50,1
Georgia Tech,North Carolina,50,50,1
Georgia State,South Alabama,50,50,1
Kentucky,LSU,50,50,1
Iowa State,Texas,50,50,1
Nevada,BYU,50,50,0
Hawai'i,San Diego State,50,50,1
