South Florida,Pittsburgh,16,50,1
Houston,UTEP,50,50,0
Utah State,BYU,50,50,1
Kentucky,LSU,50,1,1
Ball State,Oklahoma,50,2,1
Alabama,Florida,3,12,0
Nevada,Boise State,50,4,1
UCLA,Stanford,50,6,1
Nebraska,Wisconsin,8,7,1
Auburn,South Carolina,50,10,0
Clemson,Virginia Tech,13,11,0
Texas A&M,Arkansas,14,18,1
Baylor,Kansas State,15,50,1
Texas,Iowa State,17,50,0
Minnesota,Michigan,50,19,1
SMU,TCU,50,20,0
Georgia Tech,NC State,21,50,0
Bowling Green,West Virginia,50,22,1
Northwestern,Illinois,50,24,1
Oregon State,Arizona State,50,25,1
Mississippi State,Georgia,50,50,1
Penn State,Indiana,50,50,0
Rutgers,Syracuse,50,50,0
Toledo,Temple,50,50,0
Tulane,Army,50,50,1
Texas Tech,Kansas,50,50,0
Air Force,Navy,50,50,0
Wake Forest,Boston College,50,50,0
Buffalo,Tennessee,50,50,1
Akron,Eastern Michigan,50,50,1
Cincinnati,Miami (OH),50,50,0
Kent State,Ohio,50,50,1
Northern Illinois,Central Michigan,50,50,1
Idaho,Virginia,100,50,1
Michigan State,Ohio State,50,50,0
Towson,Maryland,100,50,1
Marshall,Louisville,50,50,0
Arizona,USC,50,50,1
Washington State,Colorado,50,50,0
Western Michigan,Connecticut,50,100,0
Bethune-Cookman,Miami,100,50,1
San Jose State,Colorado State,50,50,0
Arkansas State,Western Kentucky,50,50,0
Florida Atlantic,Louisiana,50,50,1
North Texas,Tulsa,50,50,1
Washington,Utah,50,50,0
UAB,Troy,50,50,1
Memphis,Middle Tennessee,50,50,1
Hawai'i,Louisiana Tech,50,50,0
Duke,Florida Intl,50,100,0
Rice,Southern Mississippi,50,100,1
Notre Dame,Purdue,50,50,0
North Carolina,East Carolina,50,50,0
New Mexico State,New Mexico,50,50,0
Ole Miss,Fresno State,50,50,0
