Florida Intl,Arkansas State,100,50,1
UCF,UAB,50,50,1
UCLA,Arizona,50,50,1
West Virginia,Syracuse,15,50,1
Rutgers,Louisville,50,50,1
Auburn,LSU,20,1,1
Tennessee,Alabama,50,2,1
Texas Tech,Oklahoma,50,3,0
Oklahoma State,Missouri,4,50,0
Air Force,Boise State,50,5,1
Wisconsin,Michigan State,6,16,1
North Carolina,Clemson,50,7,1
Washington,Stanford,25,8,1
Arkansas,Ole Miss,9,50,0
Oregon,Colorado,10,50,0
Kansas State,Kansas,11,50,0
Boston College,Virginia Tech,50,12,1
Nebraska,Minnesota,13,50,0
Texas A&M,Iowa State,17,50,0
Marshall,Houston,50,19,1
Penn State,Northwestern,21,50,0
Georgia Tech,Miami,22,50,1
Illinois,Purdue,23,50,1
Cincinnati,South Florida,50,50,0
Jacksonville State,Kentucky,100,50,1
Northern Illinois,Buffalo,50,50,0
Indiana,Iowa,50,50,1
Wake Forest,Duke,50,50,0
Western Michigan,Eastern Michigan,50,50,1
Central Michigan,Ball State,50,50,1
New Mexico,TCU,50,50,1
Idaho State,BYU,100,50,1
Louisiana Tech,Utah State,50,50,0
NC State,Virginia,50,50,0
Temple,Bowling Green,50,50,1
Maryland,Florida State,50,50,1
Memphis,Tulane,50,50,0
Ohio,Akron,50,50,0
East Carolina,Navy,50,50,0
Louisiana,Western Kentucky,50,50,1
Fresno State,Nevada,50,50,1
Louisiana Monroe,North Texas,100,50,1
Utah,California,50,50,1
Army,Vanderbilt,50,50,1
Tulsa,Rice,50,50,0
Miami (OH),Toledo,50,50,1
USC,Notre Dame,50,50,0
Colorado State,UTEP,50,50,1
SMU,Southern Mississippi,50,100,1
Middle Tennessee,Florida Atlantic,50,50,0
Oregon State,Washington State,50,50,0
New Mexico State,Hawai'i,50,50,1
